invoice_id,vendor_id,po_id,contract_id,project_id,invoice_type,invoice_status,invoice_date,due_date,gross_amount,tax_rate,tax_amount,retention_pct,retention_amount,net_amount,currency,payment_term,early_payment_discount,paid_date,paid_amount,approved_by,approval_date,invoice_ref,description,created_date
INV-2023-0000884,VND-000436,PO-2020-0000640,,PRJ-2019-00154,MATERIAL,UNDER_REVIEW,2023-06-28,2023-07-13,472711.86,0.05,23635.59,0.0,0.0,496347.45,AED,NET60,0.0,,,,,INV-REF-BU610KO,Professor material quickly food.,2023-06-28
INV-2024-0000885,VND-000929,PO-2023-0000808,,PRJ-2020-00729,MATERIAL,APPROVED,2024-03-17,2024-04-16,274535.88,0.0,0.0,0.0,0.0,274535.88,SAR,NET60,0.0,,,EMP-000128,2024-03-25,INV-REF-LU331YW,Two artist economy also seek kid.,2024-03-17
INV-2024-0000886,VND-000835,,CTR-2023-000592,PRJ-2023-00069,PROGRESS,ON_HOLD,2024-03-15,2024-03-30,1575464.94,0.05,78773.25,0.1,157546.49,1496691.7,AED,NET60,0.0,,,,,INV-REF-LU590GS,Help writer off current education join experience.,2024-03-15
INV-2020-0000887,VND-000507,,CTR-2023-000711,PRJ-2020-00435,PROGRESS,APPROVED,2020-03-11,2020-04-10,237018.22,0.05,11850.91,0.1,23701.82,225167.31,SAR,NET90,0.0,,,EMP-000804,2020-03-19,INV-REF-HZ326YM,Old pick protect data.,2020-03-11
INV-2023-0000888,VND-000842,PO-2021-0000733,,PRJ-2021-00236,SERVICE,PAID,2023-09-27,2023-12-26,57587.56,0.05,2879.38,0.0,0.0,60466.94,EUR,NET15,0.0,2023-10-26,60466.94,EMP-000652,2023-10-09,INV-REF-XA205KI,Future radio whatever rock.,2023-09-27
INV-2019-0000889,VND-000872,PO-2024-0000572,,PRJ-2024-00018,MATERIAL,SUBMITTED,2019-03-10,2019-03-25,239421.83,0.05,11971.09,0.0,0.0,251392.92,AED,NET30,0.0,,,,,INV-REF-NK873EG,Ground tonight table soon keep personal.,2019-03-10
INV-2021-0000890,VND-000839,,CTR-2022-000472,PRJ-2024-00143,PROGRESS,PARTIALLY_PAID,2021-05-05,2021-06-04,520765.63,0.0,0.0,0.1,52076.56,468689.07,SAR,NET45,10415.31,2021-05-10,168080.29,EMP-000514,2021-05-17,INV-REF-IY191HT,Brother discover own former.,2021-05-05
INV-2024-0000891,VND-000713,PO-2022-0000381,,PRJ-2020-00989,MATERIAL,PAID,2024-12-25,2025-01-09,337973.67,0.0,0.0,0.0,0.0,337973.67,USD,NET15,6759.47,2025-01-02,331214.2,EMP-000713,2025-01-08,INV-REF-YT344WE,Why avoid offer table.,2024-12-25
INV-2023-0000892,VND-000375,,CTR-2019-000251,PRJ-2021-00145,PROGRESS,SUBMITTED,2023-10-19,2023-12-18,211273.98,0.0,0.0,0.05,10563.7,200710.28,EUR,NET45,0.0,,,,,INV-REF-ZN984DI,Old view world president.,2023-10-19
INV-2022-0000893,VND-000716,,CTR-2020-000482,PRJ-2024-00972,PROGRESS,PAID,2022-08-16,2022-08-31,488948.3,0.05,24447.42,0.1,48894.83,464500.89,SAR,NET60,9778.97,2022-08-17,454721.92,EMP-000526,2022-08-27,INV-REF-QM056VW,Cause natural safe under.,2022-08-16
INV-2019-0000894,VND-000165,,CTR-2024-000853,PRJ-2021-00012,PROGRESS,UNDER_REVIEW,2019-10-11,2019-11-25,570314.58,0.05,28515.73,0.1,57031.46,541798.85,USD,IMMEDIATE,0.0,,,,,INV-REF-EZ037KN,Generation audience indicate.,2019-10-11
INV-2024-0000895,VND-000279,PO-2022-0000535,,PRJ-2024-00997,MATERIAL,ON_HOLD,2024-03-05,2024-04-04,784842.62,0.05,39242.13,0.0,0.0,824084.75,USD,NET90,0.0,,,,,INV-REF-EI918RU,Bit market different.,2024-03-05
INV-2020-0000896,VND-001000,PO-2019-0000837,,PRJ-2019-00573,MATERIAL,PARTIALLY_PAID,2020-08-27,2020-10-26,261206.05,0.15,39180.91,0.0,0.0,300386.96,USD,NET60,0.0,2020-09-22,214364.2,EMP-000128,2020-08-30,INV-REF-TY567OB,Ago site cultural part.,2020-08-27
INV-2019-0000897,VND-000200,,CTR-2022-000107,PRJ-2021-00277,PROGRESS,PAID,2019-11-05,2019-12-20,76827.88,0.0,0.0,0.1,7682.79,69145.09,SAR,NET30,0.0,2019-11-16,69145.09,EMP-000175,2019-11-14,INV-REF-ED608YX,Receive involve interview case just today.,2019-11-05
INV-2019-0000898,VND-000775,PO-2019-0000193,,PRJ-2024-00932,MATERIAL,PAID,2019-04-14,2019-04-29,123016.1,0.15,18452.42,0.0,0.0,141468.52,SAR,NET45,2460.32,2019-04-24,139008.2,EMP-000549,2019-04-24,INV-REF-VB553DP,Begin act including sell space.,2019-04-14
INV-2019-0000899,VND-000047,PO-2023-0000317,,PRJ-2023-00050,SERVICE,PAID,2019-07-02,2019-08-16,603054.86,0.0,0.0,0.0,0.0,603054.86,USD,NET90,0.0,2019-07-23,603054.86,EMP-000567,2019-07-15,INV-REF-ZA890UP,Baby camera Congress analysis.,2019-07-02
INV-2022-0000900,VND-000720,,CTR-2024-000340,PRJ-2022-00691,PROGRESS,ON_HOLD,2022-09-15,2022-10-15,28986.82,0.05,1449.34,0.05,1449.34,28986.82,USD,NET30,0.0,,,,,INV-REF-SI593MZ,Price prevent baby voice day relate spend.,2022-09-15
INV-2022-0000901,VND-000039,PO-2021-0000475,,PRJ-2024-00298,SERVICE,PARTIALLY_PAID,2022-11-17,2022-12-02,171615.19,0.0,0.0,0.0,0.0,171615.19,SAR,NET15,3432.3,2022-11-21,120772.13,EMP-000288,2022-11-28,INV-REF-XX374JS,Money environment recently me approach.,2022-11-17
INV-2020-0000902,VND-000987,,CTR-2022-000747,PRJ-2022-00514,PROGRESS,UNDER_REVIEW,2020-08-17,2020-09-16,54720.4,0.15,8208.06,0.1,5472.04,57456.42,SAR,NET60,0.0,,,,,INV-REF-RF697NI,Discover score decision head staff center within.,2020-08-17
INV-2023-0000903,VND-000913,,CTR-2023-000245,PRJ-2019-00730,PROGRESS,APPROVED,2023-03-20,2023-06-18,103065.22,0.0,0.0,0.05,5153.26,97911.96,AED,NET15,0.0,,,EMP-000656,2023-03-22,INV-REF-BF771CR,Open feel whole arrive take.,2023-03-20
INV-2025-0000904,VND-000317,PO-2021-0000511,,PRJ-2021-00561,MATERIAL,PAID,2025-08-21,2025-10-05,671774.36,0.0,0.0,0.0,0.0,671774.36,AED,NET45,0.0,2025-09-01,671774.36,EMP-000140,2025-08-23,INV-REF-YY670CC,Day continue issue appear figure.,2025-08-21
INV-2021-0000905,VND-000073,PO-2022-0000485,,PRJ-2021-00184,SERVICE,APPROVED,2021-08-15,2021-09-14,131485.07,0.05,6574.25,0.0,0.0,138059.32,AED,NET30,0.0,,,EMP-000768,2021-08-23,INV-REF-MW850VQ,Describe agree rise perform tend site up sell.,2021-08-15
INV-2019-0000906,VND-000419,PO-2020-0000452,,PRJ-2021-00878,MATERIAL,APPROVED,2019-09-20,2019-12-19,105836.93,0.05,5291.85,0.0,0.0,111128.78,SAR,NET60,0.0,,,EMP-000225,2019-10-01,INV-REF-UR186SI,Interest rest shoulder employee whether level yeah.,2019-09-20
INV-2022-0000907,VND-000897,,CTR-2019-000660,PRJ-2020-00699,SERVICE,APPROVED,2022-05-06,2022-08-04,12838.65,0.0,0.0,0.0,0.0,12838.65,SAR,NET30,0.0,,,EMP-000061,2022-05-08,INV-REF-RZ320RR,Your side fast number.,2022-05-06
INV-2021-0000908,VND-000875,PO-2023-0000398,,PRJ-2020-00075,MATERIAL,PAID,2021-12-09,2021-12-24,302362.03,0.05,15118.1,0.0,0.0,317480.13,SAR,NET60,0.0,2021-12-20,317480.13,EMP-000391,2021-12-18,INV-REF-XR094QQ,Activity fill produce structure summer kitchen admit across.,2021-12-09
INV-2025-0000909,VND-000750,,CTR-2019-000205,PRJ-2022-00111,SERVICE,SUBMITTED,2025-06-18,2025-07-03,259945.24,0.05,12997.26,0.0,0.0,272942.5,SAR,NET60,0.0,,,,,INV-REF-OJ057NA,Often bag today necessary.,2025-06-18
INV-2023-0000910,VND-000488,PO-2023-0000559,,PRJ-2023-00118,SERVICE,PAID,2023-08-29,2023-09-28,2532916.81,0.0,0.0,0.0,0.0,2532916.81,SAR,NET15,0.0,2023-09-17,2532916.81,EMP-000488,2023-08-30,INV-REF-QX172YR,Than camera piece chair peace.,2023-08-29
INV-2023-0000911,VND-000828,,CTR-2023-000485,PRJ-2022-00371,PROGRESS,SUBMITTED,2023-04-19,2023-05-04,62213.83,0.0,0.0,0.05,3110.69,59103.14,SAR,NET15,0.0,,,,,INV-REF-PC031LR,Team oil among response article research else.,2023-04-19
INV-2021-0000912,VND-000071,,CTR-2019-000084,PRJ-2023-00281,PROGRESS,SUBMITTED,2021-08-03,2021-11-01,137135.6,0.05,6856.78,0.1,13713.56,130278.82,USD,NET45,0.0,,,,,INV-REF-IT405CM,Glass back kitchen memory down.,2021-08-03
INV-2021-0000913,VND-000917,PO-2024-0000351,,PRJ-2020-00924,MATERIAL,SUBMITTED,2021-03-26,2021-04-25,143497.88,0.05,7174.89,0.0,0.0,150672.77,AED,NET60,0.0,,,,,INV-REF-RA595EP,Then central force small friend impact.,2021-03-26
INV-2022-0000914,VND-000165,PO-2020-0000710,,PRJ-2020-00989,SERVICE,PAID,2022-07-19,2022-08-03,1051975.01,0.15,157796.25,0.0,0.0,1209771.26,EUR,IMMEDIATE,21039.5,2022-07-29,1188731.76,EMP-000739,2022-07-23,INV-REF-NB574KX,Fact change option.,2022-07-19
INV-2019-0000915,VND-000149,,CTR-2023-000015,PRJ-2022-00332,PROGRESS,PAID,2019-03-17,2019-05-16,85567.15,0.0,0.0,0.1,8556.72,77010.43,SAR,NET60,0.0,2019-04-30,77010.43,EMP-000570,2019-03-24,INV-REF-ZU193GT,Situation require vote her old price change.,2019-03-17
INV-2021-0000916,VND-000462,,CTR-2024-000655,PRJ-2023-00966,SERVICE,SUBMITTED,2021-02-19,2021-03-06,150021.26,0.15,22503.19,0.0,0.0,172524.45,USD,NET45,0.0,,,,,INV-REF-KG113KO,Safe much building these sometimes parent process.,2021-02-19
INV-2020-0000917,VND-000171,PO-2023-0000215,,PRJ-2020-00616,SERVICE,PAID,2020-12-13,2021-03-13,245694.65,0.0,0.0,0.0,0.0,245694.65,SAR,NET30,0.0,2021-01-29,245694.65,EMP-000644,2020-12-14,INV-REF-RM875KS,Forget sometimes within discuss fire.,2020-12-13
INV-2021-0000918,VND-000889,,CTR-2020-000665,PRJ-2024-00128,PROGRESS,PAID,2021-07-30,2021-09-13,130602.51,0.05,6530.13,0.1,13060.25,124072.39,EUR,NET60,0.0,2021-08-27,124072.39,EMP-000823,2021-08-08,INV-REF-UA137XF,Night baby gun machine discover skill.,2021-07-30
INV-2025-0000919,VND-000470,PO-2022-0000182,,PRJ-2021-00439,MATERIAL,ON_HOLD,2025-11-01,2025-12-01,50531.37,0.15,7579.71,0.0,0.0,58111.08,SAR,IMMEDIATE,0.0,,,,,INV-REF-IP392XA,Program painting somebody game brother impact measure chance.,2025-11-01
INV-2021-0000920,VND-000448,,CTR-2020-000719,PRJ-2023-00650,PROGRESS,PAID,2021-02-14,2021-03-01,132076.29,0.15,19811.44,0.05,6603.81,145283.92,USD,NET30,2641.53,2021-02-24,142642.39,EMP-000496,2021-02-21,INV-REF-DA732KH,Enjoy never us sea call alone.,2021-02-14
INV-2019-0000921,VND-000950,,CTR-2024-000516,PRJ-2023-00558,SERVICE,PAID,2019-01-17,2019-03-03,494077.48,0.15,74111.62,0.0,0.0,568189.1,SAR,NET90,0.0,2019-02-16,568189.1,EMP-000163,2019-01-26,INV-REF-EI602GH,Toward great I news Republican budget.,2019-01-17
INV-2022-0000922,VND-000974,PO-2024-0000991,,PRJ-2024-00128,MATERIAL,PARTIALLY_PAID,2022-07-31,2022-09-29,21167.6,0.05,1058.38,0.0,0.0,22225.98,AED,NET30,0.0,2022-09-20,9156.4,EMP-000610,2022-08-05,INV-REF-NG599UC,School great large important.,2022-07-31
INV-2021-0000923,VND-000859,,CTR-2020-000690,PRJ-2023-00925,PROGRESS,APPROVED,2021-08-01,2021-08-16,120505.96,0.0,0.0,0.05,6025.3,114480.66,SAR,NET30,0.0,,,EMP-000703,2021-08-14,INV-REF-WE764SI,Rich operation star meeting.,2021-08-01
INV-2021-0000924,VND-000760,,CTR-2019-000344,PRJ-2023-00615,PROGRESS,PAID,2021-05-04,2021-08-02,34538.12,0.0,0.0,0.1,3453.81,31084.31,SAR,NET90,0.0,2021-07-26,31084.31,EMP-000570,2021-05-11,INV-REF-LX209RP,Here just meet open war best father.,2021-05-04
INV-2025-0000925,VND-000440,PO-2021-0000746,,PRJ-2019-00132,MATERIAL,ON_HOLD,2025-07-26,2025-09-09,592774.86,0.0,0.0,0.0,0.0,592774.86,SAR,IMMEDIATE,0.0,,,,,INV-REF-HH509LG,Expect himself serious well among war.,2025-07-26
INV-2020-0000926,VND-000517,PO-2024-0000804,,PRJ-2023-00122,MATERIAL,PARTIALLY_PAID,2020-11-17,2021-01-01,10048.91,0.05,502.45,0.0,0.0,10551.36,SAR,IMMEDIATE,0.0,2020-12-08,4240.39,EMP-000961,2020-11-19,INV-REF-RK368NU,Girl close explain main.,2020-11-17
INV-2019-0000927,VND-000608,,CTR-2021-000557,PRJ-2020-00157,SERVICE,PAID,2019-10-20,2019-12-19,42685.61,0.0,0.0,0.0,0.0,42685.61,USD,NET30,853.71,2019-10-29,41831.9,EMP-000040,2019-10-28,INV-REF-QM324WG,Project cell deal stuff senior.,2019-10-20
INV-2024-0000928,VND-000246,,CTR-2024-000305,PRJ-2023-00669,PROGRESS,APPROVED,2024-07-12,2024-08-26,173827.34,0.0,0.0,0.05,8691.37,165135.97,SAR,NET15,0.0,,,EMP-000390,2024-07-14,INV-REF-II090ZM,Major state hard.,2024-07-12
INV-2020-0000929,VND-000594,,CTR-2022-000114,PRJ-2024-00888,PROGRESS,PAID,2020-02-24,2020-03-25,1033318.52,0.05,51665.93,0.05,51665.93,1033318.52,SAR,NET60,20666.37,2020-03-01,1012652.15,EMP-000172,2020-02-26,INV-REF-UC496HI,Far body relationship suddenly know it enjoy.,2020-02-24
INV-2019-0000930,VND-000859,PO-2022-0000815,,PRJ-2023-00213,SERVICE,APPROVED,2019-07-31,2019-08-15,89444.59,0.0,0.0,0.0,0.0,89444.59,AED,NET90,0.0,,,EMP-000665,2019-08-02,INV-REF-WZ241FV,Road force medical everybody piece.,2019-07-31
INV-2020-0000931,VND-000322,,CTR-2022-000828,PRJ-2020-00649,PROGRESS,APPROVED,2020-06-01,2020-06-16,42924.61,0.0,0.0,0.05,2146.23,40778.38,USD,NET45,0.0,,,EMP-000756,2020-06-12,INV-REF-CB815GT,Fish success produce there along play account.,2020-06-01
INV-2023-0000932,VND-000352,,CTR-2024-000629,PRJ-2023-00356,PROGRESS,UNDER_REVIEW,2023-03-23,2023-06-21,1659016.65,0.15,248852.5,0.05,82950.83,1824918.32,SAR,NET15,0.0,,,,,INV-REF-OR296MQ,Charge sport safe executive cup then week.,2023-03-23
INV-2019-0000933,VND-000024,PO-2024-0000780,,PRJ-2023-00531,MATERIAL,SUBMITTED,2019-04-21,2019-06-05,11248.38,0.0,0.0,0.0,0.0,11248.38,GBP,NET30,0.0,,,,,INV-REF-EF306JN,Report although read party piece.,2019-04-21
INV-2019-0000934,VND-000746,PO-2021-0000275,,PRJ-2023-00709,MATERIAL,APPROVED,2019-09-04,2019-10-04,3647.48,0.05,182.37,0.0,0.0,3829.85,SAR,NET30,0.0,,,EMP-000219,2019-09-13,INV-REF-HQ357LT,Themselves property make picture our.,2019-09-04
INV-2024-0000935,VND-000508,PO-2022-0000970,,PRJ-2024-00447,MATERIAL,PAID,2024-04-08,2024-05-23,190998.66,0.05,9549.93,0.0,0.0,200548.59,SAR,NET45,0.0,2024-04-26,200548.59,EMP-000854,2024-04-15,INV-REF-GO874HW,Information language easy interesting computer.,2024-04-08
INV-2019-0000936,VND-000320,,CTR-2019-000500,PRJ-2024-00170,SERVICE,PAID,2019-08-17,2019-10-16,46486.57,0.05,2324.33,0.0,0.0,48810.9,USD,IMMEDIATE,0.0,2019-10-09,48810.9,EMP-000357,2019-08-23,INV-REF-SZ515TI,Style tell over reach ahead environmental Democrat.,2019-08-17
INV-2023-0000937,VND-000205,PO-2022-0000383,,PRJ-2022-00581,MATERIAL,APPROVED,2023-02-02,2023-04-03,21335.99,0.15,3200.4,0.0,0.0,24536.39,GBP,NET45,0.0,,,EMP-000612,2023-02-11,INV-REF-XU608QR,In speak interesting end area magazine.,2023-02-02
INV-2021-0000938,VND-000847,PO-2019-0000031,,PRJ-2021-00899,SERVICE,APPROVED,2021-04-03,2021-05-18,285653.46,0.0,0.0,0.0,0.0,285653.46,EUR,NET90,0.0,,,EMP-000896,2021-04-09,INV-REF-TC350AO,Then movie single book why particularly can.,2021-04-03
INV-2020-0000939,VND-000381,PO-2023-0000126,,PRJ-2022-00149,MATERIAL,PAID,2020-06-12,2020-06-27,142301.18,0.0,0.0,0.0,0.0,142301.18,SAR,NET15,2846.02,2020-06-20,139455.16,EMP-000562,2020-06-22,INV-REF-ZY800FX,Treatment short need pressure million gun.,2020-06-12
INV-2025-0000940,VND-000068,PO-2023-0000617,,PRJ-2022-00395,MATERIAL,APPROVED,2025-09-27,2025-10-27,42356.71,0.0,0.0,0.0,0.0,42356.71,USD,NET30,0.0,,,EMP-000496,2025-10-09,INV-REF-ZT328OS,Treat former democratic safe.,2025-09-27
INV-2023-0000941,VND-000688,PO-2024-0000915,,PRJ-2023-00077,ADVANCE,PARTIALLY_PAID,2023-08-04,2023-10-03,14465.81,0.15,2169.87,0.0,0.0,16635.68,EUR,NET60,0.0,2023-08-17,6630.34,EMP-000956,2023-08-17,INV-REF-WH000GG,Social amount executive agency place read.,2023-08-04
INV-2022-0000942,VND-000432,PO-2024-0000616,,PRJ-2022-00123,SERVICE,ON_HOLD,2022-10-30,2022-12-29,365377.37,0.05,18268.87,0.0,0.0,383646.24,USD,NET45,0.0,,,,,INV-REF-YY041PZ,Stand theory technology baby.,2022-10-30
INV-2021-0000943,VND-000590,PO-2021-0000292,,PRJ-2024-00005,MATERIAL,PAID,2021-07-26,2021-08-10,261791.0,0.0,0.0,0.0,0.0,261791.0,AED,IMMEDIATE,5235.82,2021-07-27,256555.18,EMP-000769,2021-08-01,INV-REF-AV860IM,Believe open hospital story.,2021-07-26
INV-2024-0000944,VND-000850,PO-2021-0000741,,PRJ-2022-00822,MATERIAL,REJECTED,2024-05-20,2024-07-04,85070.55,0.05,4253.53,0.0,0.0,89324.08,SAR,NET60,0.0,,,,,INV-REF-GV456BT,Learn between wide office heavy.,2024-05-20
INV-2023-0000945,VND-000049,,CTR-2022-000714,PRJ-2024-00403,PROGRESS,REJECTED,2023-11-25,2023-12-10,1575298.75,0.05,78764.94,0.1,157529.88,1496533.81,AED,NET60,0.0,,,,,INV-REF-AJ613RE,Traditional mouth each admit market.,2023-11-25
INV-2019-0000946,VND-000011,PO-2022-0000331,,PRJ-2024-00143,MATERIAL,SUBMITTED,2019-08-12,2019-09-11,19828.45,0.15,2974.27,0.0,0.0,22802.72,SAR,NET45,0.0,,,,,INV-REF-TG658CO,Window however discussion have none poor forward.,2019-08-12
INV-2024-0000947,VND-000925,PO-2024-0000957,,PRJ-2019-00551,ADVANCE,APPROVED,2024-01-27,2024-03-12,10013.73,0.15,1502.06,0.0,0.0,11515.79,SAR,NET30,0.0,,,EMP-000007,2024-02-01,INV-REF-KN118FL,Base idea study model style.,2024-01-27
INV-2019-0000948,VND-000811,PO-2024-0000277,,PRJ-2022-00832,MATERIAL,PAID,2019-03-29,2019-04-28,34966.23,0.15,5244.93,0.0,0.0,40211.16,SAR,IMMEDIATE,699.32,2019-04-03,39511.84,EMP-000645,2019-04-04,INV-REF-QA307TV,Strong already ready out the environmental.,2019-03-29
INV-2025-0000949,VND-000871,PO-2019-0000653,,PRJ-2022-00990,MATERIAL,PAID,2025-12-09,2025-12-24,92191.29,0.05,4609.56,0.0,0.0,96800.85,USD,IMMEDIATE,1843.83,2025-12-19,94957.02,EMP-000700,2025-12-17,INV-REF-IF387UP,Focus remember method teach yeah.,2025-12-09
INV-2024-0000950,VND-000792,PO-2021-0000271,,PRJ-2019-00749,SERVICE,APPROVED,2024-12-30,2025-01-14,142202.76,0.05,7110.14,0.0,0.0,149312.9,USD,NET60,0.0,,,EMP-000806,2025-01-13,INV-REF-SE116YI,Class security coach.,2024-12-30
INV-2020-0000951,VND-000211,,CTR-2023-000077,PRJ-2024-00712,PROGRESS,PAID,2020-04-18,2020-05-03,68744.08,0.05,3437.2,0.05,3437.2,68744.08,SAR,NET15,0.0,2020-05-02,68744.08,EMP-000128,2020-04-25,INV-REF-BF710KO,Maintain see natural human father itself family.,2020-04-18
INV-2020-0000952,VND-000834,,CTR-2023-000321,PRJ-2022-00605,SERVICE,APPROVED,2020-12-28,2021-02-26,167390.23,0.05,8369.51,0.0,0.0,175759.74,SAR,NET15,0.0,,,EMP-000893,2021-01-06,INV-REF-NX485KP,Center model daughter pass.,2020-12-28
INV-2019-0000953,VND-000373,PO-2019-0000889,,PRJ-2022-00395,ADVANCE,APPROVED,2019-09-20,2019-10-20,15103.64,0.15,2265.55,0.0,0.0,17369.19,SAR,NET90,0.0,,,EMP-000757,2019-09-25,INV-REF-QE589DN,Until result system career modern stop.,2019-09-20
INV-2022-0000954,VND-000891,PO-2020-0000151,,PRJ-2022-00592,MATERIAL,APPROVED,2022-02-24,2022-03-11,860825.34,0.05,43041.27,0.0,0.0,903866.61,SAR,NET45,0.0,,,EMP-000172,2022-03-04,INV-REF-LJ056EE,Find could really.,2022-02-24
INV-2020-0000955,VND-000544,PO-2022-0000272,,PRJ-2020-00464,MATERIAL,REJECTED,2020-10-08,2020-10-23,87270.98,0.0,0.0,0.0,0.0,87270.98,SAR,NET60,0.0,,,,,INV-REF-GD875ND,Choose go next difficult pick until ever star.,2020-10-08
INV-2020-0000956,VND-000342,PO-2023-0000280,,PRJ-2023-00055,MATERIAL,APPROVED,2020-02-20,2020-03-06,527520.89,0.05,26376.04,0.0,0.0,553896.93,SAR,NET15,0.0,,,EMP-000742,2020-02-27,INV-REF-XN694XZ,Night political dark or bill.,2020-02-20
INV-2020-0000957,VND-000609,PO-2020-0000623,,PRJ-2022-00283,MATERIAL,APPROVED,2020-09-22,2020-11-21,165063.91,0.05,8253.2,0.0,0.0,173317.11,USD,NET30,0.0,,,EMP-000896,2020-10-03,INV-REF-QK342GI,Onto she form sign option everyone southern.,2020-09-22
INV-2020-0000958,VND-000055,PO-2024-0000590,,PRJ-2020-00917,ADVANCE,APPROVED,2020-05-02,2020-05-17,195854.99,0.05,9792.75,0.0,0.0,205647.74,SAR,IMMEDIATE,0.0,,,EMP-000057,2020-05-06,INV-REF-KA973YO,Before sound chair close themselves.,2020-05-02
INV-2023-0000959,VND-000403,,CTR-2023-000752,PRJ-2022-00104,PROGRESS,APPROVED,2023-09-11,2023-10-11,232036.72,0.15,34805.51,0.1,23203.67,243638.56,EUR,NET45,0.0,,,EMP-000387,2023-09-17,INV-REF-IG510ZC,Professor force matter bring nice help.,2023-09-11
INV-2024-0000960,VND-000752,PO-2023-0000190,,PRJ-2023-00004,MATERIAL,PAID,2024-12-24,2025-03-24,193215.77,0.15,28982.37,0.0,0.0,222198.14,USD,NET90,0.0,2025-03-23,222198.14,EMP-000152,2024-12-28,INV-REF-TH675UH,Third success western watch.,2024-12-24
INV-2020-0000961,VND-000192,PO-2021-0000146,,PRJ-2023-00341,MATERIAL,SUBMITTED,2020-12-07,2021-02-05,258870.74,0.0,0.0,0.0,0.0,258870.74,SAR,NET90,0.0,,,,,INV-REF-JC426FS,Rate newspaper itself give agent.,2020-12-07
INV-2020-0000962,VND-000175,PO-2024-0000609,,PRJ-2023-00696,ADVANCE,PARTIALLY_PAID,2020-08-30,2020-11-28,724856.36,0.05,36242.82,0.0,0.0,761099.18,SAR,NET30,0.0,2020-10-01,408165.41,EMP-000012,2020-08-31,INV-REF-UB575NN,Then turn course hear value yet cultural.,2020-08-30
INV-2025-0000963,VND-000298,PO-2024-0000538,,PRJ-2023-00856,MATERIAL,PAID,2025-03-27,2025-04-26,132558.82,0.15,19883.82,0.0,0.0,152442.64,SAR,NET30,0.0,2025-04-22,152442.64,EMP-000398,2025-04-08,INV-REF-AL583TV,Treat trouble me actually.,2025-03-27
INV-2021-0000964,VND-000559,PO-2021-0000470,,PRJ-2020-00264,SERVICE,PAID,2021-06-30,2021-08-14,285930.95,0.0,0.0,0.0,0.0,285930.95,SAR,NET15,0.0,2021-08-03,285930.95,EMP-000812,2021-07-13,INV-REF-PE404ZC,Ever arm occur air responsibility.,2021-06-30
INV-2024-0000965,VND-000611,,CTR-2019-000277,PRJ-2021-00496,PROGRESS,ON_HOLD,2024-03-16,2024-05-15,86283.74,0.15,12942.56,0.05,4314.19,94912.11,USD,NET45,0.0,,,,,INV-REF-FL797EV,Space although ahead thus check save that.,2024-03-16
INV-2020-0000966,VND-000592,PO-2019-0000369,,PRJ-2020-00759,MATERIAL,SUBMITTED,2020-02-15,2020-03-16,856128.55,0.0,0.0,0.0,0.0,856128.55,USD,NET90,0.0,,,,,INV-REF-HD216CO,Fire teach everyone system.,2020-02-15
INV-2021-0000967,VND-000921,,CTR-2020-000982,PRJ-2023-00935,PROGRESS,PAID,2021-05-16,2021-06-30,35789.56,0.15,5368.43,0.05,1789.48,39368.51,SAR,NET60,0.0,2021-06-12,39368.51,EMP-000756,2021-05-21,INV-REF-RU905TK,Reveal hand add professor indicate property article cover.,2021-05-16
INV-2021-0000968,VND-000719,PO-2023-0000444,,PRJ-2022-00352,MATERIAL,PAID,2021-10-18,2021-12-02,1470937.7,0.05,73546.88,0.0,0.0,1544484.58,SAR,NET60,29418.75,2021-10-19,1515065.83,EMP-000210,2021-10-26,INV-REF-FL824CC,Part read important play success.,2021-10-18
INV-2024-0000969,VND-000536,PO-2024-0000639,,PRJ-2022-00990,MATERIAL,PAID,2024-12-06,2025-01-05,92944.99,0.15,13941.75,0.0,0.0,106886.74,SAR,NET60,1858.9,2024-12-09,105027.84,EMP-000504,2024-12-19,INV-REF-JW044HV,Nothing recent not leg break bed role.,2024-12-06
INV-2021-0000970,VND-000290,PO-2020-0000127,,PRJ-2019-00846,MATERIAL,SUBMITTED,2021-09-08,2021-10-23,11543.03,0.0,0.0,0.0,0.0,11543.03,SAR,NET30,0.0,,,,,INV-REF-OB259XK,Design hear ball.,2021-09-08
INV-2024-0000971,VND-000142,,CTR-2020-000805,PRJ-2019-00359,PROGRESS,SUBMITTED,2024-02-14,2024-03-30,119629.72,0.15,17944.46,0.05,5981.49,131592.69,AED,NET45,0.0,,,,,INV-REF-VW343VI,Apply relationship concern cell firm.,2024-02-14
INV-2020-0000972,VND-000298,PO-2019-0000364,,PRJ-2022-00225,SERVICE,ON_HOLD,2020-12-13,2021-02-11,35540.3,0.0,0.0,0.0,0.0,35540.3,SAR,NET90,0.0,,,,,INV-REF-ML334SQ,Enough majority official give politics last.,2020-12-13
INV-2019-0000973,VND-000612,,CTR-2020-000578,PRJ-2022-00319,PROGRESS,ON_HOLD,2019-10-24,2019-11-23,348350.81,0.05,17417.54,0.1,34835.08,330933.27,EUR,NET15,0.0,,,,,INV-REF-YJ209IK,Year its position radio eye.,2019-10-24
