contract_id,contract_type,contract_status,vendor_id,project_id,contract_manager_id,scope_of_work,original_value,revised_value,revision_factor,variation_orders,currency,start_date,end_date,duration_months,retention_pct,performance_bond_pct,advance_payment_pct,liquidated_damages_pct,payment_terms,insurance_required,description,created_date
CTR-2022-000907,LUMP_SUM,DRAFT,VND-000589,PRJ-2020-00729,EMP-000599,Fire Fighting Systems,130641.97,156783.43,1.2001,1,USD,2022-02-16,2026-05-26,52,10,5,10,1.0,PROGRESS,True,Attorney believe sort rich ever send.,2022-02-16
CTR-2023-000908,EPC,SUSPENDED,VND-000312,PRJ-2021-00446,EMP-000049,Structural Steel Erection,3076737.53,3161347.81,1.0275,0,USD,2023-09-25,2026-05-12,32,0,10,15,0.5,MONTHLY,True,Bag simple management another fear worker management political treat successful visit.,2023-09-25
CTR-2022-000909,TURNKEY,COMPLETED,VND-000959,PRJ-2020-00237,EMP-000531,Structural Steel Erection,2645118.1,3220166.77,1.2174,1,USD,2022-05-21,2027-01-25,57,0,5,30,2.0,PROGRESS,True,Ahead answer action black follow reach job.,2022-05-21
CTR-2020-000910,LUMP_SUM,TERMINATED,VND-000747,PRJ-2021-00245,EMP-000688,Scaffolding Services,25774136.48,20647660.73,0.8011,0,SAR,2020-05-18,2024-11-23,55,10,15,0,2.0,MONTHLY,True,Because right speech staff Mr above read appear.,2020-05-18
CTR-2023-000911,LUMP_SUM,COMPLETED,VND-000471,PRJ-2023-00799,EMP-000173,Mechanical Installation,633067.7,777153.91,1.2276,2,EUR,2023-06-06,2026-06-20,37,10,5,0,5.0,PROGRESS,True,Book water avoid forget partner speech.,2023-06-06
CTR-2022-000912,LUMP_SUM,UNDER_NEGOTIATION,VND-000418,PRJ-2022-00174,EMP-000482,HVAC Installation,1395447.19,1585088.46,1.1359,1,USD,2022-07-07,2026-07-16,49,0,10,0,2.0,MONTHLY,True,Recognize understand on build floor challenge once sure time.,2022-07-07
CTR-2020-000913,TURNKEY,COMPLETED,VND-000005,PRJ-2020-00977,EMP-000386,Painting & Coatings,1460187.67,1216336.33,0.833,0,SAR,2020-02-25,2022-09-12,31,5,0,30,5.0,MONTHLY,True,Property miss drive long majority exactly significant lot begin she represent.,2020-02-25
CTR-2023-000914,LUMP_SUM,UNDER_NEGOTIATION,VND-000146,PRJ-2024-00362,EMP-000268,Electrical & Instrumentation,10704555.11,10639257.32,0.9939,0,USD,2023-05-24,2023-09-21,4,10,0,0,1.0,PROGRESS,True,Next their process same day back will art actually democratic.,2023-05-24
CTR-2024-000915,REMEASURE,ACTIVE,VND-000569,PRJ-2021-00031,EMP-000597,Insulation Works,870703.43,1068178.97,1.2268,2,USD,2024-09-25,2029-03-03,54,5,5,10,1.0,COMPLETION,False,Could bit decade opportunity month teach set find law child.,2024-09-25
CTR-2024-000916,REMEASURE,TERMINATED,VND-000366,PRJ-2024-00855,EMP-000822,Civil Works,1526567.47,1646708.33,1.0787,1,USD,2024-11-12,2026-02-05,15,0,0,20,1.0,PROGRESS,True,Black candidate true history laugh per data hundred attention institution rather week.,2024-11-12
CTR-2024-000917,TURNKEY,COMPLETED,VND-000691,PRJ-2022-00768,EMP-000012,Road & Infrastructure,2500108.69,3212139.64,1.2848,2,USD,2024-02-20,2027-02-04,36,10,0,30,1.0,COMPLETION,True,Possible challenge then seat drive thus cost agreement product laugh enter until base.,2024-02-20
CTR-2023-000918,COST_PLUS,ACTIVE,VND-000051,PRJ-2020-00806,EMP-000532,Engineering Design,1328968.57,1226637.99,0.923,0,GBP,2023-05-02,2028-01-06,57,0,0,15,1.0,PROGRESS,False,Deep however issue free kid have any him up create country.,2023-05-02
CTR-2020-000919,LUMP_SUM,COMPLETED,VND-000115,PRJ-2019-00999,EMP-000892,Engineering Design,514190.75,504883.9,0.9819,0,USD,2020-05-14,2020-09-11,4,0,10,15,1.0,MONTHLY,False,Order morning management item race position where detail.,2020-05-14
CTR-2023-000920,REMEASURE,COMPLETED,VND-000591,PRJ-2019-00117,EMP-000141,HVAC Installation,1343965.31,1730086.54,1.2873,2,USD,2023-02-06,2026-04-21,39,0,0,10,0.5,PROGRESS,False,Time offer draw mother every third.,2023-02-06
CTR-2023-000921,COST_PLUS,COMPLETED,VND-000122,PRJ-2022-00832,EMP-000923,Catering & Camp Services,5027571.51,6372949.65,1.2676,2,USD,2023-09-22,2025-07-13,22,0,15,0,2.0,COMPLETION,True,Hot big safe they environmental day size girl explain others safe.,2023-09-22
CTR-2021-000922,LUMP_SUM,UNDER_NEGOTIATION,VND-000107,PRJ-2020-00097,EMP-000996,Mechanical Installation,215394.62,172746.49,0.802,0,USD,2021-06-13,2024-06-27,37,0,10,10,1.0,PROGRESS,True,Continue traditional performance school system reach color.,2021-06-13
CTR-2024-000923,TURNKEY,COMPLETED,VND-000162,PRJ-2022-00646,EMP-000018,Insulation Works,1226229.43,1269392.71,1.0352,0,USD,2024-11-17,2026-05-11,18,5,0,30,2.0,MILESTONE,True,Coach forward lay while program into.,2024-11-17
CTR-2020-000924,LUMP_SUM,APPROVED,VND-000637,PRJ-2019-00198,EMP-000891,Engineering Design,351448.61,332610.96,0.9464,0,USD,2020-10-14,2024-01-27,40,5,10,10,0.5,COMPLETION,True,Concern enough baby quickly table order.,2020-10-14
CTR-2023-000925,REMEASURE,TERMINATED,VND-000671,PRJ-2022-00605,EMP-000300,Piping & Fabrication,6031883.91,7077812.58,1.1734,1,EUR,2023-11-19,2024-09-14,10,10,5,10,0.5,MILESTONE,False,On major easy body standard note wrong structure moment cold chair behind.,2023-11-19
CTR-2024-000926,LUMP_SUM,ACTIVE,VND-000352,PRJ-2024-00284,EMP-000168,Electrical & Instrumentation,102254.46,111181.27,1.0873,0,EUR,2024-12-01,2027-04-20,29,0,10,10,5.0,MILESTONE,False,Sound friend make go nation professional effect learn still.,2024-12-01
CTR-2019-000927,TURNKEY,ACTIVE,VND-000682,PRJ-2019-00388,EMP-000872,Road & Infrastructure,434354.9,495251.46,1.1402,1,EUR,2019-11-05,2021-02-27,16,5,10,10,1.0,COMPLETION,False,Report through simple tax total other both rate rock.,2019-11-05
CTR-2022-000928,LUMP_SUM,DRAFT,VND-000771,PRJ-2019-00163,EMP-000087,HVAC Installation,1768810.44,2106122.59,1.1907,0,EUR,2022-09-10,2024-01-03,16,5,0,15,1.0,PROGRESS,True,Challenge improve detail yes ground all.,2022-09-10
CTR-2019-000929,REMEASURE,COMPLETED,VND-000097,PRJ-2021-00601,EMP-000775,Road & Infrastructure,10514712.7,10240278.7,0.9739,0,USD,2019-12-28,2021-08-19,20,5,15,15,1.0,MILESTONE,True,Scientist wind grow season create western police whole theory quickly tonight last when.,2019-12-28
CTR-2020-000930,LUMP_SUM,ACTIVE,VND-000812,PRJ-2021-00394,EMP-000355,Engineering Design,910159.02,1177017.64,1.2932,3,USD,2020-03-04,2021-10-25,20,10,10,30,2.0,MONTHLY,True,Company travel give former operation war everybody course often reduce street but.,2020-03-04
CTR-2024-000931,REMEASURE,ACTIVE,VND-000668,PRJ-2022-00021,EMP-000097,Electrical & Instrumentation,436786.9,473302.28,1.0836,0,USD,2024-05-09,2028-10-15,54,0,5,20,0.5,MONTHLY,True,Note society get body across until chair race model face newspaper.,2024-05-09
CTR-2024-000932,COST_PLUS,ACTIVE,VND-000554,PRJ-2020-00002,EMP-000807,Commissioning Support,16881613.08,15137742.45,0.8967,0,EUR,2024-12-25,2027-06-13,30,5,10,30,1.0,COMPLETION,True,Field explain son administration American executive or apply.,2024-12-25
CTR-2023-000933,REMEASURE,ACTIVE,VND-000618,PRJ-2019-00484,EMP-000311,Structural Steel Erection,114459.82,142513.92,1.2451,1,USD,2023-06-12,2026-02-26,33,0,10,20,1.0,MONTHLY,True,Above good street anyone case these size maybe when.,2023-06-12
CTR-2019-000934,REMEASURE,APPROVED,VND-000682,PRJ-2024-00888,EMP-000058,Engineering Design,50000.0,45125.0,0.9025,0,USD,2019-12-03,2020-08-29,9,10,15,10,1.0,MILESTONE,True,Choice beat establish you culture one ball despite list great speech PM institution.,2019-12-03
CTR-2019-000935,LUMP_SUM,DRAFT,VND-000988,PRJ-2024-00419,EMP-000176,Scaffolding Services,1943540.13,2518244.95,1.2957,3,SAR,2019-04-03,2021-03-23,24,0,0,0,2.0,MILESTONE,True,Throw turn others community job then source.,2019-04-03
CTR-2024-000936,LUMP_SUM,APPROVED,VND-000010,PRJ-2020-00949,EMP-000816,Civil Works,473032.16,571659.37,1.2085,1,GBP,2024-06-04,2025-01-30,8,10,5,30,2.0,COMPLETION,True,Raise current career never feeling beat note.,2024-06-04
CTR-2021-000937,COST_PLUS,ACTIVE,VND-000261,PRJ-2020-00028,EMP-000150,Piping & Fabrication,217108.12,280156.32,1.2904,3,USD,2021-05-07,2022-07-01,14,0,5,0,1.0,MILESTONE,True,Leave contain site street benefit money reason mean rate group government level which leave.,2021-05-07
CTR-2021-000938,REMEASURE,COMPLETED,VND-000363,PRJ-2019-00634,EMP-000205,Road & Infrastructure,2906716.56,2371008.7,0.8157,0,USD,2021-05-27,2025-03-07,46,5,5,0,1.0,COMPLETION,True,Ago short because cell trade skill oil health per tonight there apply suddenly.,2021-05-27
CTR-2021-000939,LUMP_SUM,APPROVED,VND-000698,PRJ-2023-00112,EMP-000127,Catering & Camp Services,1448010.45,1711837.95,1.1822,1,USD,2021-07-04,2023-12-21,30,0,5,15,2.0,COMPLETION,True,Idea accept space themselves least approach area.,2021-07-04
CTR-2023-000940,REMEASURE,ACTIVE,VND-000741,PRJ-2024-00436,EMP-000259,HVAC Installation,431008.05,476479.4,1.1055,1,USD,2023-05-20,2024-09-11,16,10,0,10,5.0,COMPLETION,False,Four best fact loss former article science.,2023-05-20
CTR-2022-000941,TURNKEY,COMPLETED,VND-000178,PRJ-2024-00816,EMP-000188,Civil Works,147199.4,184058.13,1.2504,1,EUR,2022-09-28,2023-07-25,10,10,15,20,1.0,MILESTONE,True,School apply day century science manager difference put system feeling financial writer.,2022-09-28
CTR-2020-000942,COST_PLUS,ACTIVE,VND-000079,PRJ-2024-00521,EMP-000915,Fire Fighting Systems,3717961.13,4618451.32,1.2422,1,USD,2020-02-11,2023-01-26,36,10,0,15,2.0,MILESTONE,False,South perhaps customer attack check they.,2020-02-11
CTR-2019-000943,REMEASURE,COMPLETED,VND-000325,PRJ-2024-00144,EMP-000355,Electrical & Instrumentation,2663899.99,3061886.65,1.1494,0,USD,2019-10-15,2020-05-12,7,5,0,15,5.0,PROGRESS,False,Best daughter listen strategy kitchen argue business identify work star success national.,2019-10-15
CTR-2021-000944,LUMP_SUM,COMPLETED,VND-000042,PRJ-2021-00794,EMP-000023,Road & Infrastructure,865650.22,1065961.68,1.2314,0,USD,2021-03-25,2025-05-03,50,10,0,0,1.0,MONTHLY,True,Race teacher pay it player continue stand price color score national live face.,2021-03-25
CTR-2023-000945,REMEASURE,UNDER_NEGOTIATION,VND-000041,PRJ-2020-00737,EMP-000223,Electrical & Instrumentation,16029727.0,20745672.68,1.2942,2,USD,2023-02-26,2026-01-11,35,10,10,15,2.0,MONTHLY,True,Where manage property hospital recently blue indicate.,2023-02-26
CTR-2020-000946,REMEASURE,ACTIVE,VND-000796,PRJ-2021-00295,EMP-000818,Civil Works,201767.81,214095.82,1.0611,0,USD,2020-05-17,2023-10-29,42,0,10,20,5.0,COMPLETION,True,Challenge exist build hope oil alone practice price know traditional great.,2020-05-17
CTR-2019-000947,REMEASURE,DRAFT,VND-000424,PRJ-2019-00908,EMP-000398,Insulation Works,101896.44,100765.39,0.9889,0,USD,2019-12-17,2021-08-08,20,10,5,20,5.0,MONTHLY,True,Life rich everybody word group task me.,2019-12-17
CTR-2020-000948,COST_PLUS,ACTIVE,VND-000524,PRJ-2020-00379,EMP-000062,Structural Steel Erection,355804.92,349791.82,0.9831,0,GBP,2020-07-24,2020-12-21,5,10,0,20,0.5,MILESTONE,True,Total modern message company charge pretty none least teach cause.,2020-07-24
CTR-2023-000949,TURNKEY,ACTIVE,VND-000576,PRJ-2020-00806,EMP-000018,Transportation & Logistics,938108.58,1112784.4,1.1862,2,USD,2023-02-02,2024-09-24,20,0,0,20,2.0,MONTHLY,False,Type attention stuff low while paper Congress remain medical.,2023-02-02
CTR-2023-000950,COST_PLUS,ACTIVE,VND-000418,PRJ-2024-00986,EMP-000268,Structural Steel Erection,1447008.93,1553653.49,1.0737,1,USD,2023-04-17,2024-07-10,15,5,5,30,0.5,PROGRESS,True,Else recently open oil once stop attack ahead run discuss professor material.,2023-04-17
CTR-2024-000951,LUMP_SUM,COMPLETED,VND-000481,PRJ-2023-00744,EMP-000258,Piping & Fabrication,699517.38,742117.99,1.0609,0,USD,2024-03-01,2025-08-23,18,5,5,15,5.0,MONTHLY,True,Food discuss sign true somebody black thing rock himself wind two artist.,2024-03-01
CTR-2021-000952,LUMP_SUM,COMPLETED,VND-000643,PRJ-2022-00299,EMP-000671,HVAC Installation,1703308.5,1496015.86,0.8783,0,GBP,2021-01-06,2023-04-26,28,0,10,15,1.0,MILESTONE,False,Boy suggest authority shake paper subject type fly recognize.,2021-01-06
CTR-2024-000953,LUMP_SUM,UNDER_NEGOTIATION,VND-000613,PRJ-2023-00316,EMP-000704,Painting & Coatings,153689.69,183812.87,1.196,1,USD,2024-09-17,2025-01-15,4,0,0,15,1.0,MILESTONE,False,Card PM news cultural make quickly different score its more.,2024-09-17
CTR-2021-000954,LUMP_SUM,TERMINATED,VND-000773,PRJ-2020-00625,EMP-000087,Piping & Fabrication,8759478.3,9957774.93,1.1368,1,USD,2021-11-21,2022-05-20,6,5,5,10,1.0,PROGRESS,True,Beat agency where benefit almost cell accept similar.,2021-11-21
CTR-2023-000955,LUMP_SUM,ACTIVE,VND-000189,PRJ-2024-00405,EMP-000357,Insulation Works,888041.04,1068668.59,1.2034,0,USD,2023-12-20,2026-08-06,32,10,15,0,0.5,MILESTONE,True,National author continue role treat politics many strategy now list goal peace next.,2023-12-20
CTR-2019-000956,REMEASURE,APPROVED,VND-000345,PRJ-2023-00138,EMP-000697,Scaffolding Services,5367880.78,6022762.24,1.122,0,USD,2019-07-28,2019-12-25,5,10,0,0,5.0,PROGRESS,False,Soon keep personal them notice camera military.,2019-07-28
CTR-2019-000957,REMEASURE,ACTIVE,VND-000672,PRJ-2019-00798,EMP-000924,Fire Fighting Systems,1679636.6,1948546.42,1.1601,1,SAR,2019-01-06,2020-04-30,16,0,0,30,0.5,COMPLETION,True,Brother discover own former difference wait two.,2019-01-06
CTR-2020-000958,COST_PLUS,ACTIVE,VND-000021,PRJ-2020-00251,EMP-000644,Structural Steel Erection,1992956.61,1926989.75,0.9669,0,USD,2020-05-27,2023-10-09,41,0,15,0,1.0,PROGRESS,True,Hospital group their citizen explain move drop military particularly.,2020-05-27
CTR-2021-000959,LUMP_SUM,UNDER_NEGOTIATION,VND-000505,PRJ-2022-00619,EMP-000109,Structural Steel Erection,2361130.1,2843508.98,1.2043,2,EUR,2021-10-10,2022-07-07,9,10,10,10,1.0,COMPLETION,True,Human arm recently book likely true enjoy air full.,2021-10-10
CTR-2019-000960,REMEASURE,COMPLETED,VND-000673,PRJ-2023-00200,EMP-000258,HVAC Installation,1966100.78,2374066.69,1.2075,1,SAR,2019-10-20,2022-09-04,35,0,0,10,5.0,PROGRESS,True,Customer thousand arrive daughter stage form serious treatment artist.,2019-10-20
CTR-2019-000961,LUMP_SUM,TERMINATED,VND-000478,PRJ-2019-00134,EMP-000879,Structural Steel Erection,2634184.33,2813572.28,1.0681,0,GBP,2019-11-01,2024-02-08,52,5,5,20,5.0,COMPLETION,False,Authority way toward reflect she along wonder wear our partner ball necessary.,2019-11-01
CTR-2024-000962,LUMP_SUM,COMPLETED,VND-000179,PRJ-2021-00765,EMP-000189,Structural Steel Erection,7375902.28,7474001.78,1.0133,0,SAR,2024-04-28,2024-10-25,6,10,5,15,5.0,MONTHLY,False,Establish among along medical practice it field.,2024-04-28
CTR-2019-000963,LUMP_SUM,COMPLETED,VND-000112,PRJ-2021-00329,EMP-000343,Structural Steel Erection,1348875.38,1146544.07,0.85,0,GBP,2019-05-11,2021-05-30,25,0,15,30,1.0,MONTHLY,True,Again area similar specific move team radio scene.,2019-05-11
CTR-2022-000964,REMEASURE,ACTIVE,VND-000227,PRJ-2019-00637,EMP-000340,Scaffolding Services,2909540.25,3759126.0,1.292,1,USD,2022-01-04,2023-06-28,18,5,0,30,5.0,MILESTONE,True,Lot hit help by red near break brother past tough goal gas truth.,2022-01-04
CTR-2020-000965,REMEASURE,COMPLETED,VND-000926,PRJ-2023-00755,EMP-000891,Commissioning Support,877995.25,762275.48,0.8682,0,USD,2020-11-12,2024-04-25,42,10,0,0,0.5,PROGRESS,True,Discussion open dinner section thousand soldier nothing yard address.,2020-11-12
CTR-2024-000966,LUMP_SUM,COMPLETED,VND-000848,PRJ-2024-00378,EMP-000935,Structural Steel Erection,8711685.32,9499221.67,1.0904,0,GBP,2024-05-19,2025-07-13,14,0,15,15,1.0,COMPLETION,False,Spend baby camera Congress analysis glass pretty each factor.,2024-05-19
CTR-2023-000967,COST_PLUS,COMPLETED,VND-000484,PRJ-2024-00851,EMP-000924,Electrical & Instrumentation,364182.92,408212.64,1.1209,1,EUR,2023-11-22,2028-01-30,51,5,0,30,2.0,PROGRESS,True,Huge price prevent baby voice day relate spend today teach kitchen few happen.,2023-11-22
CTR-2024-000968,EPC,ACTIVE,VND-000537,PRJ-2023-00579,EMP-000161,Electrical & Instrumentation,14967783.0,14177484.06,0.9472,0,SAR,2024-10-20,2029-02-26,53,0,5,10,0.5,MILESTONE,True,Fall president money environment recently me approach too relationship perform evidence data case.,2024-10-20
CTR-2020-000969,COST_PLUS,ACTIVE,VND-000944,PRJ-2020-00574,EMP-000079,Catering & Camp Services,945777.93,949466.46,1.0039,0,SAR,2020-08-05,2022-11-23,28,10,0,20,5.0,MONTHLY,True,Discover score decision head staff center within recognize practice law box material.,2020-08-05
CTR-2020-000970,COST_PLUS,ACTIVE,VND-000367,PRJ-2021-00533,EMP-000355,Transportation & Logistics,117458.15,113100.45,0.9629,0,SAR,2020-11-08,2025-10-13,60,10,5,30,0.5,PROGRESS,False,Establish open feel whole arrive take.,2020-11-08
CTR-2021-000971,EPC,COMPLETED,VND-000181,PRJ-2019-00146,EMP-000935,Mechanical Installation,1217313.11,1345130.99,1.105,1,USD,2021-03-13,2024-06-25,40,5,5,20,2.0,COMPLETION,True,Manager television his and day continue issue appear figure must.,2021-03-13
CTR-2021-000972,REMEASURE,UNDER_NEGOTIATION,VND-000345,PRJ-2019-00016,EMP-000929,Catering & Camp Services,361646.51,376474.02,1.041,0,USD,2021-11-05,2026-02-12,52,0,10,30,2.0,MONTHLY,True,Visit travel senior from stock energy send describe agree rise.,2021-11-05
CTR-2020-000973,COST_PLUS,ACTIVE,VND-000237,PRJ-2022-00247,EMP-000983,Scaffolding Services,3544704.38,4246910.32,1.1981,1,GBP,2020-05-21,2025-04-25,60,0,0,10,5.0,MILESTONE,True,Its into role save arm body hold return question teach visit less occur.,2020-05-21
CTR-2024-000974,TURNKEY,ACTIVE,VND-000644,PRJ-2020-00930,EMP-000671,Transportation & Logistics,377401.18,313733.6,0.8313,0,USD,2024-07-17,2025-10-10,15,0,0,10,2.0,MONTHLY,True,Shoulder employee whether level yeah draw traditional exactly radio ever your side fast.,2024-07-17
CTR-2019-000975,LUMP_SUM,UNDER_NEGOTIATION,VND-000458,PRJ-2021-00083,EMP-000486,Transportation & Logistics,514383.74,573486.43,1.1149,0,SAR,2019-06-02,2022-01-17,32,5,5,30,1.0,COMPLETION,True,House past gun process site special part buy nothing fly enough condition leg.,2019-06-02
CTR-2024-000976,LUMP_SUM,COMPLETED,VND-000354,PRJ-2021-00653,EMP-000471,Engineering Design,59023.38,55192.76,0.9351,0,USD,2024-10-10,2027-01-28,28,0,0,20,1.0,COMPLETION,False,Across already grow point news impact often bag today necessary well.,2024-10-10
CTR-2022-000977,REMEASURE,SUSPENDED,VND-000559,PRJ-2024-00020,EMP-000926,Structural Steel Erection,509681.1,611260.54,1.1993,2,EUR,2022-08-13,2023-02-09,6,0,0,15,0.5,PROGRESS,True,Conference she everybody than camera piece chair peace anyone boy although.,2022-08-13
CTR-2020-000978,LUMP_SUM,ACTIVE,VND-000142,PRJ-2022-00960,EMP-000197,Road & Infrastructure,50000.0,63855.0,1.2771,2,USD,2020-03-07,2022-03-27,25,5,0,20,0.5,MONTHLY,True,Team oil among response article research else either question tax government responsibility.,2020-03-07
CTR-2020-000979,REMEASURE,UNDER_NEGOTIATION,VND-000260,PRJ-2020-00001,EMP-000648,Structural Steel Erection,93353.23,79938.37,0.8563,0,USD,2020-09-22,2022-08-13,23,0,15,20,2.0,MONTHLY,True,Doctor board medical both back daughter now stop race author interview executive agency.,2020-09-22
CTR-2022-000980,LUMP_SUM,COMPLETED,VND-000484,PRJ-2023-00315,EMP-000436,Transportation & Logistics,3142791.53,3445442.35,1.0963,0,SAR,2022-06-02,2023-05-28,12,5,10,30,0.5,MONTHLY,True,Small friend impact present likely wind perform civil and us treatment agent participant.,2022-06-02
CTR-2021-000981,EPC,ACTIVE,VND-000323,PRJ-2020-00699,EMP-000419,Catering & Camp Services,3264771.19,3969961.77,1.216,2,USD,2021-02-05,2026-01-10,60,5,15,30,1.0,MILESTONE,True,Member sit meet ok general Democrat store allow risk high.,2021-02-05
CTR-2020-000982,REMEASURE,COMPLETED,VND-000990,PRJ-2024-00550,EMP-000285,Piping & Fabrication,1901562.25,1618609.79,0.8512,0,USD,2020-07-06,2023-09-19,39,10,10,20,5.0,COMPLETION,False,Western when yeah not young piece safe.,2020-07-06
CTR-2020-000983,TURNKEY,ACTIVE,VND-000177,PRJ-2019-00869,EMP-000860,Structural Steel Erection,235516.39,209279.86,0.8886,0,USD,2020-06-08,2023-08-22,39,5,0,20,5.0,MONTHLY,True,Run summer month anything line modern kid especially structure fall during during.,2020-06-08
CTR-2024-000984,LUMP_SUM,COMPLETED,VND-000830,PRJ-2019-00242,EMP-000697,Mechanical Installation,935122.64,990388.39,1.0591,0,SAR,2024-01-12,2028-03-21,51,0,15,30,1.0,MILESTONE,True,Discuss fire win realize knowledge whatever improve bag night baby.,2024-01-12
CTR-2024-000985,LUMP_SUM,COMPLETED,VND-000137,PRJ-2024-00403,EMP-000625,Engineering Design,999086.05,806662.08,0.8074,0,USD,2024-08-04,2028-05-15,46,5,15,30,1.0,MONTHLY,True,President painting large industry notice step by Mrs simply imagine.,2024-08-04
CTR-2020-000986,LUMP_SUM,ACTIVE,VND-000534,PRJ-2023-00582,EMP-000688,Insulation Works,176743.17,227026.6,1.2845,3,SAR,2020-09-19,2023-10-04,37,10,10,10,5.0,PROGRESS,False,Program painting somebody game brother impact measure chance management thing cup conference law.,2020-09-19
