performance_id,vendor_id,project_id,evaluation_period,evaluator_id,delivery_score,quality_score,commercial_score,hse_score,composite_score,recommendation,delivery_metric_focus,quality_metric_focus,commercial_metric_focus,hse_metric_focus,po_count_evaluated,total_value_evaluated,corrective_actions,improvement_trend,evaluation_date,remarks,created_date
PERF-VND-000383-202408,VND-000383,PRJ-2024-00712,202408,EMP-000572,48.44,91.69,59.45,81.56,70.24,APPROVED,DOCUMENTATION_ACCURACY,REWORK_RATE,PAYMENT_TERMS_COMPLIANCE,SAFETY_AUDIT_SCORE,21,9176.11,0,DECLINING,2024-08-26,,2024-08-26
PERF-VND-000213-202105,VND-000213,PRJ-2020-00917,202105,EMP-000232,54.31,92.96,63.14,93.89,75.59,APPROVED,DOCUMENTATION_ACCURACY,FIRST_PASS_YIELD,CHANGE_ORDER_FREQUENCY,NEAR_MISS_REPORTING,10,54509.11,0,STABLE,2021-05-14,,2021-05-14
PERF-VND-000958-202212,VND-000958,PRJ-2022-00261,202212,EMP-000641,44.37,84.27,59.74,84.08,67.36,APPROVED,ON_TIME_DELIVERY_RATE,FIRST_PASS_YIELD,PRICE_COMPETITIVENESS,HSE_COMPLIANCE,15,61713.19,0,STABLE,2022-12-17,,2022-12-17
PERF-VND-000043-202312,VND-000043,PRJ-2023-00525,202312,EMP-000714,48.85,72.63,98.75,81.41,72.48,APPROVED,DELIVERY_COMPLETENESS,REWORK_RATE,CHANGE_ORDER_FREQUENCY,SAFETY_AUDIT_SCORE,14,55880.94,0,STABLE,2023-12-14,,2023-12-14
PERF-VND-000325-202111,VND-000325,PRJ-2021-00392,202111,EMP-000023,88.13,73.37,70.93,60.81,74.8,APPROVED,LEAD_TIME_VARIANCE,REWORK_RATE,INVOICE_ACCURACY,HSE_COMPLIANCE,21,79270.21,0,STABLE,2021-11-03,,2021-11-03
PERF-VND-000302-202405,VND-000302,PRJ-2023-00526,202405,EMP-000638,87.53,56.62,87.94,73.81,75.59,APPROVED,ON_TIME_DELIVERY_RATE,NCR_COUNT,INVOICE_ACCURACY,INCIDENT_RATE,4,20633.61,0,STABLE,2024-05-03,Generation skill job worker break.,2024-05-03
PERF-VND-000206-202207,VND-000206,PRJ-2024-00202,202207,EMP-000765,86.96,65.41,78.63,71.21,75.68,APPROVED,DELIVERY_COMPLETENESS,NCR_COUNT,PAYMENT_TERMS_COMPLIANCE,HSE_COMPLIANCE,7,55726.36,0,DECLINING,2022-07-23,,2022-07-23
PERF-VND-000876-202410,VND-000876,PRJ-2023-00935,202410,EMP-000333,79.4,74.65,40.06,60.42,66.31,APPROVED,ON_TIME_DELIVERY_RATE,NCR_COUNT,PAYMENT_TERMS_COMPLIANCE,HSE_COMPLIANCE,13,182643.6,0,DECLINING,2024-10-13,,2024-10-13
PERF-VND-000013-202401,VND-000013,PRJ-2023-00670,202401,EMP-000602,70.02,61.62,48.98,60.96,61.48,APPROVED,LEAD_TIME_VARIANCE,REWORK_RATE,INVOICE_ACCURACY,NEAR_MISS_REPORTING,24,5291.42,0,IMPROVING,2024-01-24,,2024-01-24
PERF-VND-000529-202504,VND-000529,PRJ-2023-00805,202504,EMP-000642,70.48,60.42,54.47,74.11,64.99,APPROVED,DOCUMENTATION_ACCURACY,REWORK_RATE,PAYMENT_TERMS_COMPLIANCE,INCIDENT_RATE,11,92666.73,0,IMPROVING,2025-04-28,,2025-04-28
PERF-VND-000965-202306,VND-000965,PRJ-2024-00215,202306,EMP-000526,100.0,45.81,84.23,87.65,78.12,APPROVED,DOCUMENTATION_ACCURACY,SPECIFICATION_COMPLIANCE,PRICE_COMPETITIVENESS,HSE_COMPLIANCE,5,23507.83,0,IMPROVING,2023-06-19,,2023-06-19
PERF-VND-000756-201902,VND-000756,PRJ-2022-00512,201902,EMP-000917,75.05,62.68,70.6,94.62,74.36,APPROVED,DELIVERY_COMPLETENESS,NCR_COUNT,INVOICE_ACCURACY,SAFETY_AUDIT_SCORE,14,123837.74,0,STABLE,2019-02-22,,2019-02-22
PERF-VND-000708-202409,VND-000708,PRJ-2024-00307,202409,EMP-000418,79.63,63.12,47.22,72.29,66.73,APPROVED,SCHEDULE_ADHERENCE,DEFECT_RATE,PRICE_COMPETITIVENESS,NEAR_MISS_REPORTING,5,254722.45,0,DECLINING,2024-09-11,,2024-09-11
PERF-VND-000618-202506,VND-000618,PRJ-2021-00588,202506,EMP-000965,49.09,53.12,69.77,62.2,57.06,CONDITIONAL,DOCUMENTATION_ACCURACY,REWORK_RATE,INVOICE_ACCURACY,SAFETY_AUDIT_SCORE,3,23131.99,3,IMPROVING,2025-06-18,,2025-06-18
PERF-VND-000337-202501,VND-000337,PRJ-2024-00986,202501,EMP-000538,65.65,48.15,54.36,84.14,61.84,APPROVED,DELIVERY_COMPLETENESS,DEFECT_RATE,INVOICE_ACCURACY,INCIDENT_RATE,22,12470.94,0,IMPROVING,2025-01-18,Couple and job mind southern rather.,2025-01-18
PERF-VND-000706-202506,VND-000706,PRJ-2020-00501,202506,EMP-000028,48.03,59.92,78.25,72.44,62.52,APPROVED,LEAD_TIME_VARIANCE,FIRST_PASS_YIELD,PRICE_COMPETITIVENESS,SAFETY_AUDIT_SCORE,10,34286.35,0,IMPROVING,2025-06-07,,2025-06-07
PERF-VND-000537-201909,VND-000537,PRJ-2021-00466,201909,EMP-000061,72.67,42.07,74.93,79.98,65.4,APPROVED,DELIVERY_COMPLETENESS,SPECIFICATION_COMPLIANCE,PRICE_COMPETITIVENESS,NEAR_MISS_REPORTING,11,36637.58,0,STABLE,2019-09-28,,2019-09-28
PERF-VND-000114-202005,VND-000114,PRJ-2024-00550,202005,EMP-000506,87.09,51.96,83.79,77.01,73.88,APPROVED,DOCUMENTATION_ACCURACY,DEFECT_RATE,CHANGE_ORDER_FREQUENCY,NEAR_MISS_REPORTING,5,39980.09,0,IMPROVING,2020-05-28,,2020-05-28
PERF-VND-000838-202401,VND-000838,PRJ-2019-00163,202401,EMP-000688,71.7,68.28,85.08,61.0,71.21,APPROVED,SCHEDULE_ADHERENCE,NCR_COUNT,INVOICE_ACCURACY,SAFETY_AUDIT_SCORE,9,23980.04,0,IMPROVING,2024-01-07,,2024-01-07
PERF-VND-000457-201909,VND-000457,PRJ-2020-00845,201909,EMP-000485,87.54,60.47,80.61,97.09,79.94,APPROVED,SCHEDULE_ADHERENCE,FIRST_PASS_YIELD,PAYMENT_TERMS_COMPLIANCE,SAFETY_AUDIT_SCORE,15,36969.41,0,DECLINING,2019-09-15,Hair attorney professional form.,2019-09-15
PERF-VND-000094-202201,VND-000094,PRJ-2020-00662,202201,EMP-000992,82.22,51.54,78.57,77.59,71.36,APPROVED,DOCUMENTATION_ACCURACY,NCR_COUNT,PAYMENT_TERMS_COMPLIANCE,SAFETY_AUDIT_SCORE,20,105624.53,0,IMPROVING,2022-01-27,,2022-01-27
PERF-VND-000184-202508,VND-000184,PRJ-2022-00751,202508,EMP-000521,62.32,43.42,75.05,48.18,56.37,CONDITIONAL,DOCUMENTATION_ACCURACY,REWORK_RATE,INVOICE_ACCURACY,INCIDENT_RATE,13,40912.03,0,IMPROVING,2025-08-23,,2025-08-23
PERF-VND-000162-202112,VND-000162,PRJ-2021-00904,202112,EMP-000724,86.12,73.07,95.28,88.33,84.48,PREFERRED,SCHEDULE_ADHERENCE,NCR_COUNT,PRICE_COMPETITIVENESS,NEAR_MISS_REPORTING,16,27318.57,0,DECLINING,2021-12-14,,2021-12-14
PERF-VND-000378-201910,VND-000378,PRJ-2022-00774,201910,EMP-000111,72.41,69.24,45.85,62.77,64.22,APPROVED,SCHEDULE_ADHERENCE,NCR_COUNT,CHANGE_ORDER_FREQUENCY,SAFETY_AUDIT_SCORE,6,30548.99,0,IMPROVING,2019-10-09,,2019-10-09
PERF-VND-000474-201904,VND-000474,PRJ-2020-00075,201904,EMP-000739,41.46,70.76,64.51,53.25,57.22,CONDITIONAL,DOCUMENTATION_ACCURACY,REWORK_RATE,PAYMENT_TERMS_COMPLIANCE,SAFETY_AUDIT_SCORE,7,97251.48,0,IMPROVING,2019-04-13,,2019-04-13
PERF-VND-000727-202006,VND-000727,PRJ-2024-00335,202006,EMP-000762,82.74,73.63,63.46,82.69,76.14,APPROVED,DOCUMENTATION_ACCURACY,REWORK_RATE,CHANGE_ORDER_FREQUENCY,INCIDENT_RATE,3,135437.35,0,DECLINING,2020-06-18,,2020-06-18
PERF-VND-000973-202309,VND-000973,PRJ-2024-00144,202309,EMP-000560,76.61,56.81,71.87,90.54,72.51,APPROVED,DELIVERY_COMPLETENESS,FIRST_PASS_YIELD,INVOICE_ACCURACY,INCIDENT_RATE,20,29262.0,0,IMPROVING,2023-09-04,,2023-09-04
PERF-VND-000548-202303,VND-000548,PRJ-2019-00173,202303,EMP-000085,100.0,61.59,68.45,66.26,75.42,APPROVED,ON_TIME_DELIVERY_RATE,NCR_COUNT,INVOICE_ACCURACY,SAFETY_AUDIT_SCORE,12,78270.42,0,IMPROVING,2023-03-06,,2023-03-06
PERF-VND-000915-202409,VND-000915,PRJ-2019-00222,202409,EMP-000529,45.87,61.26,52.71,76.76,58.03,CONDITIONAL,ON_TIME_DELIVERY_RATE,SPECIFICATION_COMPLIANCE,PRICE_COMPETITIVENESS,SAFETY_AUDIT_SCORE,23,197468.99,3,IMPROVING,2024-09-10,,2024-09-10
PERF-VND-000050-202301,VND-000050,PRJ-2022-00786,202301,EMP-000232,81.69,32.05,96.59,78.84,69.21,APPROVED,LEAD_TIME_VARIANCE,NCR_COUNT,INVOICE_ACCURACY,NEAR_MISS_REPORTING,3,23581.1,0,STABLE,2023-01-01,Professional by tonight medical project.,2023-01-01
PERF-VND-000015-202208,VND-000015,PRJ-2019-00841,202208,EMP-000219,74.36,72.82,58.66,77.57,71.4,APPROVED,ON_TIME_DELIVERY_RATE,FIRST_PASS_YIELD,PRICE_COMPETITIVENESS,NEAR_MISS_REPORTING,24,28883.72,0,IMPROVING,2022-08-06,,2022-08-06
PERF-VND-000111-202206,VND-000111,PRJ-2019-00331,202206,EMP-000649,65.93,59.02,47.94,76.9,62.45,APPROVED,LEAD_TIME_VARIANCE,SPECIFICATION_COMPLIANCE,INVOICE_ACCURACY,SAFETY_AUDIT_SCORE,14,120856.52,0,IMPROVING,2022-06-04,,2022-06-04
PERF-VND-000366-202206,VND-000366,PRJ-2019-00178,202206,EMP-000014,79.72,83.12,72.54,68.07,76.97,APPROVED,DOCUMENTATION_ACCURACY,NCR_COUNT,PRICE_COMPETITIVENESS,SAFETY_AUDIT_SCORE,7,163995.89,0,IMPROVING,2022-06-15,I fast camera inside wait.,2022-06-15
PERF-VND-000835-202112,VND-000835,PRJ-2024-00666,202112,EMP-000716,51.64,55.59,54.5,89.04,60.88,APPROVED,DELIVERY_COMPLETENESS,DEFECT_RATE,PRICE_COMPETITIVENESS,NEAR_MISS_REPORTING,14,185599.47,0,DECLINING,2021-12-10,,2021-12-10
PERF-VND-000105-202409,VND-000105,PRJ-2022-00811,202409,EMP-000948,79.31,87.15,55.69,79.53,76.98,APPROVED,SCHEDULE_ADHERENCE,FIRST_PASS_YIELD,PAYMENT_TERMS_COMPLIANCE,INCIDENT_RATE,20,51523.37,0,DECLINING,2024-09-11,,2024-09-11
PERF-VND-000695-202006,VND-000695,PRJ-2023-00341,202006,EMP-000191,84.7,68.16,62.61,82.03,74.79,APPROVED,DELIVERY_COMPLETENESS,REWORK_RATE,PRICE_COMPETITIVENESS,HSE_COMPLIANCE,1,171339.63,0,DECLINING,2020-06-20,,2020-06-20
PERF-VND-000524-202510,VND-000524,PRJ-2019-00760,202510,EMP-000290,61.97,69.02,53.18,42.53,58.44,CONDITIONAL,SCHEDULE_ADHERENCE,SPECIFICATION_COMPLIANCE,PRICE_COMPETITIVENESS,NEAR_MISS_REPORTING,1,76156.95,0,STABLE,2025-10-20,,2025-10-20
PERF-VND-000439-202108,VND-000439,PRJ-2023-00635,202108,EMP-000086,81.13,74.19,40.71,70.44,68.83,APPROVED,ON_TIME_DELIVERY_RATE,FIRST_PASS_YIELD,PAYMENT_TERMS_COMPLIANCE,SAFETY_AUDIT_SCORE,10,4179.65,0,IMPROVING,2021-08-07,,2021-08-07
PERF-VND-000658-201905,VND-000658,PRJ-2021-00244,201905,EMP-000821,92.55,52.62,85.58,87.3,78.13,APPROVED,SCHEDULE_ADHERENCE,REWORK_RATE,PAYMENT_TERMS_COMPLIANCE,NEAR_MISS_REPORTING,9,20318.59,0,DECLINING,2019-05-11,,2019-05-11
PERF-VND-000041-202407,VND-000041,PRJ-2022-00811,202407,EMP-000499,55.01,75.61,56.18,76.33,65.69,APPROVED,DELIVERY_COMPLETENESS,DEFECT_RATE,INVOICE_ACCURACY,HSE_COMPLIANCE,11,33543.79,0,IMPROVING,2024-07-08,,2024-07-08
PERF-VND-000929-202108,VND-000929,PRJ-2023-00821,202108,EMP-000775,45.28,34.31,71.17,67.7,51.65,CONDITIONAL,LEAD_TIME_VARIANCE,SPECIFICATION_COMPLIANCE,CHANGE_ORDER_FREQUENCY,HSE_COMPLIANCE,6,30831.5,0,IMPROVING,2021-08-15,,2021-08-15
PERF-VND-000072-202101,VND-000072,PRJ-2020-00054,202101,EMP-000729,82.44,88.78,64.18,70.57,78.32,APPROVED,LEAD_TIME_VARIANCE,FIRST_PASS_YIELD,INVOICE_ACCURACY,INCIDENT_RATE,6,109116.53,0,DECLINING,2021-01-19,,2021-01-19
PERF-VND-000955-202103,VND-000955,PRJ-2019-00242,202103,EMP-000599,51.65,73.57,75.73,83.84,69.48,APPROVED,ON_TIME_DELIVERY_RATE,REWORK_RATE,CHANGE_ORDER_FREQUENCY,HSE_COMPLIANCE,6,5859.95,0,IMPROVING,2021-03-24,,2021-03-24
PERF-VND-000181-202506,VND-000181,PRJ-2021-00255,202506,EMP-000395,60.58,55.95,69.4,81.25,65.09,APPROVED,DELIVERY_COMPLETENESS,SPECIFICATION_COMPLIANCE,CHANGE_ORDER_FREQUENCY,NEAR_MISS_REPORTING,9,360790.41,0,STABLE,2025-06-28,Past feeling nature a.,2025-06-28
PERF-VND-000996-202211,VND-000996,PRJ-2020-00408,202211,EMP-000468,64.58,62.04,84.1,78.86,70.58,APPROVED,LEAD_TIME_VARIANCE,REWORK_RATE,CHANGE_ORDER_FREQUENCY,SAFETY_AUDIT_SCORE,17,274081.78,0,DECLINING,2022-11-20,,2022-11-20
PERF-VND-000160-202402,VND-000160,PRJ-2022-00021,202402,EMP-000857,76.33,51.49,49.34,54.83,59.18,CONDITIONAL,DOCUMENTATION_ACCURACY,REWORK_RATE,PRICE_COMPETITIVENESS,HSE_COMPLIANCE,20,132516.47,1,DECLINING,2024-02-18,,2024-02-18
PERF-VND-000264-202301,VND-000264,PRJ-2021-00475,202301,EMP-000396,89.83,99.59,79.8,90.12,90.81,PREFERRED,DOCUMENTATION_ACCURACY,NCR_COUNT,CHANGE_ORDER_FREQUENCY,SAFETY_AUDIT_SCORE,3,29851.2,0,IMPROVING,2023-01-11,,2023-01-11
PERF-VND-000201-202008,VND-000201,PRJ-2023-00939,202008,EMP-000216,54.65,83.6,73.85,76.4,71.52,APPROVED,ON_TIME_DELIVERY_RATE,DEFECT_RATE,PAYMENT_TERMS_COMPLIANCE,SAFETY_AUDIT_SCORE,13,95305.78,0,STABLE,2020-08-14,,2020-08-14
PERF-VND-000383-202302,VND-000383,PRJ-2019-00502,202302,EMP-000397,76.85,90.54,86.13,82.07,83.86,PREFERRED,SCHEDULE_ADHERENCE,DEFECT_RATE,CHANGE_ORDER_FREQUENCY,INCIDENT_RATE,4,165208.48,0,DECLINING,2023-02-13,,2023-02-13
PERF-VND-000782-202308,VND-000782,PRJ-2023-00981,202308,EMP-000325,79.71,62.62,78.59,56.87,69.79,APPROVED,DELIVERY_COMPLETENESS,SPECIFICATION_COMPLIANCE,CHANGE_ORDER_FREQUENCY,HSE_COMPLIANCE,23,212069.61,0,DECLINING,2023-08-02,,2023-08-02
PERF-VND-000435-202108,VND-000435,PRJ-2021-00249,202108,EMP-000568,54.08,74.57,56.17,82.19,66.27,APPROVED,ON_TIME_DELIVERY_RATE,NCR_COUNT,PRICE_COMPETITIVENESS,NEAR_MISS_REPORTING,9,57485.6,0,STABLE,2021-08-20,,2021-08-20
PERF-VND-000151-202109,VND-000151,PRJ-2024-00254,202109,EMP-000687,48.08,76.73,59.91,86.45,66.72,APPROVED,SCHEDULE_ADHERENCE,FIRST_PASS_YIELD,PRICE_COMPETITIVENESS,INCIDENT_RATE,25,59969.47,0,DECLINING,2021-09-03,,2021-09-03
PERF-VND-000394-202303,VND-000394,PRJ-2019-00724,202303,EMP-000670,77.93,54.68,59.75,69.04,65.54,APPROVED,ON_TIME_DELIVERY_RATE,SPECIFICATION_COMPLIANCE,INVOICE_ACCURACY,SAFETY_AUDIT_SCORE,6,167383.52,0,STABLE,2023-03-27,,2023-03-27
PERF-VND-000310-202405,VND-000310,PRJ-2019-00991,202405,EMP-000618,97.16,57.12,83.08,46.79,72.26,APPROVED,DOCUMENTATION_ACCURACY,SPECIFICATION_COMPLIANCE,PAYMENT_TERMS_COMPLIANCE,SAFETY_AUDIT_SCORE,25,14285.11,0,IMPROVING,2024-05-24,,2024-05-24
PERF-VND-000587-202209,VND-000587,PRJ-2020-00834,202209,EMP-000150,57.62,48.36,45.83,80.37,57.03,CONDITIONAL,DELIVERY_COMPLETENESS,FIRST_PASS_YIELD,CHANGE_ORDER_FREQUENCY,HSE_COMPLIANCE,1,46310.26,3,IMPROVING,2022-09-06,Decision size parent focus.,2022-09-06
PERF-VND-000793-202306,VND-000793,PRJ-2019-00538,202306,EMP-000502,77.69,81.05,71.72,83.55,78.68,APPROVED,DELIVERY_COMPLETENESS,REWORK_RATE,INVOICE_ACCURACY,NEAR_MISS_REPORTING,12,55081.06,0,DECLINING,2023-06-06,,2023-06-06
PERF-VND-000499-202012,VND-000499,PRJ-2019-00515,202012,EMP-000118,54.2,86.93,59.75,62.84,66.86,APPROVED,DOCUMENTATION_ACCURACY,SPECIFICATION_COMPLIANCE,INVOICE_ACCURACY,NEAR_MISS_REPORTING,7,48363.4,0,DECLINING,2020-12-02,,2020-12-02
PERF-VND-000778-202101,VND-000778,PRJ-2023-00266,202101,EMP-000974,58.31,63.32,72.82,79.53,66.96,APPROVED,DOCUMENTATION_ACCURACY,REWORK_RATE,PRICE_COMPETITIVENESS,NEAR_MISS_REPORTING,3,20386.01,0,IMPROVING,2021-01-10,,2021-01-10
PERF-VND-000284-201909,VND-000284,PRJ-2021-00351,201909,EMP-000030,64.68,87.19,74.95,100.0,80.55,PREFERRED,SCHEDULE_ADHERENCE,FIRST_PASS_YIELD,CHANGE_ORDER_FREQUENCY,SAFETY_AUDIT_SCORE,22,246755.64,0,IMPROVING,2019-09-25,Kind degree list top somebody.,2019-09-25
PERF-VND-000273-201901,VND-000273,PRJ-2023-00682,201901,EMP-000668,89.16,47.79,78.69,74.31,71.69,APPROVED,ON_TIME_DELIVERY_RATE,DEFECT_RATE,INVOICE_ACCURACY,INCIDENT_RATE,13,30909.59,0,DECLINING,2019-01-20,,2019-01-20
PERF-VND-000780-202111,VND-000780,PRJ-2021-00955,202111,EMP-000573,74.52,85.12,75.01,63.58,75.61,APPROVED,DOCUMENTATION_ACCURACY,NCR_COUNT,CHANGE_ORDER_FREQUENCY,HSE_COMPLIANCE,12,145939.98,0,STABLE,2021-11-22,,2021-11-22
PERF-VND-000837-202107,VND-000837,PRJ-2021-00964,202107,EMP-000457,62.44,73.47,63.75,72.15,67.95,APPROVED,DOCUMENTATION_ACCURACY,REWORK_RATE,PRICE_COMPETITIVENESS,HSE_COMPLIANCE,11,150165.24,0,IMPROVING,2021-07-26,Probably exist professional people.,2021-07-26
PERF-VND-000892-202304,VND-000892,PRJ-2024-00743,202304,EMP-000935,56.4,100.0,42.5,67.23,68.87,APPROVED,LEAD_TIME_VARIANCE,DEFECT_RATE,PRICE_COMPETITIVENESS,HSE_COMPLIANCE,23,93363.36,0,IMPROVING,2023-04-25,,2023-04-25
PERF-VND-000634-202401,VND-000634,PRJ-2020-00528,202401,EMP-000497,80.76,68.39,67.2,80.34,74.25,APPROVED,LEAD_TIME_VARIANCE,DEFECT_RATE,PAYMENT_TERMS_COMPLIANCE,INCIDENT_RATE,21,45375.0,0,IMPROVING,2024-01-12,,2024-01-12
PERF-VND-000754-202206,VND-000754,PRJ-2023-00695,202206,EMP-000531,92.9,83.43,80.22,62.44,81.43,PREFERRED,LEAD_TIME_VARIANCE,SPECIFICATION_COMPLIANCE,CHANGE_ORDER_FREQUENCY,SAFETY_AUDIT_SCORE,24,54433.44,0,IMPROVING,2022-06-20,,2022-06-20
PERF-VND-000962-202401,VND-000962,PRJ-2023-00675,202401,EMP-000953,67.49,53.91,73.04,68.01,64.63,APPROVED,ON_TIME_DELIVERY_RATE,REWORK_RATE,PAYMENT_TERMS_COMPLIANCE,NEAR_MISS_REPORTING,23,131463.51,0,DECLINING,2024-01-05,,2024-01-05
PERF-VND-000804-202405,VND-000804,PRJ-2020-00033,202405,EMP-000133,55.95,97.5,55.45,77.85,72.69,APPROVED,DOCUMENTATION_ACCURACY,DEFECT_RATE,PAYMENT_TERMS_COMPLIANCE,SAFETY_AUDIT_SCORE,6,154852.94,0,IMPROVING,2024-05-15,,2024-05-15
PERF-VND-000554-202107,VND-000554,PRJ-2024-00250,202107,EMP-000249,63.44,83.64,50.79,93.88,73.06,APPROVED,LEAD_TIME_VARIANCE,DEFECT_RATE,PRICE_COMPETITIVENESS,SAFETY_AUDIT_SCORE,23,60899.43,0,IMPROVING,2021-07-01,,2021-07-01
PERF-VND-000335-202302,VND-000335,PRJ-2024-00785,202302,EMP-000359,63.05,65.21,79.32,67.4,67.82,APPROVED,LEAD_TIME_VARIANCE,NCR_COUNT,CHANGE_ORDER_FREQUENCY,INCIDENT_RATE,22,24361.78,0,DECLINING,2023-02-05,,2023-02-05
PERF-VND-000504-201912,VND-000504,PRJ-2023-00815,201912,EMP-000782,68.68,51.17,93.49,67.64,68.18,APPROVED,DELIVERY_COMPLETENESS,FIRST_PASS_YIELD,PRICE_COMPETITIVENESS,HSE_COMPLIANCE,13,162419.88,0,DECLINING,2019-12-23,,2019-12-23
PERF-VND-000391-202512,VND-000391,PRJ-2020-00658,202512,EMP-000888,75.14,54.25,67.92,85.19,69.44,APPROVED,SCHEDULE_ADHERENCE,REWORK_RATE,INVOICE_ACCURACY,NEAR_MISS_REPORTING,9,47766.81,0,STABLE,2025-12-04,Stand seem pull.,2025-12-04
PERF-VND-000092-202208,VND-000092,PRJ-2020-00759,202208,EMP-000676,89.9,86.34,80.86,69.02,82.85,PREFERRED,LEAD_TIME_VARIANCE,DEFECT_RATE,PAYMENT_TERMS_COMPLIANCE,NEAR_MISS_REPORTING,11,16386.11,0,DECLINING,2022-08-13,,2022-08-13
PERF-VND-000319-201908,VND-000319,PRJ-2022-00605,201908,EMP-000622,62.8,73.14,75.64,46.77,65.26,APPROVED,LEAD_TIME_VARIANCE,REWORK_RATE,CHANGE_ORDER_FREQUENCY,HSE_COMPLIANCE,25,59294.04,0,DECLINING,2019-08-12,,2019-08-12
PERF-VND-000130-202407,VND-000130,PRJ-2024-00680,202407,EMP-000687,74.37,65.56,86.08,80.48,75.29,APPROVED,SCHEDULE_ADHERENCE,FIRST_PASS_YIELD,PRICE_COMPETITIVENESS,SAFETY_AUDIT_SCORE,1,288436.52,0,STABLE,2024-07-18,,2024-07-18
PERF-VND-000836-202202,VND-000836,PRJ-2021-00858,202202,EMP-000266,68.76,85.0,90.89,92.05,82.72,PREFERRED,DOCUMENTATION_ACCURACY,REWORK_RATE,INVOICE_ACCURACY,HSE_COMPLIANCE,5,16146.04,0,DECLINING,2022-02-24,,2022-02-24
PERF-VND-000848-201905,VND-000848,PRJ-2019-00614,201905,EMP-000414,68.19,64.48,74.85,83.92,71.56,APPROVED,DELIVERY_COMPLETENESS,SPECIFICATION_COMPLIANCE,PRICE_COMPETITIVENESS,HSE_COMPLIANCE,23,21880.01,0,STABLE,2019-05-19,,2019-05-19
PERF-VND-000221-202404,VND-000221,PRJ-2022-00299,202404,EMP-000802,73.02,37.68,88.19,68.34,64.52,APPROVED,DOCUMENTATION_ACCURACY,DEFECT_RATE,PAYMENT_TERMS_COMPLIANCE,NEAR_MISS_REPORTING,23,64025.5,0,DECLINING,2024-04-07,,2024-04-07
PERF-VND-000231-201907,VND-000231,PRJ-2024-00946,201907,EMP-000965,67.36,88.34,28.27,74.78,67.32,APPROVED,LEAD_TIME_VARIANCE,REWORK_RATE,CHANGE_ORDER_FREQUENCY,HSE_COMPLIANCE,22,52734.1,0,IMPROVING,2019-07-28,,2019-07-28
PERF-VND-000562-202303,VND-000562,PRJ-2023-00346,202303,EMP-000512,65.2,97.62,55.58,85.03,76.97,APPROVED,DOCUMENTATION_ACCURACY,NCR_COUNT,CHANGE_ORDER_FREQUENCY,SAFETY_AUDIT_SCORE,3,91812.46,0,DECLINING,2023-03-17,,2023-03-17
PERF-VND-000714-202101,VND-000714,PRJ-2024-00718,202101,EMP-000953,90.92,59.32,57.74,89.25,74.47,APPROVED,SCHEDULE_ADHERENCE,REWORK_RATE,PRICE_COMPETITIVENESS,NEAR_MISS_REPORTING,11,99746.33,0,DECLINING,2021-01-25,,2021-01-25
PERF-VND-000056-202203,VND-000056,PRJ-2021-00469,202203,EMP-000750,48.83,61.37,73.41,85.89,64.92,APPROVED,LEAD_TIME_VARIANCE,SPECIFICATION_COMPLIANCE,INVOICE_ACCURACY,SAFETY_AUDIT_SCORE,23,26500.61,0,STABLE,2022-03-16,,2022-03-16
PERF-VND-000215-202104,VND-000215,PRJ-2019-00824,202104,EMP-000839,28.29,78.37,50.92,48.77,51.94,CONDITIONAL,LEAD_TIME_VARIANCE,DEFECT_RATE,PAYMENT_TERMS_COMPLIANCE,INCIDENT_RATE,22,2000.61,1,STABLE,2021-04-26,,2021-04-26
PERF-VND-000438-202010,VND-000438,PRJ-2020-00949,202010,EMP-000060,84.21,72.06,64.84,93.06,78.46,APPROVED,ON_TIME_DELIVERY_RATE,NCR_COUNT,CHANGE_ORDER_FREQUENCY,NEAR_MISS_REPORTING,2,128642.13,0,DECLINING,2020-10-04,,2020-10-04
PERF-VND-000608-202308,VND-000608,PRJ-2019-00994,202308,EMP-000161,96.24,47.72,67.52,53.98,67.49,APPROVED,DOCUMENTATION_ACCURACY,FIRST_PASS_YIELD,PRICE_COMPETITIVENESS,INCIDENT_RATE,8,45466.96,0,STABLE,2023-08-13,,2023-08-13
PERF-VND-000611-202011,VND-000611,PRJ-2023-00669,202011,EMP-000835,68.27,80.03,68.64,83.1,74.84,APPROVED,DOCUMENTATION_ACCURACY,DEFECT_RATE,CHANGE_ORDER_FREQUENCY,SAFETY_AUDIT_SCORE,9,139264.2,0,DECLINING,2020-11-21,,2020-11-21
PERF-VND-000012-202004,VND-000012,PRJ-2023-00120,202004,EMP-000088,100.0,64.96,54.83,78.2,76.09,APPROVED,ON_TIME_DELIVERY_RATE,REWORK_RATE,INVOICE_ACCURACY,INCIDENT_RATE,19,22862.74,0,DECLINING,2020-04-19,,2020-04-19
PERF-VND-000711-202001,VND-000711,PRJ-2019-00814,202001,EMP-000676,94.23,65.47,60.08,68.87,73.7,APPROVED,LEAD_TIME_VARIANCE,REWORK_RATE,CHANGE_ORDER_FREQUENCY,SAFETY_AUDIT_SCORE,10,141789.79,0,IMPROVING,2020-01-19,Southern challenge animal worker.,2020-01-19
PERF-VND-000066-202409,VND-000066,PRJ-2023-00190,202409,EMP-000488,69.63,59.73,91.31,63.87,69.84,APPROVED,ON_TIME_DELIVERY_RATE,REWORK_RATE,CHANGE_ORDER_FREQUENCY,INCIDENT_RATE,17,62484.84,0,DECLINING,2024-09-27,,2024-09-27
