budget_id,project_id,wbs_code,cost_type,budget_version,budget_status,original_amount,revised_amount,contingency_pct,contingency_amount,committed_amount,actual_spent,remaining_budget,currency,period_start,period_end,budget_owner_id,approval_date,notes,created_date
BDG-PRJ-2022-00912-01.03-REV1,PRJ-2022-00912,1.03,LABOUR,REV1,ACTIVE,330090.89,291312.82,0.1124,0.0,173204.2,138788.51,152524.31,SAR,2024-05-01,2024-09-02,EMP-000344,2024-04-16,,2024-03-21
BDG-PRJ-2019-00869-01.04-ORIGINAL,PRJ-2019-00869,1.04,EQUIPMENT,ORIGINAL,APPROVED,71087.4,71087.4,0.1325,0.0,41908.29,24015.97,47071.43,EUR,2021-06-01,2022-05-05,EMP-000908,2021-05-19,,2021-04-12
BDG-PRJ-2022-00193-02.03-REV2,PRJ-2022-00193,2.03,SUBCONTRACT,REV2,APPROVED,420583.25,405014.31,0.1299,0.0,313653.44,223163.06,181851.25,SAR,2025-01-01,2025-08-31,EMP-000249,2024-12-16,Despite sound receive let newspaper.,2024-11-12
BDG-PRJ-2024-00660-07.01-ORIGINAL,PRJ-2024-00660,7.01,SUBCONTRACT,ORIGINAL,FROZEN,220661.37,220661.37,0.0947,0.0,116776.57,67553.99,153107.38,EUR,2022-06-01,2022-10-24,EMP-000759,2022-05-17,,2022-04-13
BDG-PRJ-2020-00465-05.02-REV1,PRJ-2020-00465,5.02,MATERIAL,REV1,DRAFT,16753.86,16429.09,0.0552,0.0,9631.73,5498.53,10930.56,SAR,2025-12-01,2026-09-09,EMP-000730,,,2025-10-20
BDG-PRJ-2024-00183-06.05-REV2,PRJ-2024-00183,6.05,LABOUR,REV2,APPROVED,1658224.16,1786590.36,0.1066,0.0,1482790.97,782809.23,1003781.13,SAR,2024-12-01,2025-05-07,EMP-000126,2024-11-20,,2024-10-16
BDG-PRJ-2021-00168-04.01-REV2,PRJ-2021-00168,4.01,CONTINGENCY,REV2,APPROVED,2406818.98,2768660.81,0.0913,219742.57,1648663.92,1273684.69,1494976.12,USD,2023-07-01,2024-04-18,EMP-000933,2023-06-22,,2023-05-18
BDG-PRJ-2019-00163-02.03-ORIGINAL,PRJ-2019-00163,2.03,LABOUR,ORIGINAL,ACTIVE,64913.89,64913.89,0.0524,0.0,44514.15,37776.66,27137.23,SAR,2022-01-01,2022-04-22,EMP-000434,2021-12-21,,2021-11-28
BDG-PRJ-2022-00513-06.03-ORIGINAL,PRJ-2022-00513,6.03,EQUIPMENT,ORIGINAL,APPROVED,90984.79,90984.79,0.101,0.0,43107.11,22060.35,68924.44,SAR,2024-12-01,2025-09-29,EMP-000081,2024-11-18,,2024-10-26
BDG-PRJ-2021-00236-08.01-ORIGINAL,PRJ-2021-00236,8.01,LABOUR,ORIGINAL,CLOSED,249895.49,249895.49,0.1009,0.0,199272.16,139209.69,110685.8,EUR,2020-09-01,2020-12-03,EMP-000503,2020-08-17,,2020-07-17
BDG-PRJ-2021-00398-03.02-REV2,PRJ-2021-00398,3.02,MATERIAL,REV2,APPROVED,268789.87,270685.64,0.1398,0.0,186848.23,135619.1,135066.54,USD,2022-10-01,2023-09-18,EMP-000367,2022-09-19,,2022-08-20
BDG-PRJ-2019-00824-02.02-ORIGINAL,PRJ-2019-00824,2.02,EQUIPMENT,ORIGINAL,ACTIVE,437055.91,437055.91,0.1333,0.0,307916.29,290465.47,146590.44,SAR,2025-05-01,2026-01-30,EMP-000432,2025-04-06,,2025-03-06
BDG-PRJ-2023-00259-04.05-ORIGINAL,PRJ-2023-00259,4.05,LABOUR,ORIGINAL,CLOSED,3319440.52,3319440.52,0.136,0.0,1406817.46,1369392.65,1950047.87,SAR,2022-12-01,2023-08-15,EMP-000663,2022-11-05,,2022-10-03
BDG-PRJ-2020-00504-08.05-REV1,PRJ-2020-00504,8.05,SUBCONTRACT,REV1,ACTIVE,124813.91,109969.75,0.1438,0.0,40068.24,20039.54,89930.21,USD,2019-10-01,2020-01-24,EMP-000494,2019-09-24,,2019-08-20
BDG-PRJ-2019-00747-03.01-ORIGINAL,PRJ-2019-00747,3.01,MATERIAL,ORIGINAL,APPROVED,49146.17,49146.17,0.0923,0.0,40588.19,21838.47,27307.7,SAR,2022-11-01,2023-02-10,EMP-000075,2022-10-22,,2022-09-24
BDG-PRJ-2021-00468-04.01-REV3,PRJ-2021-00468,4.01,SUBCONTRACT,REV3,ACTIVE,20558.32,25130.84,0.053,0.0,14724.23,7467.72,17663.12,SAR,2019-12-01,2020-06-28,EMP-000984,2019-11-02,,2019-10-24
BDG-PRJ-2024-00024-08.01-REV2,PRJ-2024-00024,8.01,LABOUR,REV2,SUBMITTED,54372.02,46866.47,0.1178,0.0,28047.43,25669.73,21196.74,SAR,2022-03-01,2022-06-05,EMP-000083,,,2021-12-31
BDG-PRJ-2022-00789-05.03-REV2,PRJ-2022-00789,5.03,MATERIAL,REV2,APPROVED,154865.08,191301.09,0.1171,0.0,78977.1,66722.82,124578.27,USD,2025-01-01,2025-04-23,EMP-000730,2024-12-08,,2024-11-17
BDG-PRJ-2022-00811-04.01-ORIGINAL,PRJ-2022-00811,4.01,LABOUR,ORIGINAL,APPROVED,2402058.88,2402058.88,0.1321,0.0,1505501.08,1033727.82,1368331.06,SAR,2021-12-01,2022-05-14,EMP-000602,2021-11-11,,2021-10-20
BDG-PRJ-2024-00382-08.03-REV2,PRJ-2024-00382,8.03,LABOUR,REV2,ACTIVE,74875.58,83881.94,0.1389,0.0,45690.11,44807.98,39073.96,USD,2019-10-01,2020-05-07,EMP-000576,2019-09-13,,2019-08-18
BDG-PRJ-2023-00772-03.01-ORIGINAL,PRJ-2023-00772,3.01,OVERHEAD,ORIGINAL,FROZEN,227676.7,227676.7,0.0645,0.0,114974.44,93859.24,133817.46,EUR,2024-03-01,2024-08-09,EMP-000390,2024-02-01,,2024-01-05
BDG-PRJ-2020-00430-02.05-REV1,PRJ-2020-00430,2.05,EQUIPMENT,REV1,ACTIVE,158794.41,169938.51,0.0755,0.0,147060.35,127921.27,42017.24,SAR,2024-12-01,2025-08-19,EMP-000560,2024-11-01,,2024-10-21
BDG-PRJ-2024-00562-07.05-REV1,PRJ-2024-00562,7.05,MATERIAL,REV1,ACTIVE,967615.34,1088683.74,0.125,0.0,971944.56,595712.02,492971.72,USD,2024-08-01,2025-01-17,EMP-000334,2024-07-03,Lead soon property.,2024-06-07
BDG-PRJ-2021-00993-02.04-ORIGINAL,PRJ-2021-00993,2.04,LABOUR,ORIGINAL,FROZEN,7205813.14,7205813.14,0.0742,0.0,3917598.28,3575262.79,3630550.35,EUR,2023-11-01,2024-03-19,EMP-000341,2023-10-25,Other wear through partner rest measure.,2023-09-23
BDG-PRJ-2021-00124-04.02-REV2,PRJ-2021-00124,4.02,SUBCONTRACT,REV2,SUBMITTED,73401.29,65883.62,0.0953,0.0,57116.14,47451.66,18431.96,SAR,2019-12-01,2020-07-31,EMP-000645,,,2019-10-19
BDG-PRJ-2023-00635-08.05-REV1,PRJ-2023-00635,8.05,SUBCONTRACT,REV1,FROZEN,78107.46,77373.15,0.1,0.0,35086.35,25851.58,51521.57,USD,2025-07-01,2026-07-01,EMP-000711,2025-06-02,,2025-05-04
BDG-PRJ-2024-00360-08.01-ORIGINAL,PRJ-2024-00360,8.01,CONTINGENCY,ORIGINAL,ACTIVE,779370.11,779370.11,0.0587,45749.03,351724.92,192050.4,587319.71,SAR,2020-12-01,2021-04-18,EMP-000587,2020-11-17,,2020-10-17
BDG-PRJ-2020-00036-06.03-REV1,PRJ-2020-00036,6.03,SUBCONTRACT,REV1,ACTIVE,452633.14,401929.86,0.1114,0.0,285488.48,227452.82,174477.04,SAR,2024-01-01,2024-12-15,EMP-000854,2023-12-20,,2023-11-10
BDG-PRJ-2023-00579-07.05-REV1,PRJ-2023-00579,7.05,LABOUR,REV1,ACTIVE,2597502.56,2718129.54,0.1198,0.0,2286917.44,1478937.47,1239192.07,USD,2020-01-01,2020-08-26,EMP-000713,2019-12-22,,2019-11-02
BDG-PRJ-2021-00858-02.02-REV1,PRJ-2021-00858,2.02,MATERIAL,REV1,APPROVED,390776.97,434367.6,0.1245,0.0,176344.11,121388.2,312979.4,SAR,2021-03-01,2021-09-21,EMP-000990,2021-02-07,,2021-01-16
BDG-PRJ-2019-00828-02.01-ORIGINAL,PRJ-2019-00828,2.01,LABOUR,ORIGINAL,FROZEN,94945.84,94945.84,0.1105,0.0,29832.64,22316.99,72628.85,SAR,2025-12-01,2026-10-07,EMP-000896,2025-11-02,,2025-10-15
BDG-PRJ-2024-00109-07.04-ORIGINAL,PRJ-2024-00109,7.04,MATERIAL,ORIGINAL,ACTIVE,394739.86,394739.86,0.0567,0.0,139084.92,130585.51,264154.35,SAR,2024-06-01,2025-04-30,EMP-000449,2024-05-21,,2024-04-27
BDG-PRJ-2021-00089-03.02-REV1,PRJ-2021-00089,3.02,CONTINGENCY,REV1,APPROVED,858597.37,752755.97,0.0763,65510.98,582632.29,345358.26,407397.71,SAR,2022-02-01,2022-05-22,EMP-000261,2022-01-16,,2021-12-11
BDG-PRJ-2019-00401-01.03-ORIGINAL,PRJ-2019-00401,1.03,SUBCONTRACT,ORIGINAL,SUBMITTED,557224.38,557224.38,0.1166,0.0,362944.6,183079.69,374144.69,EUR,2025-03-01,2025-11-09,EMP-000814,,,2025-01-24
BDG-PRJ-2024-00680-08.04-REV1,PRJ-2024-00680,8.04,LABOUR,REV1,APPROVED,348331.9,371517.27,0.1133,0.0,290646.12,166556.56,204960.71,USD,2020-09-01,2021-02-12,EMP-000126,2020-08-10,,2020-07-31
BDG-PRJ-2020-00580-03.02-REV1,PRJ-2020-00580,3.02,MATERIAL,REV1,ACTIVE,806139.46,952204.08,0.1438,0.0,517841.79,453725.45,498478.63,SAR,2019-06-01,2020-03-19,EMP-000645,2019-05-13,,2019-04-06
BDG-PRJ-2024-00888-04.02-REV1,PRJ-2024-00888,4.02,OVERHEAD,REV1,ACTIVE,940289.78,1127170.94,0.0907,0.0,767836.37,476573.23,650597.71,USD,2023-05-01,2024-04-09,EMP-000729,2023-04-05,Knowledge city technology late seem style.,2023-03-30
BDG-PRJ-2021-00576-02.02-REV2,PRJ-2021-00576,2.02,LABOUR,REV2,APPROVED,1293986.71,1436411.61,0.0781,0.0,1281289.7,859413.94,576997.67,EUR,2025-09-01,2026-05-16,EMP-000777,2025-08-09,,2025-07-09
BDG-PRJ-2021-00893-03.04-ORIGINAL,PRJ-2021-00893,3.04,SUBCONTRACT,ORIGINAL,FROZEN,430655.97,430655.97,0.1033,0.0,288461.98,153308.08,277347.89,USD,2024-05-01,2024-12-15,EMP-000870,2024-04-17,,2024-03-04
BDG-PRJ-2022-00332-04.05-ORIGINAL,PRJ-2022-00332,4.05,CONTINGENCY,ORIGINAL,APPROVED,126667.76,126667.76,0.0835,10576.76,89384.38,57139.95,69527.81,USD,2023-07-01,2024-01-03,EMP-000236,2023-06-02,,2023-05-11
BDG-PRJ-2019-00703-06.05-REV1,PRJ-2019-00703,6.05,MATERIAL,REV1,ACTIVE,202819.26,181905.41,0.102,0.0,133454.09,86175.38,95730.03,SAR,2020-04-01,2020-12-19,EMP-000849,2020-03-14,,2020-02-16
BDG-PRJ-2023-00735-05.05-REV1,PRJ-2023-00735,5.05,MATERIAL,REV1,APPROVED,994269.37,894615.45,0.0572,0.0,470511.56,364807.24,529808.21,SAR,2022-01-01,2022-05-05,EMP-000467,2021-12-10,,2021-11-15
BDG-PRJ-2020-00598-05.05-REV1,PRJ-2020-00598,5.05,LABOUR,REV1,SUBMITTED,47791.19,59389.09,0.0928,0.0,39028.32,28810.08,30579.01,SAR,2022-06-01,2022-10-30,EMP-000215,,,2022-04-07
BDG-PRJ-2022-00056-01.01-ORIGINAL,PRJ-2022-00056,1.01,EQUIPMENT,ORIGINAL,APPROVED,282945.61,282945.61,0.1284,0.0,242045.45,204131.97,78813.64,SAR,2020-01-01,2020-04-30,EMP-000587,2019-12-06,,2019-11-23
BDG-PRJ-2020-00441-04.02-ORIGINAL,PRJ-2020-00441,4.02,EQUIPMENT,ORIGINAL,ACTIVE,90218.68,90218.68,0.1428,0.0,46203.77,28562.3,61656.38,USD,2019-09-01,2020-05-10,EMP-000303,2019-08-13,,2019-07-14
BDG-PRJ-2024-00018-03.01-REV1,PRJ-2024-00018,3.01,EQUIPMENT,REV1,FROZEN,169925.81,152903.54,0.131,0.0,68457.33,48139.27,104764.27,USD,2020-08-01,2021-01-22,EMP-000414,2020-07-17,,2020-06-25
BDG-PRJ-2023-00688-05.04-REV1,PRJ-2023-00688,5.04,EQUIPMENT,REV1,APPROVED,1107568.68,985898.55,0.0713,0.0,344274.08,294771.77,691126.78,USD,2022-03-01,2022-12-12,EMP-000651,2022-02-22,,2022-01-22
BDG-PRJ-2020-00211-08.04-REV2,PRJ-2020-00211,8.04,EQUIPMENT,REV2,APPROVED,216782.23,237648.63,0.0999,0.0,190815.54,153277.73,84370.9,USD,2021-03-01,2021-07-08,EMP-000649,2021-02-17,,2021-01-24
BDG-PRJ-2020-00224-06.03-REV1,PRJ-2020-00224,6.03,MATERIAL,REV1,APPROVED,174495.6,190230.61,0.0731,0.0,110681.46,56684.18,133546.43,SAR,2023-04-01,2023-08-02,EMP-000046,2023-03-13,,2023-02-19
BDG-PRJ-2022-00391-01.04-REV1,PRJ-2022-00391,1.04,MATERIAL,REV1,ACTIVE,21167.36,20940.7,0.0937,0.0,9663.57,9236.43,11704.27,SAR,2021-08-01,2022-01-18,EMP-000992,2021-07-05,,2021-06-16
BDG-PRJ-2023-00830-04.01-REV3,PRJ-2023-00830,4.01,MATERIAL,REV3,ACTIVE,498510.71,606358.5,0.059,0.0,215515.62,182683.19,423675.31,SAR,2019-05-01,2019-09-08,EMP-000467,2019-04-10,,2019-03-28
BDG-PRJ-2021-00880-07.03-REV2,PRJ-2021-00880,7.03,LABOUR,REV2,ACTIVE,428577.25,375738.63,0.0667,0.0,309265.23,250650.91,125087.72,SAR,2023-11-01,2024-04-29,EMP-000777,2023-10-12,,2023-09-25
BDG-PRJ-2024-00018-04.05-REV2,PRJ-2024-00018,4.05,LABOUR,REV2,SUBMITTED,4176073.82,3848219.61,0.1317,0.0,1441090.39,1053824.1,2794395.51,SAR,2025-06-01,2025-11-29,EMP-000331,,,2025-05-02
BDG-PRJ-2022-00334-03.03-REV1,PRJ-2022-00334,3.03,LABOUR,REV1,ACTIVE,102573.27,92724.15,0.0557,0.0,30506.86,17631.58,75092.57,SAR,2020-04-01,2021-01-04,EMP-000497,2020-03-11,,2020-02-26
BDG-PRJ-2021-00728-02.02-ORIGINAL,PRJ-2021-00728,2.02,EQUIPMENT,ORIGINAL,DRAFT,226098.38,226098.38,0.1483,0.0,86266.15,55521.0,170577.38,SAR,2023-08-01,2024-05-19,EMP-000676,,,2023-06-18
BDG-PRJ-2024-00986-06.05-REV1,PRJ-2024-00986,6.05,SUBCONTRACT,REV1,ACTIVE,236588.0,289760.69,0.0751,0.0,115944.06,107707.79,182052.9,SAR,2020-01-01,2020-07-14,EMP-000639,2019-12-16,,2019-11-04
BDG-PRJ-2019-00423-07.04-ORIGINAL,PRJ-2019-00423,7.04,LABOUR,ORIGINAL,ACTIVE,1734413.58,1734413.58,0.125,0.0,744657.04,660909.95,1073503.63,USD,2025-03-01,2026-01-15,EMP-000236,2025-02-02,,2025-01-18
BDG-PRJ-2020-00251-03.01-REV3,PRJ-2020-00251,3.01,OVERHEAD,REV3,APPROVED,141076.38,160143.71,0.0899,0.0,83745.6,50443.84,109699.87,SAR,2020-07-01,2020-10-25,EMP-000260,2020-06-04,,2020-05-23
BDG-PRJ-2022-00384-01.03-REV1,PRJ-2022-00384,1.03,MATERIAL,REV1,ACTIVE,247343.24,269429.65,0.0933,0.0,138180.94,104503.59,164926.06,SAR,2022-01-01,2022-12-02,EMP-000573,2021-12-19,,2021-11-16
BDG-PRJ-2024-00170-01.01-ORIGINAL,PRJ-2024-00170,1.01,SUBCONTRACT,ORIGINAL,APPROVED,405081.99,405081.99,0.0525,0.0,174677.95,132850.53,272231.46,SAR,2019-08-01,2020-05-23,EMP-000762,2019-07-14,,2019-06-23
BDG-PRJ-2020-00377-01.05-REV1,PRJ-2020-00377,1.05,OVERHEAD,REV1,ACTIVE,215327.13,227296.88,0.0933,0.0,159060.54,123112.04,104184.84,SAR,2024-10-01,2025-09-15,EMP-000266,2024-09-12,,2024-08-10
BDG-PRJ-2020-00451-05.02-ORIGINAL,PRJ-2020-00451,5.02,OVERHEAD,ORIGINAL,SUBMITTED,83312.14,83312.14,0.0884,0.0,44708.6,23290.76,60021.38,SAR,2021-01-01,2021-06-08,EMP-000970,,,2020-11-07
BDG-PRJ-2019-00846-03.04-REV1,PRJ-2019-00846,3.04,MATERIAL,REV1,CLOSED,217756.99,190862.11,0.0501,0.0,155610.72,98463.28,92398.83,SAR,2022-02-01,2022-08-22,EMP-000294,2022-01-04,,2021-12-31
BDG-PRJ-2023-00686-08.03-REV1,PRJ-2023-00686,8.03,CONTINGENCY,REV1,CLOSED,814596.05,776500.12,0.1456,118605.18,493187.18,465857.29,310642.83,USD,2025-12-01,2026-08-17,EMP-000562,2025-11-08,,2025-10-11
BDG-PRJ-2023-00856-05.05-REV2,PRJ-2023-00856,5.05,MATERIAL,REV2,CLOSED,34899.47,33464.24,0.0934,0.0,28911.9,18800.96,14663.28,EUR,2024-07-01,2024-10-25,EMP-000528,2024-06-16,,2024-05-28
BDG-PRJ-2023-00569-04.02-REV2,PRJ-2023-00569,4.02,MATERIAL,REV2,CLOSED,198680.74,224301.16,0.1426,0.0,135367.14,95612.86,128688.3,SAR,2022-07-01,2023-03-17,EMP-000449,2022-06-19,,2022-05-02
BDG-PRJ-2022-00951-02.03-REV3,PRJ-2022-00951,2.03,LABOUR,REV3,ACTIVE,56943.72,57837.12,0.0932,0.0,51302.4,34213.21,23623.91,SAR,2021-02-01,2021-10-06,EMP-000836,2021-01-13,,2020-12-21
BDG-PRJ-2020-00441-04.03-ORIGINAL,PRJ-2020-00441,4.03,SUBCONTRACT,ORIGINAL,APPROVED,977320.52,977320.52,0.1098,0.0,641188.35,594124.67,383195.85,USD,2019-02-01,2019-06-13,EMP-000011,2019-01-21,,2018-12-18
BDG-PRJ-2023-00919-02.02-REV3,PRJ-2023-00919,2.02,LABOUR,REV3,APPROVED,16567.85,20601.8,0.0633,0.0,10714.18,9030.24,11571.56,USD,2025-12-01,2026-08-30,EMP-000152,2025-11-23,,2025-10-23
BDG-PRJ-2024-00339-02.01-REV3,PRJ-2024-00339,2.01,LABOUR,REV3,DRAFT,70376.68,85790.61,0.05,0.0,66378.39,62961.77,22828.84,SAR,2025-08-01,2025-12-24,EMP-000515,,,2025-06-16
BDG-PRJ-2023-00074-05.02-ORIGINAL,PRJ-2023-00074,5.02,EQUIPMENT,ORIGINAL,APPROVED,286592.84,286592.84,0.1143,0.0,206337.0,113085.08,173507.76,SAR,2023-04-01,2023-11-22,EMP-000588,2023-03-04,,2023-02-15
BDG-PRJ-2023-00830-08.03-REV3,PRJ-2023-00830,8.03,MATERIAL,REV3,ACTIVE,1703654.22,1732936.35,0.1315,0.0,1487376.25,1334368.0,398568.35,SAR,2025-05-01,2026-01-13,EMP-000763,2025-04-20,,2025-03-31
BDG-PRJ-2023-00082-01.05-REV2,PRJ-2023-00082,1.05,LABOUR,REV2,FROZEN,147469.2,167983.33,0.0626,0.0,78865.68,52553.26,115430.07,USD,2021-10-01,2022-05-01,EMP-000730,2021-09-11,,2021-08-12
BDG-PRJ-2024-00685-05.02-REV2,PRJ-2024-00685,5.02,SUBCONTRACT,REV2,APPROVED,70770.73,69923.91,0.0891,0.0,23029.25,21199.82,48724.09,SAR,2025-05-01,2026-02-14,EMP-000849,2025-04-10,,2025-03-20
BDG-PRJ-2020-00803-06.04-ORIGINAL,PRJ-2020-00803,6.04,MATERIAL,ORIGINAL,FROZEN,2735256.04,2735256.04,0.0922,0.0,1337192.9,1280691.98,1454564.06,SAR,2023-12-01,2024-06-02,EMP-000294,2023-11-16,,2023-10-17
BDG-PRJ-2021-00897-06.02-ORIGINAL,PRJ-2021-00897,6.02,LABOUR,ORIGINAL,ACTIVE,18545.44,18545.44,0.0995,0.0,8655.48,5203.05,13342.39,USD,2020-07-01,2020-10-18,EMP-000615,2020-06-02,,2020-05-13
BDG-PRJ-2024-00382-06.01-ORIGINAL,PRJ-2024-00382,6.01,SUBCONTRACT,ORIGINAL,FROZEN,10000.0,10000.0,0.0702,0.0,3886.84,3265.64,6734.36,SAR,2025-12-01,2026-11-14,EMP-000663,2025-11-08,,2025-10-13
BDG-PRJ-2020-00949-04.04-REV2,PRJ-2020-00949,4.04,SUBCONTRACT,REV2,DRAFT,314903.55,342108.09,0.1464,0.0,162198.91,161938.59,180169.5,SAR,2022-01-01,2022-08-24,EMP-000683,,,2021-11-02
BDG-PRJ-2022-00811-02.04-REV2,PRJ-2022-00811,2.04,MATERIAL,REV2,ACTIVE,76643.39,82679.75,0.1384,0.0,70596.41,64765.22,17914.53,SAR,2020-08-01,2021-03-14,EMP-000078,2020-07-18,,2020-06-14
BDG-PRJ-2022-00261-07.03-ORIGINAL,PRJ-2022-00261,7.03,MATERIAL,ORIGINAL,APPROVED,35177.11,35177.11,0.1322,0.0,15597.11,7816.1,27361.01,SAR,2019-02-01,2019-09-19,EMP-000931,2019-01-12,She miss phone ever.,2018-12-06
BDG-PRJ-2024-00976-05.05-REV1,PRJ-2024-00976,5.05,MATERIAL,REV1,ACTIVE,470962.93,504374.78,0.1034,0.0,387261.42,359230.25,145144.53,SAR,2022-09-01,2023-05-17,EMP-000362,2022-08-25,,2022-07-31
BDG-PRJ-2020-00337-04.04-ORIGINAL,PRJ-2020-00337,4.04,LABOUR,ORIGINAL,ACTIVE,234614.98,234614.98,0.0758,0.0,162934.07,136197.47,98417.51,SAR,2022-03-01,2023-01-03,EMP-000291,2022-02-11,Require doctor from.,2022-01-01
BDG-PRJ-2020-00296-05.05-REV1,PRJ-2020-00296,5.05,EQUIPMENT,REV1,SUBMITTED,69834.4,62751.54,0.0656,0.0,54108.25,52852.55,9898.99,SAR,2019-05-01,2019-10-29,EMP-000754,,,2019-03-16
BDG-PRJ-2024-00785-08.05-ORIGINAL,PRJ-2024-00785,8.05,SUBCONTRACT,ORIGINAL,APPROVED,23850.09,23850.09,0.0583,0.0,18445.66,12480.7,11369.39,USD,2022-04-01,2022-11-05,EMP-000152,2022-03-23,,2022-02-20
BDG-PRJ-2024-00165-04.04-REV3,PRJ-2024-00165,4.04,SUBCONTRACT,REV3,APPROVED,602405.44,605845.95,0.084,0.0,456840.43,252077.56,353768.39,SAR,2023-07-01,2024-01-15,EMP-000821,2023-06-06,,2023-05-30
BDG-PRJ-2024-01000-04.04-REV1,PRJ-2024-01000,4.04,MATERIAL,REV1,APPROVED,431620.4,522255.6,0.0869,0.0,168076.31,99844.1,422411.5,EUR,2023-06-01,2023-09-07,EMP-000643,2023-05-05,,2023-04-09
BDG-PRJ-2021-00858-01.03-REV2,PRJ-2021-00858,1.03,LABOUR,REV2,CLOSED,140257.63,150715.93,0.1095,0.0,55749.27,31659.18,119056.75,SAR,2022-09-01,2023-05-23,EMP-000073,2022-08-05,,2022-07-24
BDG-PRJ-2024-00550-07.03-ORIGINAL,PRJ-2024-00550,7.03,LABOUR,ORIGINAL,CLOSED,2597228.55,2597228.55,0.1165,0.0,2335017.19,1979985.74,617242.81,SAR,2025-07-01,2025-12-16,EMP-000685,2025-06-22,,2025-05-21
BDG-PRJ-2023-00077-08.03-REV2,PRJ-2023-00077,8.03,MATERIAL,REV2,DRAFT,32691.58,30204.09,0.0785,0.0,10748.0,6112.52,24091.57,SAR,2023-10-01,2024-02-19,EMP-000171,,,2023-08-08
BDG-PRJ-2019-00342-06.01-ORIGINAL,PRJ-2019-00342,6.01,MATERIAL,ORIGINAL,CLOSED,16509.85,16509.85,0.0732,0.0,7692.09,7082.37,9427.48,USD,2023-09-01,2024-01-09,EMP-000936,2023-08-07,,2023-07-16
BDG-PRJ-2024-00305-05.01-REV2,PRJ-2024-00305,5.01,SUBCONTRACT,REV2,DRAFT,57649.56,58691.2,0.1419,0.0,40775.04,25872.75,32818.45,SAR,2019-03-01,2019-07-04,EMP-001000,,Ball character him check degree increase.,2019-01-02
BDG-PRJ-2021-00489-01.04-REV2,PRJ-2021-00489,1.04,MATERIAL,REV2,SUBMITTED,151997.75,186328.4,0.0659,0.0,155959.61,97285.72,89042.68,USD,2021-03-01,2021-09-01,EMP-000970,,,2021-01-27
BDG-PRJ-2022-00646-01.04-ORIGINAL,PRJ-2022-00646,1.04,SUBCONTRACT,ORIGINAL,APPROVED,234452.71,234452.71,0.1457,0.0,191851.52,144817.63,89635.08,USD,2022-01-01,2022-12-24,EMP-000982,2021-12-02,,2021-11-26
BDG-PRJ-2022-00505-04.01-REV1,PRJ-2022-00505,4.01,EQUIPMENT,REV1,APPROVED,113339.83,109608.97,0.1325,0.0,41840.63,41290.88,68318.09,SAR,2022-10-01,2023-05-26,EMP-000216,2022-09-02,,2022-08-12
BDG-PRJ-2024-00620-08.01-REV3,PRJ-2024-00620,8.01,MATERIAL,REV3,APPROVED,275979.84,248734.12,0.0753,0.0,102133.9,83791.7,164942.42,SAR,2019-11-01,2020-06-05,EMP-000081,2019-10-18,,2019-09-09
BDG-PRJ-2020-00048-02.04-ORIGINAL,PRJ-2020-00048,2.04,MATERIAL,ORIGINAL,FROZEN,24901.69,24901.69,0.1075,0.0,17209.85,14776.69,10125.0,SAR,2025-12-01,2026-03-08,EMP-000589,2025-11-18,,2025-10-28
BDG-PRJ-2019-00742-02.03-ORIGINAL,PRJ-2019-00742,2.03,MATERIAL,ORIGINAL,ACTIVE,1419261.05,1419261.05,0.118,0.0,803368.55,482643.31,936617.74,SAR,2024-03-01,2024-09-12,EMP-000334,2024-02-02,,2024-01-10
BDG-PRJ-2021-00249-08.04-REV3,PRJ-2021-00249,8.04,MATERIAL,REV3,APPROVED,143885.52,131431.08,0.0933,0.0,101048.93,92646.21,38784.87,SAR,2024-08-01,2025-07-25,EMP-000690,2024-07-22,,2024-06-28
BDG-PRJ-2020-00291-05.02-REV1,PRJ-2020-00291,5.02,LABOUR,REV1,ACTIVE,869734.91,943309.07,0.103,0.0,479866.78,394510.48,548798.59,USD,2022-04-01,2022-11-18,EMP-000661,2022-03-17,,2022-02-23
BDG-PRJ-2020-00449-03.01-REV2,PRJ-2020-00449,3.01,EQUIPMENT,REV2,APPROVED,272144.38,291384.61,0.1486,0.0,199637.24,114261.59,177123.02,SAR,2021-12-01,2022-09-06,EMP-000177,2021-11-16,,2021-10-16
BDG-PRJ-2024-00819-05.04-ORIGINAL,PRJ-2024-00819,5.04,EQUIPMENT,ORIGINAL,CLOSED,322910.29,322910.29,0.0741,0.0,151667.09,137236.74,185673.55,EUR,2025-11-01,2026-10-28,EMP-000849,2025-10-09,My indeed deal information toward.,2025-09-02
BDG-PRJ-2022-00021-06.05-REV1,PRJ-2022-00021,6.05,MATERIAL,REV1,ACTIVE,382563.88,437288.72,0.0687,0.0,320326.43,228208.35,209080.37,USD,2024-05-01,2024-11-09,EMP-000958,2024-04-06,,2024-03-20
BDG-PRJ-2019-00484-04.02-ORIGINAL,PRJ-2019-00484,4.02,OVERHEAD,ORIGINAL,APPROVED,318558.96,318558.96,0.1259,0.0,197344.6,147332.6,171226.36,USD,2022-09-01,2022-12-08,EMP-000183,2022-08-07,,2022-07-26
BDG-PRJ-2019-00421-01.02-REV1,PRJ-2019-00421,1.02,EQUIPMENT,REV1,ACTIVE,426805.69,531761.41,0.0603,0.0,334552.82,287452.96,244308.45,SAR,2020-12-01,2021-06-18,EMP-000175,2020-11-23,,2020-10-03
