line_id,po_id,line_number,material_id,description,unit_of_measure,qty_ordered,qty_received,qty_accepted,unit_price,line_value,discount_pct,tax_rate,delivery_date,actual_delivery_date,inspection_passed,warehouse_location,notes,created_date
PO-2024-0000437-L012,PO-2024-0000437,12,MAT-00000269,Serious last space game truth special decision.,NOS,459,39,31,22908.08,10514808.72,2,0.0,2024-09-12,2024-09-15,1.0,WH-D-02,,2024-09-12
PO-2024-0000437-L013,PO-2024-0000437,13,MAT-00000499,Section page the blood.,MONTH,492,107,87,371820.97,182935917.24,10,0.15,2024-12-27,2025-01-06,1.0,WH-B-12,,2024-12-27
PO-2024-0000437-L014,PO-2024-0000437,14,MAT-00000926,Adult house actually pretty least if price.,RM,92,80,77,2107.92,193928.64,0,0.15,2020-08-28,2020-09-08,1.0,WH-A-11,,2020-08-28
PO-2024-0000437-L015,PO-2024-0000437,15,MAT-00000261,Rise field spend pattern real white push source.,RM,475,310,15,44404.8,21092280.0,0,0.05,2022-11-26,2022-12-18,1.0,WH-C-08,,2022-11-26
PO-2024-0000437-L016,PO-2024-0000437,16,MAT-00000031,By add born administration.,RM,168,21,4,804.76,135199.68,0,0.1,2022-09-13,2022-09-15,1.0,WH-C-30,,2022-09-13
PO-2024-0000437-L017,PO-2024-0000437,17,MAT-00000508,Teacher decide possible power job.,NOS,224,102,24,3930.94,880530.56,2,0.0,2021-02-09,2021-02-16,1.0,WH-C-11,,2021-02-09
PO-2024-0000977-L001,PO-2024-0000977,1,MAT-00000444,Teach Mrs beat show challenge instead bring total.,JOINT,453,305,139,1609.02,728886.06,5,0.15,2023-06-29,2023-06-25,1.0,WH-D-13,,2023-06-29
PO-2024-0000977-L002,PO-2024-0000977,2,MAT-00000383,White likely teacher one cut notice.,SET,460,32,28,582.88,268124.8,0,0.15,2020-03-10,2020-04-01,1.0,WH-C-39,,2020-03-10
PO-2024-0000977-L003,PO-2024-0000977,3,MAT-00000661,Anything account piece require woman support.,SET,487,180,101,63932.68,31135215.16,2,0.05,2021-01-03,2021-01-13,1.0,WH-C-16,Other never fact maintain main opportunity particularly question.,2021-01-03
PO-2024-0000977-L004,PO-2024-0000977,4,MAT-00000673,Discussion art affect office network environmental possible.,NOS,191,80,15,78.07,14911.37,10,0.1,2023-11-10,2023-10-31,1.0,WH-B-30,,2023-11-10
PO-2024-0000977-L005,PO-2024-0000977,5,MAT-00000330,Bring performance position large job claim risk.,RM,461,33,24,596.61,275037.21,0,0.0,2021-03-10,2021-04-02,1.0,WH-C-46,,2021-03-10
PO-2024-0000977-L006,PO-2024-0000977,6,MAT-00000905,Gas discussion detail training fund own successful.,RM,414,38,36,48494.93,20076901.02,0,0.1,2022-05-13,2022-05-30,1.0,WH-B-13,Capital fall represent where strategy pull same.,2022-05-13
PO-2024-0000977-L007,PO-2024-0000977,7,MAT-00000506,Son suddenly perform executive see project can.,NOS,256,140,107,53658.62,13736606.72,5,0.1,2022-07-16,2022-07-16,1.0,WH-D-16,,2022-07-16
PO-2024-0000977-L008,PO-2024-0000977,8,MAT-00000292,Choose man soldier wall management.,DAY,10,9,0,3332.32,33323.2,2,0.0,2021-08-05,2021-08-03,1.0,WH-A-22,,2021-08-05
PO-2024-0000977-L009,PO-2024-0000977,9,MAT-00000072,Decide another adult thing ground.,SET,241,205,106,2167.15,522283.15,0,0.15,2021-07-16,2021-07-26,1.0,WH-A-36,,2021-07-16
PO-2024-0000977-L010,PO-2024-0000977,10,MAT-00000506,Company teacher me southern.,NOS,314,152,116,53665.99,16851120.86,0,0.0,2023-08-05,2023-08-02,1.0,WH-A-15,Issue pay building difference election future.,2023-08-05
PO-2024-0000977-L011,PO-2024-0000977,11,MAT-00000011,Show show news to table them.,RM,72,41,27,8169.7,588218.4,10,0.1,2020-06-29,2020-07-01,1.0,WH-A-45,,2020-06-29
PO-2024-0000977-L012,PO-2024-0000977,12,MAT-00000266,Prove relationship unit just lead success book black.,NOS,453,56,3,53525.82,24247196.46,0,0.15,2020-06-02,2020-06-08,0.0,WH-C-45,,2020-06-02
PO-2024-0000977-L013,PO-2024-0000977,13,MAT-00000142,Participant teach big none medical cold brother day.,MT,299,64,40,906.05,270908.95,2,0.15,2024-03-22,2024-04-18,1.0,WH-A-34,,2024-03-22
PO-2024-0000977-L014,PO-2024-0000977,14,MAT-00000592,Church factor kid media run between.,LTR,245,71,41,75.62,18526.9,0,0.1,2022-09-15,2022-09-19,1.0,WH-C-46,Free case summer keep indeed shoulder.,2022-09-15
PO-2024-0000977-L015,PO-2024-0000977,15,MAT-00000572,Strong list expert commercial entire.,CUM,428,337,331,186.39,79774.92,0,0.15,2021-02-25,2021-02-19,1.0,WH-A-14,Guess professor charge send instead direction.,2021-02-25
PO-2024-0000977-L016,PO-2024-0000977,16,MAT-00000222,Including important learn system some gun.,DAY,240,48,31,436864.88,104847571.2,5,0.1,2021-03-03,2021-03-30,1.0,WH-C-46,,2021-03-03
PO-2024-0000158-L001,PO-2024-0000158,1,MAT-00000109,Kind show response.,BBL,469,469,186,156.18,73248.42,5,0.05,2022-07-15,2022-08-13,1.0,WH-D-13,Want be fire word clearly article service.,2022-07-15
PO-2024-0000158-L002,PO-2024-0000158,2,MAT-00000434,Total around place require.,BAG,85,73,13,422.27,35892.95,10,0.0,2024-11-29,2024-11-25,1.0,WH-B-02,,2024-11-29
PO-2024-0000158-L003,PO-2024-0000158,3,MAT-00000192,Win information though red them return finish.,NOS,137,135,115,998.79,136834.23,0,0.1,2020-08-30,2020-09-24,1.0,WH-D-14,,2020-08-30
PO-2024-0000158-L004,PO-2024-0000158,4,MAT-00000515,Account evidence month turn record land.,RM,221,13,7,7814.78,1727066.38,10,0.15,2020-07-19,2020-07-12,1.0,WH-D-13,,2020-07-19
PO-2024-0000158-L005,PO-2024-0000158,5,MAT-00000413,Thought person peace kind generation.,SET,91,67,63,24588.35,2237539.85,10,0.05,2020-08-11,2020-08-04,1.0,WH-A-15,Simple thing base Mr hope rest.,2020-08-11
PO-2024-0000158-L006,PO-2024-0000158,6,MAT-00000917,Minute must degree memory.,JOINT,19,7,1,393.88,7483.72,5,0.15,2021-07-18,2021-07-22,1.0,WH-D-26,Miss serious civil agreement someone.,2021-07-18
PO-2024-0000158-L007,PO-2024-0000158,7,MAT-00000752,Else strategy fight institution measure rule success employee.,MT,422,137,126,165.2,69714.4,0,0.1,2024-05-28,2024-05-31,1.0,WH-C-47,Great answer prepare by fear say law.,2024-05-28
PO-2024-0000158-L008,PO-2024-0000158,8,MAT-00000190,South writer not thus physical.,RM,258,244,189,100772.89,25999405.62,0,0.1,2023-11-09,2023-11-14,1.0,WH-A-11,,2023-11-09
PO-2024-0000158-L009,PO-2024-0000158,9,MAT-00000922,Suddenly doctor federal project spring of cause.,BBL,234,3,3,9.39,2197.26,0,0.0,2020-02-12,2020-02-13,1.0,WH-B-44,,2020-02-12
PO-2024-0000158-L010,PO-2024-0000158,10,MAT-00000010,Mind easy foreign old state guess.,CUM,305,242,149,17.73,5407.65,2,0.0,2024-11-23,2024-11-28,1.0,WH-A-02,,2024-11-23
PO-2024-0000158-L011,PO-2024-0000158,11,MAT-00000298,Chair international include begin.,NOS,428,257,85,2078.87,889756.36,0,0.1,2024-05-06,2024-05-02,1.0,WH-C-29,,2024-05-06
PO-2024-0000158-L012,PO-2024-0000158,12,MAT-00000360,Thousand live land hard moment open.,KG,280,249,64,2340.72,655401.6,0,0.1,2020-01-28,2020-02-09,1.0,WH-D-08,,2020-01-28
PO-2024-0000158-L013,PO-2024-0000158,13,MAT-00000532,Single the once PM you ready way.,SET,373,75,52,987.3,368262.9,0,0.15,2023-09-12,2023-09-11,1.0,WH-A-16,,2023-09-12
PO-2024-0000158-L014,PO-2024-0000158,14,MAT-00000713,Statement certain camera represent can relate.,NOS,499,105,95,352678.27,175986456.73,0,0.1,2022-02-12,2022-03-14,1.0,WH-D-34,,2022-02-12
PO-2024-0000158-L015,PO-2024-0000158,15,MAT-00000933,Brother defense list second want hard weight.,SET,348,169,100,22856.01,7953891.48,0,0.0,2021-07-19,2021-07-28,1.0,WH-C-40,System book hard face mission brother figure hear.,2021-07-19
PO-2024-0000158-L016,PO-2024-0000158,16,MAT-00000815,Magazine social central operation any.,BOX,233,202,202,1787.68,416529.44,2,0.05,2020-08-13,2020-08-03,1.0,WH-D-44,,2020-08-13
PO-2024-0000158-L017,PO-2024-0000158,17,MAT-00000990,Threat democratic standard major business.,CUM,149,41,19,31.75,4730.75,0,0.15,2020-05-12,2020-05-20,1.0,WH-A-14,,2020-05-12
PO-2019-0000608-L001,PO-2019-0000608,1,MAT-00000055,Attack and loss finally laugh full.,MONTH,251,110,45,1716.08,430736.08,0,0.05,2020-01-02,2019-12-26,1.0,WH-C-19,,2020-01-02
PO-2019-0000608-L002,PO-2019-0000608,2,MAT-00000515,Little result paper seven measure leave.,RM,341,287,79,9218.86,3143631.26,0,0.05,2023-12-31,2024-01-07,0.0,WH-D-38,,2023-12-31
PO-2019-0000608-L003,PO-2019-0000608,3,MAT-00000298,Project chance road become person perhaps hold.,NOS,113,45,15,1895.87,214233.31,2,0.15,2023-07-28,2023-08-11,1.0,WH-A-17,,2023-07-28
PO-2019-0000608-L004,PO-2019-0000608,4,MAT-00000612,Fund animal provide kitchen everyone because.,SET,160,111,86,51544.45,8247112.0,0,0.05,2024-07-05,2024-08-01,1.0,WH-C-09,,2024-07-05
PO-2020-0000205-L001,PO-2020-0000205,1,MAT-00000313,Religious occur someone religious.,BOX,44,40,29,1083.88,47690.72,0,0.05,2022-02-08,2022-02-25,1.0,WH-D-45,,2022-02-08
PO-2020-0000205-L002,PO-2020-0000205,2,MAT-00000958,Population popular be western my serious whatever.,SET,351,239,90,2090.83,733881.33,2,0.0,2022-05-11,2022-05-27,1.0,WH-A-50,,2022-05-11
PO-2020-0000205-L003,PO-2020-0000205,3,MAT-00000774,Country live to build view conference affect.,SET,72,38,15,11315.32,814703.04,5,0.1,2022-02-03,2022-02-01,1.0,WH-A-49,,2022-02-03
PO-2020-0000205-L004,PO-2020-0000205,4,MAT-00000129,Early relationship thought know southern.,NOS,207,118,103,404.62,83756.34,0,0.0,2022-11-26,2022-12-15,1.0,WH-A-18,,2022-11-26
PO-2020-0000205-L005,PO-2020-0000205,5,MAT-00000666,Fly open man value future Congress agency month.,KG,55,6,6,1843.0,101365.0,0,0.0,2022-09-13,2022-09-24,1.0,WH-A-45,,2022-09-13
PO-2020-0000205-L006,PO-2020-0000205,6,MAT-00000148,Either boy between collection century eight.,BBL,288,253,34,199.47,57447.36,0,0.1,2023-10-15,2023-11-14,1.0,WH-C-47,,2023-10-15
PO-2020-0000205-L007,PO-2020-0000205,7,MAT-00000007,Child weight question arrive.,NOS,413,352,102,22603.96,9335435.48,5,0.0,2020-01-01,2019-12-31,1.0,WH-A-16,,2020-01-01
PO-2020-0000205-L008,PO-2020-0000205,8,MAT-00000486,Consider require fear better central throw.,LTR,13,7,6,138.09,1795.17,2,0.15,2020-09-06,2020-09-15,1.0,WH-B-16,,2020-09-06
PO-2020-0000205-L009,PO-2020-0000205,9,MAT-00000560,Heart still building dark sell.,JOINT,134,112,109,578.42,77508.28,0,0.0,2020-09-09,2020-09-26,1.0,WH-B-10,,2020-09-09
PO-2020-0000205-L010,PO-2020-0000205,10,MAT-00000674,Door meet mean we especially five network assume.,KG,124,94,89,1204.09,149307.16,0,0.1,2022-09-02,2022-09-22,1.0,WH-A-38,,2022-09-02
PO-2023-0000684-L001,PO-2023-0000684,1,MAT-00000401,Imagine do though.,MT,198,27,14,2230.93,441724.14,0,0.1,2022-05-20,2022-05-19,1.0,WH-D-08,,2022-05-20
PO-2023-0000684-L002,PO-2023-0000684,2,MAT-00000012,Never only big several prepare.,RM,298,227,10,25663.57,7647743.86,2,0.15,2021-12-27,2021-12-25,1.0,WH-C-01,,2021-12-27
PO-2023-0000684-L003,PO-2023-0000684,3,MAT-00000367,Fight image base player.,SET,257,257,107,447035.58,114888144.06,2,0.0,2023-12-17,2024-01-09,1.0,WH-B-42,,2023-12-17
PO-2023-0000684-L004,PO-2023-0000684,4,MAT-00000672,Situation central music collection early.,KG,369,235,183,396.16,146183.04,10,0.1,2020-10-13,2020-10-20,1.0,WH-D-05,,2020-10-13
PO-2023-0000684-L005,PO-2023-0000684,5,MAT-00000661,Which new among spend which per.,SET,248,120,77,51241.16,12707807.68,10,0.1,2023-03-25,2023-04-16,1.0,WH-B-45,,2023-03-25
PO-2023-0000684-L006,PO-2023-0000684,6,MAT-00000979,A value lot our.,RM,298,206,17,65270.81,19450701.38,0,0.0,2024-10-10,2024-10-10,1.0,WH-A-32,,2024-10-10
PO-2023-0000684-L007,PO-2023-0000684,7,MAT-00000488,Yourself successful defense subject example claim.,JOINT,166,60,6,1967.91,326673.06,2,0.0,2020-12-22,2021-01-05,1.0,WH-A-40,,2020-12-22
PO-2023-0000684-L008,PO-2023-0000684,8,MAT-00000039,None feel house but cause news evidence.,SQM,434,226,195,87.08,37792.72,0,0.1,2023-07-16,2023-07-07,1.0,WH-A-45,,2023-07-16
PO-2023-0000684-L009,PO-2023-0000684,9,MAT-00000137,Decision measure soon this war play.,RM,327,102,25,66.63,21788.01,0,0.05,2022-06-15,2022-06-23,1.0,WH-B-28,,2022-06-15
PO-2019-0000829-L001,PO-2019-0000829,1,MAT-00000089,Event production focus decision where foreign trial.,SET,299,49,13,78343.43,23424685.57,0,0.15,2020-10-14,2020-10-04,1.0,WH-A-22,,2020-10-14
PO-2019-0000829-L002,PO-2019-0000829,2,MAT-00000748,Position ability live top.,MONTH,491,328,270,14431.94,7086082.54,5,0.15,2024-08-31,2024-09-03,1.0,WH-C-23,,2024-08-31
PO-2019-0000829-L003,PO-2019-0000829,3,MAT-00000573,Including time reflect several.,NOS,437,34,28,14624.33,6390832.21,5,0.0,2022-02-09,2022-02-03,1.0,WH-B-34,,2022-02-09
PO-2019-0000829-L004,PO-2019-0000829,4,MAT-00000121,Ball theory prepare much throughout staff knowledge.,JOINT,256,169,5,831.95,212979.2,2,0.1,2021-08-16,2021-08-22,1.0,WH-A-11,,2021-08-16
PO-2019-0000829-L005,PO-2019-0000829,5,MAT-00000077,Good spend still group.,LTR,274,265,256,3728.97,1021737.78,5,0.0,2023-06-20,2023-06-13,1.0,WH-D-17,,2023-06-20
PO-2019-0000829-L006,PO-2019-0000829,6,MAT-00000034,Stuff speech worker by.,CUM,174,51,21,98.2,17086.8,0,0.1,2020-05-01,2020-04-29,1.0,WH-A-16,,2020-05-01
PO-2019-0000829-L007,PO-2019-0000829,7,MAT-00000825,View know develop after exactly TV.,NOS,486,312,18,16719.71,8125779.06,5,0.0,2020-05-24,2020-06-09,1.0,WH-D-09,,2020-05-24
PO-2021-0000043-L001,PO-2021-0000043,1,MAT-00000037,Course staff personal space determine woman.,JOINT,255,179,110,471.85,120321.75,0,0.0,2024-05-19,2024-05-23,1.0,WH-A-50,,2024-05-19
PO-2021-0000043-L002,PO-2021-0000043,2,MAT-00000201,Already manage region paper according worker.,DRUM,274,194,174,2969.95,813766.3,2,0.0,2020-02-07,2020-03-03,1.0,WH-D-50,,2020-02-07
PO-2022-0000129-L001,PO-2022-0000129,1,MAT-00000719,Book everyone matter color create school.,MT,219,29,14,2816.42,616795.98,0,0.05,2023-06-14,2023-06-27,1.0,WH-C-28,,2023-06-14
PO-2022-0000129-L002,PO-2022-0000129,2,MAT-00000244,North assume campaign assume employee now direction mission.,SET,119,1,0,57407.85,6831534.15,5,0.0,2024-03-21,2024-04-14,1.0,WH-A-47,,2024-03-21
PO-2022-0000129-L003,PO-2022-0000129,3,MAT-00000059,Court question yeah realize mouth.,CUM,40,28,5,56.82,2272.8,5,0.05,2021-10-05,2021-10-17,1.0,WH-C-09,,2021-10-05
PO-2022-0000129-L004,PO-2022-0000129,4,MAT-00000491,Quite third ability interview pull.,MT,337,39,4,1336.38,450360.06,2,0.1,2023-01-18,2023-01-21,1.0,WH-B-29,,2023-01-18
PO-2022-0000965-L001,PO-2022-0000965,1,MAT-00000799,Take follow such.,SET,283,125,67,29996.66,8489054.78,5,0.0,2021-10-15,2021-11-08,1.0,WH-A-23,,2021-10-15
PO-2022-0000965-L002,PO-2022-0000965,2,MAT-00000723,Ever quite level guess service this.,SET,487,143,20,48823.46,23777025.02,0,0.1,2020-10-07,2020-10-30,1.0,WH-B-08,,2020-10-07
PO-2023-0000836-L001,PO-2023-0000836,1,MAT-00000037,Another truth mother first hot.,JOINT,121,83,58,507.74,61436.54,0,0.1,2020-02-13,2020-03-05,0.0,WH-C-38,,2020-02-13
