material_id,material_code,material_name,material_level,parent_material_id,category,sub_category,unit_of_measure,unit_price,currency,lead_time_days,hazardous,requires_inspection,strategic_item,local_content,weight_kg,unspsc_code,min_stock_level,max_stock_level,reorder_point,reorder_quantity,shelf_life_days,manufacturer,brand,country_of_origin,active,created_date
MAT-00000873,STL-ANG-00873,Angles - Country 891,ITEM,MAT-00000555,STRUCTURAL_STEEL,Angles,KG,2331.22,USD,109,False,False,True,False,1636.97,30100060,243,729,385,545,,Cooper-Slater,Group Education,Japan,True,2023-12-29
MAT-00000874,INS-ANA-00874,Analyzers - Eye 398,ITEM,MAT-00000022,INSTRUMENTS,Analyzers,NOS,10324.55,SAR,114,False,True,True,False,,41110039,349,3141,655,1376,,"Bell, Harrison and Wood",Group Quod,Germany,True,2023-09-10
MAT-00000875,SVC-INS-00875,Inspection - Home 340,ITEM,MAT-00000679,SERVICES,Inspection,MONTH,3166.1,EUR,7,False,True,False,False,,72100014,365,3650,411,1827,,Gordon LLC,Group Entire,South Korea,True,2020-01-04
MAT-00000876,CON-PRE-00876,Precast - Move 609,ITEM,MAT-00000040,CONCRETE,Precast,BAG,195.46,EUR,9,False,True,False,False,2474.5,30110078,262,2358,338,2049,,Johnson-Fowler,Group Natus,Germany,True,2023-09-03
MAT-00000877,INS-FLO-00877,Flow Meters - Industry 130,PRODUCT,,INSTRUMENTS,Flow Meters,SET,79536.51,USD,101,False,False,False,True,,41110092,105,630,152,158,,King Ltd,LLC Placeat,UAE,True,2021-01-08
MAT-00000878,CHM-BIO-00878,Biocide - Atque 571,ITEM,MAT-00000609,CHEMICALS,Biocide,DRUM,239.66,EUR,25,False,False,False,True,,12140057,147,1029,193,683,2461.0,"Sandoval, Reeves and Kim",LLC Conference,UK,True,2022-05-30
MAT-00000879,ITQ-SWI-00879,Switch - Policy 514,ITEM,MAT-00000256,IT,Switch,NOS,3206.35,USD,22,False,False,False,False,,43210038,453,2718,732,875,,Phillips PLC,and Sons Remain,Germany,True,2021-10-25
MAT-00000880,EQP-EXC-00880,Excavator - Research 642,ITEM,MAT-00000715,EQUIPMENT,Excavator,DAY,361349.21,SAR,142,False,False,False,True,2877.22,22100061,494,2964,938,1404,,Williams and Sons,Ltd Walk,France,True,2021-11-07
MAT-00000881,PIP-COP-00881,Copper - Letter 329,ITEM,MAT-00000144,PIPES,Copper,JOINT,751.08,USD,71,False,False,False,False,2793.43,40140012,322,2576,571,1498,,"Cain, Davidson and Moran",Group Numquam,China,True,2020-12-07
MAT-00000882,STL-REB-00882,Rebar - Piece 958,ITEM,MAT-00000765,STRUCTURAL_STEEL,Rebar,KG,2815.8,USD,90,False,False,False,True,4165.12,30100052,307,1842,444,384,,Barton and Sons,LLC Decision,UAE,True,2018-12-19
MAT-00000883,VLV-BUT-00883,Butterfly - Admit 971,ITEM,MAT-00000144,VALVES,Butterfly,SET,41397.21,USD,107,False,False,False,False,,40140163,253,1012,313,689,,Scott LLC,Ltd Discussion,UAE,True,2023-01-07
MAT-00000884,PIP-STA-00884,Stainless Steel - Subject 875,ASSEMBLY,MAT-00000848,PIPES,Stainless Steel,RM,581.29,EUR,45,False,True,False,False,3078.6,40140025,366,3660,653,612,,"Jackson, Perry and Rodriguez",LLC Probably,Italy,True,2019-06-24
MAT-00000885,PIP-COP-00885,Copper - World 651,ITEM,MAT-00000693,PIPES,Copper,JOINT,816.34,GBP,61,False,False,False,False,2080.42,40140051,452,4068,857,3541,,O'Neill-Dobson,LLC Administration,Italy,True,2023-01-17
MAT-00000886,CON-GRO-00886,Grout - Ullam 411,COMPONENT,MAT-00000678,CONCRETE,Grout,BAG,492.92,GBP,7,False,False,False,False,4822.68,30110050,413,2891,504,2469,,McCarthy Group,Inc Totam,France,True,2019-06-12
MAT-00000887,ITQ-ROU-00887,Router - Aperiam 758,ASSEMBLY,MAT-00000472,IT,Router,NOS,767.01,GBP,28,False,True,False,True,,43210091,127,762,145,369,,Jenkins PLC,Inc Enter,USA,True,2019-06-22
MAT-00000888,STL-BEA-00888,Beams - Plan 247,COMPONENT,MAT-00000450,STRUCTURAL_STEEL,Beams,MT,1701.32,USD,100,False,False,False,True,501.86,30100048,155,1395,253,1356,,"Booth, Davies and Page",LLC Prove,Italy,False,2023-07-03
MAT-00000889,FUE-AVI-00889,Aviation Fuel - Vel 171,ITEM,MAT-00000602,FUEL,Aviation Fuel,BBL,157.98,EUR,7,False,True,True,True,,15100075,388,1940,576,977,2183.0,Goodwin PLC,Group Most,India,True,2020-05-06
MAT-00000890,INS-TRA-00890,Transmitters - Early 192,PRODUCT,,INSTRUMENTS,Transmitters,NOS,15395.81,USD,72,False,False,False,False,,41110090,166,664,181,359,,"Blake, Martinez and Young",and Sons As,South Korea,True,2018-02-03
MAT-00000891,CON-CEM-00891,Cement - House 366,ITEM,MAT-00000619,CONCRETE,Cement,BAG,90.17,USD,8,False,False,False,False,884.71,30110033,470,3760,715,2371,,Howell-Patel,and Sons Iure,UAE,True,2021-08-07
MAT-00000892,CON-PRE-00892,Precast - Fall 662,ITEM,MAT-00000758,CONCRETE,Precast,CUM,216.68,EUR,9,False,False,False,False,1912.07,30110094,293,1758,345,1096,,"Greenwood, Thomas and James",Ltd Alias,Germany,True,2018-08-06
MAT-00000893,MEC-COM-00893,Compressors - Throw 858,ASSEMBLY,MAT-00000092,MECHANICAL,Compressors,SET,344053.94,USD,107,False,False,False,False,4783.46,40170013,176,880,220,334,,Smith-Powell,Ltd Political,UK,True,2020-05-26
MAT-00000894,CHM-BIO-00894,Biocide - Quasi 373,ASSEMBLY,MAT-00000858,CHEMICALS,Biocide,DRUM,423.05,USD,37,False,True,False,False,,12140099,135,810,216,704,1741.0,Williams Inc,Group Data,USA,True,2021-06-15
MAT-00000895,CHM-SOL-00895,Solvent - Protect 718,ITEM,MAT-00000305,CHEMICALS,Solvent,LTR,4050.8,USD,20,False,True,False,False,,12140073,322,1288,414,1236,3408.0,Martinez and Sons,and Sons Last,France,True,2023-01-05
MAT-00000896,CON-REA-00896,Ready-Mix - Ipsa 348,PRODUCT,,CONCRETE,Ready-Mix,CUM,103.28,USD,9,False,False,False,False,562.57,30110072,372,2976,442,2745,,"Gonzalez, Coleman and Obrien",LLC Tempora,Germany,True,2023-10-27
MAT-00000897,SAF-PPE-00897,PPE - Expert 631,COMPONENT,MAT-00000183,SAFETY,PPE,SET,797.28,EUR,10,False,False,False,False,,46180043,399,3990,709,3720,,Watson LLC,Group Market,South Korea,True,2023-03-23
MAT-00000898,VLV-BAL-00898,Ball - Nisi 497,ITEM,MAT-00000533,VALVES,Ball,SET,9314.34,EUR,130,False,False,False,False,,40140115,113,339,148,190,,Perry Group,Group Blanditiis,USA,True,2020-08-25
MAT-00000899,CIV-SAN-00899,Sand - Saepe 897,COMPONENT,MAT-00000612,CIVIL,Sand,CUM,72.64,GBP,13,False,False,False,False,,30100021,21,105,41,94,,"Barber, Scott and Ford",LLC Ratione,France,True,2019-11-17
MAT-00000900,STL-PLA-00900,Plates - Aut 723,ITEM,MAT-00000629,STRUCTURAL_STEEL,Plates,MT,2134.39,EUR,72,False,True,False,False,2882.75,30100070,52,312,95,307,,Edwards and Sons,and Sons Add,USA,True,2019-01-16
MAT-00000901,CON-PRE-00901,Precast - Porro 207,PRODUCT,,CONCRETE,Precast,CUM,167.04,USD,8,False,False,False,True,575.84,30110096,55,220,62,152,,Singh-Coates,Group Inventore,Germany,True,2022-07-08
MAT-00000902,CIV-SAN-00902,Sand - Issue 541,PRODUCT,,CIVIL,Sand,MT,31.52,USD,18,False,False,False,True,,30100089,392,2352,410,993,,Cruz PLC,and Sons Facere,UK,True,2020-02-28
MAT-00000903,MEC-TAN-00903,Tanks - Quaerat 237,ITEM,MAT-00000854,MECHANICAL,Tanks,SET,388547.73,USD,116,False,True,True,True,2791.94,40170060,330,1650,502,347,,"Holmes, Booth and Horton",Ltd Eight,Germany,True,2021-08-30
MAT-00000904,STL-REB-00904,Rebar - Aliquid 943,ITEM,MAT-00000267,STRUCTURAL_STEEL,Rebar,MT,2986.42,USD,84,False,False,True,False,3275.79,30100037,376,3008,441,2765,,"Cole, Day and King",LLC Vero,China,True,2023-07-27
MAT-00000905,ELE-SWI-00905,Switchgear - Environmental 126,ITEM,MAT-00000380,ELECTRICAL,Switchgear,RM,42391.97,USD,40,False,False,False,False,,26100026,118,354,151,137,,"Lane, Bates and Martin",Inc Nam,Germany,False,2019-10-02
MAT-00000906,ELE-TRA-00906,Transformers - National 522,COMPONENT,MAT-00000820,ELECTRICAL,Transformers,RM,47936.26,USD,38,False,True,False,True,,26100020,230,2070,450,1439,,Martin-Simmons,PLC Repudiandae,India,True,2018-04-02
MAT-00000907,INS-TRA-00907,Transmitters - Neque 227,COMPONENT,MAT-00000501,INSTRUMENTS,Transmitters,SET,21032.74,GBP,112,False,False,False,True,,41110099,373,2611,389,1395,,Fields LLC,LLC Wonder,China,True,2018-08-29
MAT-00000908,ELE-PAN-00908,Panels - Voluptatem 963,COMPONENT,MAT-00000750,ELECTRICAL,Panels,SET,45152.85,USD,55,False,True,True,False,,26100096,408,3264,598,1575,,Scott Group,Inc Staff,Germany,True,2022-10-08
MAT-00000909,SVC-CRA-00909,Crane Rental - Qui 202,ITEM,MAT-00000325,SERVICES,Crane Rental,DAY,2199.22,USD,9,False,True,True,False,,72100025,29,174,29,134,,"Barber, Crawford and Noble",Ltd Decade,Italy,True,2020-07-30
MAT-00000910,STL-PLA-00910,Plates - Ducimus 620,ITEM,MAT-00000575,STRUCTURAL_STEEL,Plates,KG,1860.93,USD,111,False,False,False,True,2963.74,30100023,185,555,303,228,,Bradley-Lewis,Inc Table,China,True,2020-03-11
MAT-00000911,STL-PLA-00911,Plates - Event 125,PRODUCT,,STRUCTURAL_STEEL,Plates,MT,699.27,USD,115,False,True,False,False,2460.17,30100035,420,3780,509,887,,Johnson-Johnson,Inc Blanditiis,China,True,2020-03-16
MAT-00000912,INS-ANA-00912,Analyzers - Cupiditate 721,PRODUCT,,INSTRUMENTS,Analyzers,SET,35856.22,EUR,98,False,True,True,True,,41110010,180,1080,351,1002,,Cook PLC,Group Veniam,UK,True,2020-03-31
MAT-00000913,FUE-LPG-00913,LPG - Act 524,COMPONENT,MAT-00000585,FUEL,LPG,GAL,87.92,USD,7,False,False,False,False,,15100070,19,57,20,36,1773.0,Walton-Smith,Inc Nearly,USA,True,2022-07-09
MAT-00000914,CIV-SAN-00914,Sand - How 940,ITEM,MAT-00000150,CIVIL,Sand,CUM,92.15,USD,17,False,True,False,True,,30100093,144,864,283,709,,Jones-Holt,LLC Vero,France,True,2018-10-06
MAT-00000915,MEC-HEA-00915,Heat Exchangers - Ipsam 504,COMPONENT,MAT-00000758,MECHANICAL,Heat Exchangers,NOS,158208.44,EUR,88,False,True,False,True,3044.25,40170014,423,2961,754,2872,,Ortega-Gray,LLC Consequuntur,France,True,2023-07-29
MAT-00000916,PIP-CAR-00916,Carbon Steel - Loss 393,ITEM,MAT-00000278,PIPES,Carbon Steel,JOINT,1188.83,EUR,66,False,True,False,True,2054.44,40140058,499,1996,575,941,,"Lee, Bennett and Payne",PLC Voluptates,China,True,2023-06-10
MAT-00000917,PIP-STA-00917,Stainless Steel - Home 269,ITEM,MAT-00000450,PIPES,Stainless Steel,JOINT,382.37,EUR,72,False,False,False,False,4559.85,40140088,238,714,255,602,,"Holmes, Taylor and Lewis",Inc Ad,UK,True,2020-12-17
MAT-00000918,CON-PRE-00918,Precast - Aperiam 197,ASSEMBLY,MAT-00000622,CONCRETE,Precast,CUM,296.54,GBP,9,False,False,True,False,4205.14,30110094,350,1050,672,1026,,"Williams, Jenkins and Matthews",LLC Pariatur,South Korea,True,2020-11-28
MAT-00000919,PIP-COP-00919,Copper - Similar 659,ITEM,MAT-00000758,PIPES,Copper,JOINT,1803.65,GBP,45,False,False,False,False,2687.51,40140090,310,2170,570,372,,Jenkins-Ellis,and Sons Commodi,UK,True,2018-10-17
MAT-00000920,CON-REA-00920,Ready-Mix - Veniam 653,ITEM,MAT-00000607,CONCRETE,Ready-Mix,BAG,299.22,EUR,6,False,False,False,False,2188.34,30110011,286,1430,317,338,,Wheeler Inc,Ltd Either,China,True,2020-11-28
MAT-00000921,MEC-COM-00921,Compressors - Conference 254,ITEM,MAT-00000264,MECHANICAL,Compressors,SET,282151.12,USD,131,False,True,False,True,789.16,40170073,355,2485,439,2089,,Graham Ltd,and Sons Molestiae,Italy,True,2023-08-30
MAT-00000922,FUE-AVI-00922,Aviation Fuel - Est 606,ITEM,MAT-00000872,FUEL,Aviation Fuel,BBL,10.96,USD,7,True,True,False,True,,15100084,226,904,316,663,2290.0,"Jones, Bartlett and Lees",PLC Consectetur,India,True,2018-06-30
MAT-00000923,EQP-WEL-00923,Welder - Et 719,ITEM,MAT-00000743,EQUIPMENT,Welder,NOS,166986.8,USD,133,False,False,False,False,4024.06,22100095,338,3042,431,1537,,"Cooper, Kent and Paul",Ltd Eveniet,UK,True,2018-07-05
MAT-00000924,CIV-GEO-00924,Geotextile - Event 204,ITEM,MAT-00000735,CIVIL,Geotextile,CUM,145.47,SAR,16,False,True,False,True,,30100018,237,711,276,524,,Miller-Davis,Ltd Page,UK,True,2021-10-16
MAT-00000925,VLV-BAL-00925,Ball - Debitis 728,ASSEMBLY,MAT-00000833,VALVES,Ball,SET,13833.34,USD,80,False,False,False,False,,40140138,146,1314,282,1173,,Mellor-Winter,PLC Throw,China,True,2020-07-22
MAT-00000926,PIP-HDP-00926,HDPE - Nisi 700,PRODUCT,,PIPES,HDPE,RM,1981.38,EUR,68,False,False,True,True,4165.1,40140021,163,652,217,587,,Roberts-McDonald,PLC Both,India,True,2019-04-08
MAT-00000927,CIV-GRA-00927,Gravel - Accusamus 196,ITEM,MAT-00000292,CIVIL,Gravel,SQM,84.44,USD,17,False,False,False,True,,30100041,32,224,52,174,,Daly-Hewitt,Group Dignissimos,UK,True,2023-09-25
MAT-00000928,STL-PLA-00928,Plates - Dignissimos 511,COMPONENT,MAT-00000518,STRUCTURAL_STEEL,Plates,MT,2376.19,USD,76,False,True,True,True,157.84,30100034,366,2562,506,481,,"Flores, Shaw and Barker",Ltd Suscipit,USA,True,2022-09-02
MAT-00000929,EQP-CRA-00929,Crane - Miss 199,ITEM,MAT-00000686,EQUIPMENT,Crane,NOS,350247.21,USD,193,False,False,False,False,4782.13,22100010,453,4077,689,3866,,"Morgan, Howard and Barker",Ltd Thus,Japan,True,2019-08-19
MAT-00000930,INS-TRA-00930,Transmitters - School 419,ITEM,MAT-00000307,INSTRUMENTS,Transmitters,SET,49879.29,SAR,100,False,True,False,False,,41110094,285,1710,487,1551,,Gates Ltd,LLC Age,South Korea,True,2022-12-09
MAT-00000931,EQP-CRA-00931,Crane - Labore 469,ITEM,MAT-00000452,EQUIPMENT,Crane,DAY,294381.92,SAR,222,False,False,True,False,3611.91,22100096,102,306,189,301,,"Jones, Stone and Dickinson",PLC Id,India,True,2023-05-11
MAT-00000932,CHM-BIO-00932,Biocide - School 826,ITEM,MAT-00000150,CHEMICALS,Biocide,LTR,2398.68,USD,21,True,False,False,False,,12140060,116,1044,156,370,2682.0,Clarke PLC,Ltd Officia,Germany,True,2022-08-10
MAT-00000933,VLV-REL-00933,Relief - Participant 485,ITEM,MAT-00000090,VALVES,Relief,SET,24326.86,USD,156,False,False,False,False,,40140148,281,1967,372,377,,Dominguez-Carter,and Sons Summer,UK,True,2021-04-16
MAT-00000934,EQP-WEL-00934,Welder - Simple 448,ITEM,MAT-00000820,EQUIPMENT,Welder,DAY,215954.33,USD,161,False,False,False,True,3952.52,22100049,171,1539,264,1174,,Barber-Johnston,Group Veritatis,South Korea,True,2022-12-20
MAT-00000935,SAF-SAF-00935,Safety Signage - With 974,ITEM,MAT-00000439,SAFETY,Safety Signage,NOS,388.61,USD,10,False,False,False,False,,46180043,419,3771,614,3627,,Kelly Group,Inc Myself,Germany,True,2019-06-20
MAT-00000936,PIP-CAR-00936,Carbon Steel - Rerum 538,ITEM,MAT-00000552,PIPES,Carbon Steel,JOINT,1215.23,USD,43,False,True,False,False,4277.88,40140025,99,495,136,191,,Johnson Group,Inc Effect,Italy,True,2023-01-26
MAT-00000937,ELE-TRA-00937,Transformers - Porro 161,ITEM,MAT-00000818,ELECTRICAL,Transformers,RM,39020.45,USD,35,False,True,False,True,,26100074,427,2989,700,2544,,"Anderson, Thompson and Morris",Group Harum,China,True,2022-05-10
MAT-00000938,STL-CHA-00938,Channels - Maxime 238,ASSEMBLY,MAT-00000786,STRUCTURAL_STEEL,Channels,MT,1703.0,USD,95,False,True,False,True,2977.63,30100055,237,711,442,376,,Wilson Inc,Ltd Agency,UK,True,2023-01-02
MAT-00000939,MEC-TAN-00939,Tanks - Harum 987,COMPONENT,MAT-00000108,MECHANICAL,Tanks,NOS,365492.98,SAR,86,False,True,False,False,4422.49,40170053,126,1134,170,839,,"White, Washington and Newman",LLC Bit,South Korea,True,2022-04-30
MAT-00000940,CSM-GRI-00940,Grinding Disc - At 132,ITEM,MAT-00000530,CONSUMABLES,Grinding Disc,BOX,474.05,USD,12,False,True,False,False,,31160074,176,1232,268,725,2798.0,Hess-Smith,Inc Some,UK,True,2018-07-13
MAT-00000941,PIP-HDP-00941,HDPE - Reason 892,ITEM,MAT-00000481,PIPES,HDPE,RM,1742.34,GBP,44,False,True,False,True,3564.63,40140067,156,1560,177,1079,,Atkins Ltd,Inc Ipsam,UK,True,2022-12-01
MAT-00000942,PIP-STA-00942,Stainless Steel - Among 920,ITEM,MAT-00000637,PIPES,Stainless Steel,RM,80.8,GBP,75,False,False,False,False,4488.7,40140055,375,1125,710,930,,"Harris, Martin and Hart",Inc Move,USA,True,2018-09-06
MAT-00000943,PIP-CAR-00943,Carbon Steel - Maiores 438,ITEM,MAT-00000328,PIPES,Carbon Steel,JOINT,1435.22,USD,64,False,False,False,True,3595.94,40140074,434,2170,570,1712,,Rowland-Barrett,LLC Young,India,True,2020-07-28
MAT-00000944,SVC-LAB-00944,Labour Hour - Unde 786,PRODUCT,,SERVICES,Labour Hour,MONTH,392.16,GBP,8,False,False,False,False,,72100064,186,930,257,446,,Mellor Ltd,PLC Sequi,UAE,True,2020-11-07
MAT-00000945,ITQ-MON-00945,Monitor - Rise 649,ITEM,MAT-00000715,IT,Monitor,SET,3473.33,USD,23,False,True,False,False,,43210011,338,2704,461,843,,"Weiss, Young and Lopez",and Sons Play,Italy,False,2019-08-26
MAT-00000946,PIP-COP-00946,Copper - Perhaps 959,ITEM,MAT-00000537,PIPES,Copper,JOINT,1976.58,USD,49,False,False,False,False,1530.38,40140050,256,1280,501,470,,Clarke-Johnson,PLC Facilis,Italy,True,2021-01-28
MAT-00000947,PIP-CAR-00947,Carbon Steel - Totam 254,ITEM,MAT-00000810,PIPES,Carbon Steel,JOINT,1426.74,USD,48,False,False,False,False,2961.97,40140030,276,1656,397,1439,,Bryant-Duffy,Ltd North,USA,False,2019-02-27
MAT-00000948,INS-THE-00948,Thermocouples - Avoid 115,ITEM,MAT-00000211,INSTRUMENTS,Thermocouples,NOS,78675.75,USD,92,False,False,False,False,,41110037,95,475,110,117,,"Harrison, O'Connor and Patel",Group Four,Germany,True,2019-04-25
MAT-00000949,STL-REB-00949,Rebar - Modi 937,COMPONENT,MAT-00000537,STRUCTURAL_STEEL,Rebar,MT,1584.93,USD,118,False,True,False,False,4339.18,30100096,256,2304,318,301,,"Wright, Nelson and Schmidt",Inc Tempore,Japan,True,2018-12-09
MAT-00000950,STL-BEA-00950,Beams - Him 518,ITEM,MAT-00000318,STRUCTURAL_STEEL,Beams,MT,2821.39,EUR,101,False,False,False,False,3930.85,30100045,225,1125,274,547,,Lane-Roberts,Inc Huge,France,True,2021-06-21
MAT-00000951,STL-BEA-00951,Beams - Human 805,ITEM,MAT-00000278,STRUCTURAL_STEEL,Beams,KG,1642.61,EUR,118,False,True,False,False,4717.29,30100085,204,2040,223,882,,Thompson Ltd,PLC Consequatur,China,True,2018-03-22
MAT-00000952,MEC-TAN-00952,Tanks - Voluptates 202,ASSEMBLY,MAT-00000359,MECHANICAL,Tanks,NOS,37839.05,SAR,130,False,False,False,True,451.49,40170038,154,462,268,431,,"Dixon, Gibson and Parker",Group Hair,UK,True,2021-08-19
MAT-00000953,CIV-ASP-00953,Asphalt - Perferendis 263,COMPONENT,MAT-00000623,CIVIL,Asphalt,CUM,106.94,USD,18,False,False,False,False,,30100047,293,1465,486,1387,,Smith-Palmer,Ltd Character,UK,True,2022-07-18
MAT-00000954,INS-ANA-00954,Analyzers - Reiciendis 964,ITEM,MAT-00000582,INSTRUMENTS,Analyzers,NOS,37903.78,SAR,102,False,False,False,True,,41110013,199,1791,245,942,,Bell Ltd,Ltd Resource,USA,True,2023-02-01
MAT-00000955,STL-REB-00955,Rebar - Voluptatibus 180,COMPONENT,MAT-00000318,STRUCTURAL_STEEL,Rebar,KG,555.69,USD,87,False,False,False,True,4246.35,30100090,277,1385,471,307,,Williams LLC,PLC Harum,South Korea,True,2021-05-24
MAT-00000956,CSM-GAS-00956,Gasket - Quasi 599,ITEM,MAT-00000530,CONSUMABLES,Gasket,KG,470.43,EUR,15,False,True,False,False,,31160068,259,2590,407,628,1245.0,Reid-Miller,Group Consectetur,UK,True,2019-07-20
MAT-00000957,STL-REB-00957,Rebar - Ball 838,ITEM,MAT-00000198,STRUCTURAL_STEEL,Rebar,MT,729.76,EUR,85,False,False,False,True,704.57,30100071,181,724,296,235,,Martin Inc,Ltd Quod,UAE,True,2020-12-18
MAT-00000958,ITQ-SWI-00958,Switch - Accusamus 827,PRODUCT,,IT,Switch,SET,1926.96,GBP,14,False,True,False,True,,43210083,82,410,128,336,,"Buckley, Elliott and Jones",Group Practice,France,True,2018-01-01
MAT-00000959,STL-CHA-00959,Channels - Whether 159,ITEM,MAT-00000305,STRUCTURAL_STEEL,Channels,MT,1525.02,SAR,89,False,True,False,True,4322.59,30100032,267,1335,434,840,,"Coleman, Ferguson and Reed",PLC Dolores,USA,True,2018-01-21
MAT-00000960,EQP-WEL-00960,Welder - Continue 160,ITEM,MAT-00000232,EQUIPMENT,Welder,NOS,344579.23,EUR,150,False,True,False,True,4707.99,22100079,483,3864,486,2455,,Franco-Palmer,Group Modi,UAE,True,2018-09-27
MAT-00000961,SAF-PPE-00961,PPE - Hour 865,ITEM,MAT-00000130,SAFETY,PPE,NOS,1150.85,SAR,12,False,False,False,True,,46180094,54,432,65,272,,Sloan-Wright,LLC Perspiciatis,China,True,2018-11-28
MAT-00000962,ITQ-ROU-00962,Router - Fuga 687,ITEM,MAT-00000086,IT,Router,NOS,1078.09,USD,15,False,False,False,False,,43210010,499,4990,630,1208,,Rojas PLC,and Sons Temporibus,Japan,True,2023-08-28
MAT-00000963,PIP-STA-00963,Stainless Steel - Worry 244,ITEM,MAT-00000756,PIPES,Stainless Steel,JOINT,838.14,USD,53,False,False,False,True,1285.46,40140070,402,1608,613,582,,"Baker, Tomlinson and Bailey",LLC Libero,Italy,True,2023-10-10
MAT-00000964,INS-FLO-00964,Flow Meters - Accept 902,ITEM,MAT-00000106,INSTRUMENTS,Flow Meters,NOS,20773.79,USD,82,False,False,False,False,,41110097,103,412,162,254,,"Skinner, Evans and Spencer",and Sons Newspaper,UAE,True,2020-05-23
MAT-00000965,EQP-EXC-00965,Excavator - Item 299,ITEM,MAT-00000481,EQUIPMENT,Excavator,NOS,210628.09,USD,230,False,True,False,True,2146.34,22100034,311,1866,439,924,,Smith-Hammond,and Sons Nam,South Korea,True,2023-08-24
MAT-00000966,ITQ-ROU-00966,Router - In 734,PRODUCT,,IT,Router,SET,2088.87,USD,14,False,True,True,False,,43210045,370,1110,571,738,,Norman-Wilkinson,Inc Unde,UAE,True,2023-01-14
MAT-00000967,VLV-BAL-00967,Ball - Dolorem 339,ITEM,MAT-00000750,VALVES,Ball,NOS,36486.41,USD,84,False,False,False,False,,40140123,31,310,50,45,,Burgess-Smith,Inc Feel,USA,False,2019-02-21
MAT-00000968,ELE-MCB-00968,MCBs - Cell 272,ASSEMBLY,MAT-00000541,ELECTRICAL,MCBs,RM,60106.69,EUR,34,False,True,False,False,,26100097,209,627,384,568,,Reid-Hutchinson,Ltd Measure,China,True,2019-12-27
MAT-00000969,EQP-GEN-00969,Generator - Cumque 877,ITEM,MAT-00000359,EQUIPMENT,Generator,MONTH,470278.14,EUR,120,False,False,False,True,4505.59,22100082,192,576,194,272,,Walton-Roberts,LLC Provident,China,True,2022-09-07
MAT-00000970,CON-PRE-00970,Precast - Delectus 964,PRODUCT,,CONCRETE,Precast,BAG,485.98,EUR,9,False,True,False,False,159.96,30110046,32,320,38,258,,Sparks and Sons,LLC Speak,Germany,True,2020-02-23
MAT-00000971,FUE-NAT-00971,Natural Gas - Area 103,ITEM,MAT-00000890,FUEL,Natural Gas,GAL,129.14,SAR,5,True,False,False,False,,15100037,165,495,217,461,1166.0,Stewart-Rahman,Group Id,UAE,True,2019-05-01
MAT-00000972,CON-REA-00972,Ready-Mix - Blanditiis 878,PRODUCT,,CONCRETE,Ready-Mix,BAG,107.05,USD,9,False,False,False,False,1684.06,30110088,325,1625,604,1060,,Richards Ltd,and Sons Cum,India,True,2021-11-18
MAT-00000973,VLV-GAT-00973,Gate - Voluptates 659,ITEM,MAT-00000518,VALVES,Gate,SET,3626.02,USD,142,False,False,False,False,,40140160,302,2718,582,542,,"Hoover, Gonzalez and Mccarthy",Ltd Current,UK,True,2018-10-29
MAT-00000974,STL-PLA-00974,Plates - Drop 502,ITEM,MAT-00000629,STRUCTURAL_STEEL,Plates,MT,2235.97,USD,116,False,False,False,False,1444.89,30100084,367,2936,482,451,,Morales LLC,and Sons Ad,Italy,True,2018-01-12
MAT-00000975,SVC-TRA-00975,Transport - Benefit 570,ITEM,MAT-00000452,SERVICES,Transport,HR,1128.93,EUR,5,False,True,False,True,,72100042,76,684,99,368,,Russell-Torres,and Sons Nobis,South Korea,True,2019-03-10
MAT-00000976,MEC-FAN-00976,Fans - Assumenda 105,ITEM,MAT-00000944,MECHANICAL,Fans,NOS,110198.73,USD,122,False,False,True,False,159.75,40170015,339,3051,362,1797,,"Barnett, Griffiths and Evans",Ltd Expedita,South Korea,True,2020-09-27
