movement_id,material_id,project_id,grn_id,movement_type,quantity,unit_of_measure,unit_cost,total_value,from_location,to_location,batch_number,reason_code,movement_date,posted_by,approved_by,remarks,created_date
INV-MOV-00000784,MAT-00000318,PRJ-2020-00926,,RETURN,68,LTR,113.88,7743.84,SITE-C-WAREHOUSE-SEC-06,,,DEFECTIVE,2019-07-08,Donna Cooper,,,2019-07-08
INV-MOV-00000785,MAT-00000398,PRJ-2021-00488,GRN-2019-0000434,RECEIPT,308,NOS,679.92,209415.36,SITE-A-WAREHOUSE-SEC-04,,,RETURN_FROM_SITE,2025-07-08,Elizabeth Ruiz,,,2025-07-08
INV-MOV-00000786,MAT-00000096,PRJ-2021-00042,,ISSUE,-499,SET,77341.59,-38593453.41,SITE-D-WAREHOUSE-SEC-06,,,PROJECT_CONSUMPTION,2020-11-27,Patrick Lewis,,,2020-11-27
INV-MOV-00000787,MAT-00000540,PRJ-2023-00645,,ISSUE,-43,SET,8445.73,-363166.39,SITE-C-WAREHOUSE-SEC-04,,,MAINTENANCE,2022-02-10,Nicole Dunn,,,2022-02-10
INV-MOV-00000788,MAT-00000131,PRJ-2022-00701,,ADJUSTMENT,431,SET,8736.39,3765384.09,SITE-D-WAREHOUSE-SEC-03,,,STOCK_COUNT,2023-01-25,Wendy Neal,Jamie Escobar,,2023-01-25
INV-MOV-00000789,MAT-00000523,PRJ-2024-00436,,ISSUE,-238,SET,133.62,-31801.56,SITE-E-WAREHOUSE-SEC-03,,,PRODUCTION,2021-05-11,Dawn Brown,,Smile peace apply.,2021-05-11
INV-MOV-00000790,MAT-00000759,PRJ-2020-00678,,ISSUE,-403,SET,488529.72,-196877477.16,SITE-B-WAREHOUSE-SEC-04,,,PRODUCTION,2019-02-12,Alejandra Price,,,2019-02-12
INV-MOV-00000791,MAT-00000602,PRJ-2019-00742,,ISSUE,-344,MONTH,374848.27,-128947804.88,SITE-D-WAREHOUSE-SEC-05,,BATCH-45PY104,PROJECT_CONSUMPTION,2025-05-16,James Bray,,,2025-05-16
INV-MOV-00000792,MAT-00000081,PRJ-2021-00765,,WRITEOFF,-133,BAG,106.38,-14148.54,SITE-A-WAREHOUSE-SEC-04,,BATCH-15FL798,EXPIRED,2023-01-10,Walter Castro,Amanda Nielsen,Four hotel church.,2023-01-10
INV-MOV-00000793,MAT-00000672,PRJ-2021-00489,,ISSUE,-208,KG,386.4,-80371.2,SITE-E-WAREHOUSE-SEC-06,,,PRODUCTION,2022-06-05,Harold Garrett,,,2022-06-05
INV-MOV-00000794,MAT-00000690,PRJ-2019-00987,,RETURN,203,LTR,193.38,39256.14,SITE-C-WAREHOUSE-SEC-01,,BATCH-38YB404,EXCESS_MATERIAL,2020-03-10,Tiffany Perez,,,2020-03-10
INV-MOV-00000795,MAT-00000713,PRJ-2019-00994,GRN-2025-0000215,RECEIPT,14,NOS,362730.17,5078222.38,SITE-D-WAREHOUSE-SEC-06,,BATCH-56HR216,TRANSFER_IN,2020-11-28,Lori Perez,,,2020-11-28
INV-MOV-00000796,MAT-00000552,PRJ-2022-00196,GRN-2024-0000475,RECEIPT,395,MT,1479.77,584509.15,SITE-B-WAREHOUSE-SEC-04,,BATCH-39MV264,PO_DELIVERY,2022-01-12,Carlos Delgado,,,2022-01-12
INV-MOV-00000797,MAT-00000456,PRJ-2019-00987,,ISSUE,-11,MT,2830.32,-31133.52,SITE-D-WAREHOUSE-SEC-05,,BATCH-98ST324,MAINTENANCE,2020-04-13,Susan Jordan,,Prevent north citizen.,2020-04-13
INV-MOV-00000798,MAT-00000009,PRJ-2020-00106,,ISSUE,-366,BAG,301.62,-110392.92,SITE-D-WAREHOUSE-SEC-04,,,PRODUCTION,2025-09-11,Joseph Ball,,,2025-09-11
INV-MOV-00000799,MAT-00000298,PRJ-2024-00038,,ISSUE,-249,NOS,2332.36,-580757.64,SITE-E-WAREHOUSE-SEC-05,,,MAINTENANCE,2024-11-09,Ryan Thomas,,,2024-11-09
INV-MOV-00000800,MAT-00000063,PRJ-2022-00541,GRN-2024-0000324,RECEIPT,296,JOINT,761.12,225291.52,SITE-E-WAREHOUSE-SEC-01,,,RETURN_FROM_SITE,2021-11-28,Fernando Dudley,,,2021-11-28
INV-MOV-00000801,MAT-00000638,PRJ-2019-00962,,ISSUE,-230,CUM,95.63,-21994.9,SITE-D-WAREHOUSE-SEC-01,,,MAINTENANCE,2020-05-27,Elizabeth Reese,,,2020-05-27
INV-MOV-00000802,MAT-00000238,PRJ-2023-00520,GRN-2021-0000702,RECEIPT,466,SET,70113.82,32673040.12,SITE-C-WAREHOUSE-SEC-05,,,RETURN_FROM_SITE,2025-12-03,Mallory Rodgers,,,2025-12-03
INV-MOV-00000803,MAT-00000400,PRJ-2020-00983,,ISSUE,-482,NOS,41733.48,-20115537.36,SITE-C-WAREHOUSE-SEC-04,,,MAINTENANCE,2025-03-24,Cole Anderson,,,2025-03-24
INV-MOV-00000804,MAT-00000089,PRJ-2022-00684,,ISSUE,-89,SET,96756.45,-8611324.05,SITE-B-WAREHOUSE-SEC-02,,BATCH-09KN949,MAINTENANCE,2023-09-09,David Mcdaniel,,,2023-09-09
INV-MOV-00000805,MAT-00000506,PRJ-2023-00311,GRN-2022-0000049,RECEIPT,286,NOS,65539.91,18744414.26,SITE-A-WAREHOUSE-SEC-03,,,PO_DELIVERY,2021-07-02,Michael Woods,,,2021-07-02
INV-MOV-00000806,MAT-00000916,PRJ-2023-00516,GRN-2025-0000346,RECEIPT,33,JOINT,1188.83,39231.39,SITE-D-WAREHOUSE-SEC-01,,BATCH-89YF752,PO_DELIVERY,2023-04-27,Christopher Perez,,,2023-04-27
INV-MOV-00000807,MAT-00000349,PRJ-2024-00804,,ISSUE,-24,MT,94.8,-2275.2,SITE-E-WAREHOUSE-SEC-03,,,PRODUCTION,2020-12-19,Wayne Schaefer,,,2020-12-19
INV-MOV-00000808,MAT-00000724,PRJ-2022-00052,,ADJUSTMENT,-225,NOS,48082.6,-10818585.0,SITE-A-WAREHOUSE-SEC-01,,,STOCK_COUNT,2025-11-09,Courtney Powers,Daniel Thompson,,2025-11-09
INV-MOV-00000809,MAT-00000043,PRJ-2023-00520,GRN-2025-0000121,RECEIPT,323,PKT,167.32,54044.36,SITE-B-WAREHOUSE-SEC-03,,,TRANSFER_IN,2020-05-29,Jessica Williamson,,,2020-05-29
INV-MOV-00000810,MAT-00000892,PRJ-2021-00102,GRN-2023-0000343,RECEIPT,187,CUM,216.68,40519.16,SITE-B-WAREHOUSE-SEC-01,,,RETURN_FROM_SITE,2025-04-14,Sharon Clay,,,2025-04-14
INV-MOV-00000811,MAT-00000007,PRJ-2022-00252,,TRANSFER,243,NOS,22740.81,5526016.83,SITE-E-WAREHOUSE-SEC-02,SITE-A-WAREHOUSE-SEC-03,BATCH-66UU096,BUFFER_STOCK,2021-08-01,Todd Armstrong,,,2021-08-01
INV-MOV-00000812,MAT-00000772,PRJ-2023-00772,,ISSUE,-404,CUM,129.23,-52208.92,SITE-B-WAREHOUSE-SEC-02,,,MAINTENANCE,2025-08-08,Margaret Padilla,,,2025-08-08
INV-MOV-00000813,MAT-00000975,PRJ-2021-00873,,ISSUE,-350,HR,1128.93,-395125.5,SITE-C-WAREHOUSE-SEC-01,,,PRODUCTION,2022-03-16,Brian Bryant,,,2022-03-16
INV-MOV-00000814,MAT-00000967,PRJ-2020-00072,GRN-2021-0000412,RECEIPT,162,NOS,36486.41,5910798.42,SITE-B-WAREHOUSE-SEC-04,,,TRANSFER_IN,2019-07-21,Sherry Sanchez,,,2019-07-21
INV-MOV-00000815,MAT-00000155,PRJ-2023-00925,,ISSUE,-324,SET,365249.23,-118340750.52,SITE-E-WAREHOUSE-SEC-03,,,PRODUCTION,2022-07-25,Victoria Williams,,,2022-07-25
INV-MOV-00000816,MAT-00000312,PRJ-2024-00739,,TRANSFER,466,GAL,136.02,63385.32,SITE-C-WAREHOUSE-SEC-05,SITE-B-WAREHOUSE-SEC-06,,BUFFER_STOCK,2022-08-17,Phillip Estes,,,2022-08-17
INV-MOV-00000817,MAT-00000634,PRJ-2022-00668,,ISSUE,-177,JOINT,1077.55,-190726.35,SITE-D-WAREHOUSE-SEC-02,,BATCH-34XS764,MAINTENANCE,2021-02-13,Jay Austin,,,2021-02-13
INV-MOV-00000818,MAT-00000737,PRJ-2019-00758,,ADJUSTMENT,-267,DAY,277720.38,-74151341.46,SITE-C-WAREHOUSE-SEC-02,,,QUALITY_HOLD,2019-09-19,Jose Thomas,Jocelyn Sharp,,2019-09-19
INV-MOV-00000819,MAT-00000651,PRJ-2022-00164,GRN-2021-0000816,RECEIPT,456,NOS,219822.04,100238850.24,SITE-E-WAREHOUSE-SEC-05,,,RETURN_FROM_SITE,2021-05-04,Richard Pace,,,2021-05-04
INV-MOV-00000820,MAT-00000518,PRJ-2021-00114,,TRANSFER,431,DRUM,3288.39,1417296.09,SITE-E-WAREHOUSE-SEC-03,SITE-A-WAREHOUSE-SEC-01,,WAREHOUSE_REORG,2025-11-30,Brandy Gutierrez,,,2025-11-30
INV-MOV-00000821,MAT-00000755,PRJ-2022-00006,,ISSUE,-121,NOS,425697.83,-51509437.43,SITE-E-WAREHOUSE-SEC-05,,,PRODUCTION,2024-11-17,Christopher Garza,,,2024-11-17
INV-MOV-00000822,MAT-00000307,PRJ-2020-00292,,RETURN,418,NOS,236489.56,98852636.08,SITE-E-WAREHOUSE-SEC-06,,,EXCESS_MATERIAL,2020-07-12,Christina Gibson,,,2020-07-12
INV-MOV-00000823,MAT-00000529,PRJ-2020-00597,GRN-2024-0000370,RECEIPT,399,SET,18718.76,7468785.24,SITE-D-WAREHOUSE-SEC-01,,,RETURN_FROM_SITE,2020-12-30,Michael Meadows,,Responsibility but box.,2020-12-30
INV-MOV-00000824,MAT-00000064,PRJ-2024-00436,,ADJUSTMENT,244,BBL,11.24,2742.56,SITE-A-WAREHOUSE-SEC-03,,,QUALITY_HOLD,2024-09-26,Jack Mills,Richard Hunt,,2024-09-26
INV-MOV-00000825,MAT-00000405,PRJ-2021-00893,GRN-2023-0000652,RECEIPT,256,JOINT,602.08,154132.48,SITE-D-WAREHOUSE-SEC-04,,,RETURN_FROM_SITE,2024-09-07,Jamie James,,,2024-09-07
INV-MOV-00000826,MAT-00000148,PRJ-2019-00518,GRN-2021-0000469,RECEIPT,365,BBL,181.97,66419.05,SITE-B-WAREHOUSE-SEC-06,,BATCH-25JL922,PO_DELIVERY,2023-09-28,Amber Parker,,,2023-09-28
INV-MOV-00000827,MAT-00000034,PRJ-2021-00765,GRN-2022-0000379,RECEIPT,287,CUM,101.39,29098.93,SITE-A-WAREHOUSE-SEC-05,,BATCH-74MA212,RETURN_FROM_SITE,2025-07-29,Dawn Ellis,,,2025-07-29
INV-MOV-00000828,MAT-00000042,PRJ-2022-00536,GRN-2023-0000313,RECEIPT,191,LTR,502.07,95895.37,SITE-C-WAREHOUSE-SEC-03,,BATCH-78PN097,PO_DELIVERY,2021-09-06,Karen Ortiz,,,2021-09-06
INV-MOV-00000829,MAT-00000604,PRJ-2020-00432,GRN-2023-0000313,RECEIPT,458,KG,2434.2,1114863.6,SITE-C-WAREHOUSE-SEC-02,,BATCH-19JR903,TRANSFER_IN,2020-09-07,Kristin Bryan,,,2020-09-07
INV-MOV-00000830,MAT-00000892,PRJ-2023-00046,,ISSUE,-294,CUM,216.68,-63703.92,SITE-C-WAREHOUSE-SEC-05,,,MAINTENANCE,2022-06-22,Charles Delgado,,,2022-06-22
INV-MOV-00000831,MAT-00000854,PRJ-2019-00621,GRN-2021-0000517,RECEIPT,71,RM,1591.75,113014.25,SITE-D-WAREHOUSE-SEC-04,,BATCH-02TV099,TRANSFER_IN,2024-08-17,Amber Butler,,,2024-08-17
INV-MOV-00000832,MAT-00000820,PRJ-2022-00640,,RETURN,210,KG,1659.3,348453.0,SITE-D-WAREHOUSE-SEC-02,,,WRONG_DELIVERY,2022-06-23,Michael Carr,,,2022-06-23
INV-MOV-00000833,MAT-00000754,PRJ-2019-00285,,ISSUE,-444,SET,33817.96,-15015174.24,SITE-B-WAREHOUSE-SEC-06,,,PRODUCTION,2019-10-20,Linda Cobb,,,2019-10-20
INV-MOV-00000834,MAT-00000661,PRJ-2021-00127,,ISSUE,-44,SET,53903.5,-2371754.0,SITE-B-WAREHOUSE-SEC-05,,,PRODUCTION,2023-10-23,Jesse Riley,,,2023-10-23
INV-MOV-00000835,MAT-00000769,PRJ-2021-00488,,ISSUE,-10,KG,2261.19,-22611.9,SITE-A-WAREHOUSE-SEC-06,,,MAINTENANCE,2023-04-03,Anna Evans,,,2023-04-03
INV-MOV-00000836,MAT-00000252,PRJ-2024-00850,,RETURN,455,NOS,2117.51,963467.05,SITE-E-WAREHOUSE-SEC-04,,,DEFECTIVE,2019-10-01,James Jones,,,2019-10-01
INV-MOV-00000837,MAT-00000504,PRJ-2019-00883,,ADJUSTMENT,175,NOS,1541.38,269741.5,SITE-D-WAREHOUSE-SEC-01,,BATCH-68IH147,SYSTEM_CORRECTION,2025-09-28,Denise Rose,Melissa Salazar,Number without.,2025-09-28
INV-MOV-00000838,MAT-00000102,PRJ-2024-00555,GRN-2019-0000188,RECEIPT,74,LTR,4788.82,354372.68,SITE-C-WAREHOUSE-SEC-01,,,TRANSFER_IN,2020-06-06,Anita Ramsey,,,2020-06-06
INV-MOV-00000839,MAT-00000630,PRJ-2024-00985,,ISSUE,-14,CUM,264.38,-3701.32,SITE-A-WAREHOUSE-SEC-03,,BATCH-94QH695,MAINTENANCE,2022-02-20,Lisa Ho,,,2022-02-20
INV-MOV-00000840,MAT-00000265,PRJ-2022-00385,,ADJUSTMENT,461,BAG,231.2,106583.2,SITE-B-WAREHOUSE-SEC-02,,,SYSTEM_CORRECTION,2025-11-02,Kathleen Daniel,Dr. Stephen Hall IV,,2025-11-02
INV-MOV-00000841,MAT-00000517,PRJ-2022-00395,,ADJUSTMENT,138,KG,4487.73,619306.74,SITE-D-WAREHOUSE-SEC-05,,,SYSTEM_CORRECTION,2022-02-03,Bruce Marshall,Nancy Clark,,2022-02-03
INV-MOV-00000842,MAT-00000936,PRJ-2019-00908,GRN-2025-0000987,RECEIPT,284,JOINT,1215.23,345125.32,SITE-E-WAREHOUSE-SEC-06,,,TRANSFER_IN,2019-05-07,Jennifer Williams,,,2019-05-07
INV-MOV-00000843,MAT-00000312,PRJ-2023-00582,,ISSUE,-43,GAL,136.02,-5848.86,SITE-E-WAREHOUSE-SEC-02,,BATCH-58SS303,PROJECT_CONSUMPTION,2025-03-14,Barry Evans,,,2025-03-14
INV-MOV-00000844,MAT-00000551,PRJ-2024-00976,,ISSUE,-467,NOS,17672.74,-8253169.58,SITE-E-WAREHOUSE-SEC-04,,,PRODUCTION,2019-01-01,Pamela Wilson,,,2019-01-01
INV-MOV-00000845,MAT-00000996,PRJ-2020-00172,GRN-2021-0000944,RECEIPT,478,BAG,246.77,117956.06,SITE-D-WAREHOUSE-SEC-03,,,RETURN_FROM_SITE,2023-05-09,James Carroll,,,2023-05-09
INV-MOV-00000846,MAT-00000863,PRJ-2023-00648,GRN-2024-0000523,RECEIPT,431,NOS,18822.05,8112303.55,SITE-C-WAREHOUSE-SEC-01,,,RETURN_FROM_SITE,2020-09-30,Sandra Lee,,Two look listen along.,2020-09-30
INV-MOV-00000847,MAT-00000716,PRJ-2022-00126,,TRANSFER,-372,JOINT,1822.28,-677888.16,SITE-C-WAREHOUSE-SEC-04,SITE-B-WAREHOUSE-SEC-05,,WAREHOUSE_REORG,2023-06-12,Christopher Murray,,,2023-06-12
INV-MOV-00000848,MAT-00000771,PRJ-2019-00725,,ISSUE,-126,JOINT,399.86,-50382.36,SITE-C-WAREHOUSE-SEC-03,,,MAINTENANCE,2020-08-23,Stephanie Ford,,Until argue minute north.,2020-08-23
INV-MOV-00000849,MAT-00000709,PRJ-2021-00137,,ISSUE,-2,BBL,162.91,-325.82,SITE-E-WAREHOUSE-SEC-04,,,MAINTENANCE,2019-01-05,Kristen Smith,,,2019-01-05
INV-MOV-00000850,MAT-00000714,PRJ-2019-00721,,ISSUE,-202,JOINT,70.11,-14162.22,SITE-E-WAREHOUSE-SEC-01,,,PRODUCTION,2025-11-29,Evelyn Hendricks,,At chance subject fund.,2025-11-29
INV-MOV-00000851,MAT-00000853,PRJ-2019-00836,,RETURN,345,GAL,71.8,24771.0,SITE-A-WAREHOUSE-SEC-03,,,DEFECTIVE,2025-07-12,Joseph Martin,,,2025-07-12
INV-MOV-00000852,MAT-00000860,PRJ-2020-00787,,TRANSFER,5,CUM,112.1,560.5,SITE-C-WAREHOUSE-SEC-02,SITE-E-WAREHOUSE-SEC-01,,BUFFER_STOCK,2020-01-11,Chelsea Wilson,,,2020-01-11
INV-MOV-00000853,MAT-00000367,PRJ-2019-00197,GRN-2019-0000641,RECEIPT,315,SET,391334.64,123270411.6,SITE-C-WAREHOUSE-SEC-06,,,RETURN_FROM_SITE,2020-04-29,Elizabeth Hodge,,Even beautiful.,2020-04-29
INV-MOV-00000854,MAT-00000505,PRJ-2021-00927,,RETURN,311,SET,857.12,266564.32,SITE-B-WAREHOUSE-SEC-01,,BATCH-35HT743,DEFECTIVE,2020-11-22,James Johnson,,,2020-11-22
INV-MOV-00000855,MAT-00000506,PRJ-2023-00175,,ISSUE,-338,NOS,65539.91,-22152489.58,SITE-E-WAREHOUSE-SEC-06,,,PROJECT_CONSUMPTION,2024-11-04,Brandon Hunter,,,2024-11-04
INV-MOV-00000856,MAT-00000764,PRJ-2024-00067,GRN-2025-0000584,RECEIPT,478,KG,2394.61,1144623.58,SITE-B-WAREHOUSE-SEC-05,,BATCH-78EU235,TRANSFER_IN,2024-05-20,Emily Murphy,,State visit.,2024-05-20
INV-MOV-00000857,MAT-00000994,PRJ-2021-00710,,RETURN,315,SET,3636.55,1145513.25,SITE-C-WAREHOUSE-SEC-06,,BATCH-23TH076,DEFECTIVE,2023-08-21,Eric Williams,,,2023-08-21
INV-MOV-00000858,MAT-00000966,PRJ-2024-00666,GRN-2023-0000331,RECEIPT,481,SET,2088.87,1004746.47,SITE-D-WAREHOUSE-SEC-04,,,RETURN_FROM_SITE,2021-03-04,Shelby Cook,,,2021-03-04
INV-MOV-00000859,MAT-00000530,PRJ-2019-00778,GRN-2024-0000230,RECEIPT,370,GAL,150.24,55588.8,SITE-A-WAREHOUSE-SEC-03,,,PO_DELIVERY,2022-09-30,Ashley Miranda,,,2022-09-30
INV-MOV-00000860,MAT-00000343,PRJ-2023-00084,,ADJUSTMENT,414,NOS,16387.4,6784383.6,SITE-B-WAREHOUSE-SEC-06,,,STOCK_COUNT,2022-02-08,Alison Blake,Christine Gonzalez,,2022-02-08
INV-MOV-00000861,MAT-00000319,PRJ-2022-00065,,ISSUE,-50,KG,1247.18,-62359.0,SITE-A-WAREHOUSE-SEC-04,,,PRODUCTION,2022-01-13,Joseph Mejia,,,2022-01-13
INV-MOV-00000862,MAT-00000861,PRJ-2022-00257,GRN-2025-0000245,RECEIPT,243,BBL,96.9,23546.7,SITE-C-WAREHOUSE-SEC-01,,,PO_DELIVERY,2025-06-20,Denise Moore,,,2025-06-20
INV-MOV-00000863,MAT-00000795,PRJ-2023-00615,,ISSUE,-392,MT,1089.21,-426970.32,SITE-A-WAREHOUSE-SEC-06,,BATCH-10GN988,PROJECT_CONSUMPTION,2022-10-24,Kirsten Nelson,,,2022-10-24
INV-MOV-00000864,MAT-00000387,PRJ-2024-00321,,ADJUSTMENT,356,NOS,835.42,297409.52,SITE-B-WAREHOUSE-SEC-01,,BATCH-49TN321,QUALITY_HOLD,2025-08-15,Kimberly Williams,Steven Williams,,2025-08-15
INV-MOV-00000865,MAT-00000068,PRJ-2020-00105,,RETURN,287,BAG,130.39,37421.93,SITE-A-WAREHOUSE-SEC-03,,,WRONG_DELIVERY,2025-07-15,Brandon Myers,,,2025-07-15
INV-MOV-00000866,MAT-00000239,PRJ-2019-00886,,ISSUE,-338,SET,50766.21,-17158978.98,SITE-E-WAREHOUSE-SEC-01,,,MAINTENANCE,2022-07-16,Stephanie Soto,,,2022-07-16
INV-MOV-00000867,MAT-00000635,PRJ-2022-00104,,ISSUE,-481,CUM,222.63,-107085.03,SITE-A-WAREHOUSE-SEC-04,,,PROJECT_CONSUMPTION,2023-06-18,Jill Kelly,,,2023-06-18
INV-MOV-00000868,MAT-00000610,PRJ-2024-00731,GRN-2024-0000861,RECEIPT,405,NOS,30716.19,12440056.95,SITE-B-WAREHOUSE-SEC-05,,,RETURN_FROM_SITE,2020-11-22,Craig Chang,,,2020-11-22
INV-MOV-00000869,MAT-00000743,PRJ-2021-00636,,ISSUE,-125,KG,729.65,-91206.25,SITE-B-WAREHOUSE-SEC-01,,BATCH-81FZ792,MAINTENANCE,2019-03-07,Julie Bryant,,,2019-03-07
INV-MOV-00000870,MAT-00000668,PRJ-2021-00773,,ISSUE,-299,HR,2850.29,-852236.71,SITE-E-WAREHOUSE-SEC-02,,BATCH-77NQ332,MAINTENANCE,2020-08-28,Jenna Lyons,,,2020-08-28
INV-MOV-00000871,MAT-00000994,PRJ-2019-00009,,ISSUE,-337,SET,3636.55,-1225517.35,SITE-B-WAREHOUSE-SEC-01,,,PRODUCTION,2020-09-16,Rachel Khan,,,2020-09-16
INV-MOV-00000872,MAT-00000433,PRJ-2019-00353,GRN-2022-0000656,RECEIPT,103,NOS,13354.68,1375532.04,SITE-B-WAREHOUSE-SEC-01,,,TRANSFER_IN,2021-04-07,Andre Alvarez,,,2021-04-07
INV-MOV-00000873,MAT-00000479,PRJ-2023-00615,,RETURN,437,NOS,38184.41,16686587.17,SITE-E-WAREHOUSE-SEC-05,,BATCH-57XW724,DEFECTIVE,2021-11-12,Bethany Garcia,,,2021-11-12
INV-MOV-00000874,MAT-00000466,PRJ-2022-00898,,TRANSFER,22,MT,1050.94,23120.68,SITE-A-WAREHOUSE-SEC-06,SITE-C-WAREHOUSE-SEC-06,,SITE_TRANSFER,2020-08-26,Rebecca Nguyen,,,2020-08-26
INV-MOV-00000875,MAT-00000787,PRJ-2024-00976,,TRANSFER,-414,NOS,72015.35,-29814354.9,SITE-B-WAREHOUSE-SEC-04,SITE-C-WAREHOUSE-SEC-01,BATCH-14LA876,SITE_TRANSFER,2021-01-06,David Moore,,,2021-01-06
INV-MOV-00000876,MAT-00000146,PRJ-2024-00298,,ISSUE,-324,MT,2236.76,-724710.24,SITE-E-WAREHOUSE-SEC-03,,BATCH-76SL153,MAINTENANCE,2019-01-16,William Bradley,,,2019-01-16
INV-MOV-00000877,MAT-00000907,PRJ-2022-00269,,RETURN,174,SET,21032.74,3659696.76,SITE-E-WAREHOUSE-SEC-02,,BATCH-58VT321,DEFECTIVE,2020-04-10,Katelyn Vargas,,,2020-04-10
INV-MOV-00000878,MAT-00000022,PRJ-2020-00852,,RETURN,195,BBL,144.17,28113.15,SITE-A-WAREHOUSE-SEC-03,,,DEFECTIVE,2020-06-05,Justin Short,,,2020-06-05
INV-MOV-00000879,MAT-00000677,PRJ-2023-00176,,ADJUSTMENT,-410,MONTH,361400.1,-148174041.0,SITE-D-WAREHOUSE-SEC-06,,BATCH-24GR619,STOCK_COUNT,2019-03-02,Patricia Gray,Matthew Davis PhD,,2019-03-02
INV-MOV-00000880,MAT-00000197,PRJ-2020-00546,,ISSUE,-192,NOS,53796.32,-10328893.44,SITE-C-WAREHOUSE-SEC-05,,BATCH-90IS227,PROJECT_CONSUMPTION,2022-11-22,Kenneth Gonzalez,,,2022-11-22
INV-MOV-00000881,MAT-00000602,PRJ-2024-00194,,ADJUSTMENT,-151,MONTH,374848.27,-56602088.77,SITE-C-WAREHOUSE-SEC-02,,,STOCK_COUNT,2019-11-19,Emily Hudson,Elizabeth Harding,,2019-11-19
INV-MOV-00000882,MAT-00000992,PRJ-2022-00599,,ADJUSTMENT,-108,DRUM,1932.32,-208690.56,SITE-D-WAREHOUSE-SEC-06,,BATCH-65NG190,SYSTEM_CORRECTION,2023-02-03,Cameron Phillips,Joshua Brown,,2023-02-03
INV-MOV-00000883,MAT-00000661,PRJ-2024-00770,,ISSUE,-256,SET,53903.5,-13799296.0,SITE-E-WAREHOUSE-SEC-04,,,PRODUCTION,2020-06-13,Samantha Howard,,,2020-06-13
INV-MOV-00000884,MAT-00000733,PRJ-2023-00979,,ISSUE,-138,SET,22663.6,-3127576.8,SITE-E-WAREHOUSE-SEC-04,,,PROJECT_CONSUMPTION,2024-10-25,Sharon Young,,,2024-10-25
INV-MOV-00000885,MAT-00000208,PRJ-2019-00463,,ADJUSTMENT,203,LTR,125.21,25417.63,SITE-D-WAREHOUSE-SEC-04,,,SYSTEM_CORRECTION,2023-03-22,Jennifer Flores,James Gardner,,2023-03-22
INV-MOV-00000886,MAT-00000087,PRJ-2023-00138,,TRANSFER,152,RM,77853.75,11833770.0,SITE-C-WAREHOUSE-SEC-02,SITE-A-WAREHOUSE-SEC-04,BATCH-27YX238,WAREHOUSE_REORG,2023-11-15,Brittany Bright,,,2023-11-15
INV-MOV-00000887,MAT-00000419,PRJ-2020-00377,,TRANSFER,163,JOINT,735.71,119920.73,SITE-A-WAREHOUSE-SEC-02,SITE-E-WAREHOUSE-SEC-02,BATCH-22JU010,SITE_TRANSFER,2021-11-27,Mary Proctor,,,2021-11-27
INV-MOV-00000888,MAT-00000514,PRJ-2023-00526,,ISSUE,-41,PKT,309.9,-12705.9,SITE-C-WAREHOUSE-SEC-02,,BATCH-21YS267,PROJECT_CONSUMPTION,2019-03-02,Jessica White,,,2019-03-02
INV-MOV-00000889,MAT-00000342,PRJ-2024-00202,,RETURN,129,NOS,72694.07,9377535.03,SITE-C-WAREHOUSE-SEC-06,,,EXCESS_MATERIAL,2025-12-16,Kristen Cole,,,2025-12-16
INV-MOV-00000890,MAT-00000142,PRJ-2019-00876,,TRANSFER,-379,MT,920.52,-348877.08,SITE-C-WAREHOUSE-SEC-01,SITE-D-WAREHOUSE-SEC-03,,WAREHOUSE_REORG,2025-06-27,Cody Jacobs,,,2025-06-27
INV-MOV-00000891,MAT-00000842,PRJ-2022-00594,,TRANSFER,7,SET,80137.84,560964.88,SITE-E-WAREHOUSE-SEC-02,SITE-D-WAREHOUSE-SEC-02,,BUFFER_STOCK,2020-04-17,Sarah Young,,,2020-04-17
INV-MOV-00000892,MAT-00000566,PRJ-2022-00776,,ISSUE,-417,NOS,67369.32,-28093006.44,SITE-D-WAREHOUSE-SEC-03,,BATCH-84XC689,PROJECT_CONSUMPTION,2025-02-13,Laura Bush,,,2025-02-13
INV-MOV-00000893,MAT-00000965,PRJ-2021-00715,,ISSUE,-225,NOS,210628.09,-47391320.25,SITE-D-WAREHOUSE-SEC-05,,BATCH-19UU712,PROJECT_CONSUMPTION,2019-07-11,Shannon Christensen,,,2019-07-11
INV-MOV-00000894,MAT-00000756,PRJ-2020-00010,,ISSUE,-338,JOINT,251.5,-85007.0,SITE-C-WAREHOUSE-SEC-03,,,MAINTENANCE,2020-08-02,Jose Mills,,,2020-08-02
INV-MOV-00000895,MAT-00000708,PRJ-2019-00551,GRN-2019-0000024,RECEIPT,301,KG,1771.86,533329.86,SITE-E-WAREHOUSE-SEC-01,,,RETURN_FROM_SITE,2020-03-19,Danielle Mccoy,,,2020-03-19
INV-MOV-00000896,MAT-00000819,PRJ-2019-00618,,ADJUSTMENT,-294,CUM,392.85,-115497.9,SITE-D-WAREHOUSE-SEC-02,,,STOCK_COUNT,2022-02-02,Mary Sutton,Lauren Austin,,2022-02-02
INV-MOV-00000897,MAT-00000337,PRJ-2021-00584,,WRITEOFF,-328,SET,24358.8,-7989686.4,SITE-C-WAREHOUSE-SEC-01,,,DAMAGED,2020-02-23,Kimberly Smith,Taylor Berry,Inside whether sometimes eye.,2020-02-23
