item_id,contract_id,boq_reference,boq_section,line_number,material_id,description,unit_of_measure,quantity,unit_rate,amount,qty_executed,executed_pct,milestone_flag,milestone_description,item_status,variation_ref,retention_applicable,notes,created_date
CTR-2021-000072-BOQ-0893,CTR-2021-000072,7.1.2,Earthworks,2,MAT-00000394,Store rise your there.,MONTH,113,111288.91,12575646.83,97,85.8,False,,ON_HOLD,,False,,2019-02-25
CTR-2021-000072-BOQ-0894,CTR-2021-000072,7.1.3,Earthworks,3,MAT-00000812,Particular whatever five radio garden.,KG,981,2725.53,2673744.93,555,56.6,False,,ACTIVE,,True,,2023-12-25
CTR-2019-000836-BOQ-0895,CTR-2019-000836,6.3.1,Mechanical Works,1,MAT-00000491,Woman remain event production focus.,MT,250,1469.52,367380.0,177,70.8,False,,ACTIVE,VO-003,True,,2024-09-26
CTR-2019-000836-BOQ-0896,CTR-2019-000836,6.7.2,Mechanical Works,2,MAT-00000908,Participant above act.,SET,146,40670.36,5937872.56,57,39.0,True,Least outside administration reality.,ACTIVE,,True,,2023-04-25
CTR-2019-000836-BOQ-0897,CTR-2019-000836,6.2.3,Mechanical Works,3,MAT-00000704,Including time reflect several.,SET,504,629.19,317111.76,56,11.1,False,,ON_HOLD,,True,,2023-01-16
CTR-2020-000946-BOQ-0898,CTR-2020-000946,1.3.1,Earthworks,1,MAT-00000620,Ball theory prepare much throughout staff knowledge.,NOS,183,51749.92,9470235.36,85,46.4,False,,ACTIVE,,True,,2022-03-21
CTR-2020-000946-BOQ-0899,CTR-2020-000946,1.2.2,Earthworks,2,MAT-00000357,Good spend still group.,HR,278,2818.34,783498.52,188,67.6,False,,REVISED,,True,Stuff speech worker by.,2020-08-31
CTR-2020-000946-BOQ-0900,CTR-2020-000946,1.3.3,Earthworks,3,MAT-00000797,View know develop after exactly TV.,LTR,328,858.02,281430.56,228,69.5,False,,REVISED,,True,,2022-02-14
CTR-2020-000946-BOQ-0901,CTR-2020-000946,1.2.4,Earthworks,4,MAT-00000149,Course staff personal space determine woman.,RM,331,177.56,58772.36,93,28.1,False,,ACTIVE,,True,,2022-09-27
CTR-2020-000946-BOQ-0902,CTR-2020-000946,1.4.5,Earthworks,5,MAT-00000142,Already manage region paper according worker.,MT,393,1059.7,416462.1,254,64.6,False,,ACTIVE,,True,Book everyone matter color create school.,2023-09-24
CTR-2020-000946-BOQ-0903,CTR-2020-000946,1.10.6,Earthworks,6,MAT-00000540,North assume campaign assume employee now direction mission.,SET,796,11115.42,8847874.32,766,96.2,False,,ACTIVE,,True,,2023-01-24
CTR-2020-000946-BOQ-0904,CTR-2020-000946,1.8.7,Earthworks,7,MAT-00000572,Pass quite third ability interview pull practice.,CUM,981,158.98,155959.38,112,11.4,True,Court question yeah realize.,ACTIVE,,False,,2022-04-22
CTR-2020-000946-BOQ-0905,CTR-2020-000946,1.3.8,Earthworks,8,MAT-00000472,Item yet ever quite level guess.,GAL,856,185.35,158659.6,431,50.4,False,,REVISED,VO-009,True,,2020-08-09
CTR-2020-000946-BOQ-0906,CTR-2020-000946,1.1.9,Earthworks,9,MAT-00000387,Mother first hot free they space.,NOS,713,1235.54,880940.02,380,53.3,True,This different everyone.,ACTIVE,,True,,2020-10-09
CTR-2020-000946-BOQ-0907,CTR-2020-000946,1.3.10,Earthworks,10,MAT-00000031,Forget as personal agreement.,RM,375,926.44,347415.0,125,33.3,True,Within interest avoid economic.,ACTIVE,,True,,2020-07-27
CTR-2020-000946-BOQ-0908,CTR-2020-000946,1.9.11,Earthworks,11,MAT-00000767,Space or phone free economy blue.,CUM,716,207.71,148720.36,481,67.2,False,,ACTIVE,,True,,2020-09-30
CTR-2020-000946-BOQ-0909,CTR-2020-000946,1.1.12,Earthworks,12,MAT-00000062,When strategy start mind door.,PKT,619,342.09,211753.71,515,83.2,False,,ACTIVE,,False,,2021-11-22
CTR-2020-000946-BOQ-0910,CTR-2020-000946,1.10.13,Earthworks,13,MAT-00000942,Simply people shake personal.,RM,514,87.56,45005.84,232,45.1,False,,ACTIVE,,True,,2020-05-27
CTR-2020-000946-BOQ-0911,CTR-2020-000946,1.4.14,Earthworks,14,MAT-00000761,By window true help three really site artist.,MT,411,23.48,9650.28,112,27.3,False,,REVISED,,True,Area particularly it big argue appear.,2024-04-02
CTR-2020-000946-BOQ-0912,CTR-2020-000946,1.6.15,Earthworks,15,MAT-00000489,I pay in ten skin perhaps.,JOINT,669,302.29,202232.01,389,58.1,False,,REVISED,,True,,2019-11-15
CTR-2021-000372-BOQ-0913,CTR-2021-000372,1.5.1,Electrical Works,1,MAT-00000246,Himself somebody they people fund visit situation.,CUM,167,104.48,17448.16,16,9.6,False,,ACTIVE,,True,,2019-05-13
CTR-2021-000372-BOQ-0914,CTR-2021-000372,1.5.2,Electrical Works,2,MAT-00000247,Smile cover of PM eight inside right know.,JOINT,88,1270.83,111833.04,72,81.8,True,Military onto blue activity require.,ON_HOLD,,True,Case analysis camera once message.,2022-06-18
CTR-2021-000372-BOQ-0915,CTR-2021-000372,1.6.3,Electrical Works,3,MAT-00000009,Find those simply challenge final garden.,BAG,770,322.56,248371.2,407,52.9,False,,ACTIVE,,True,,2020-02-03
CTR-2021-000372-BOQ-0916,CTR-2021-000372,1.7.4,Electrical Works,4,MAT-00000340,Wife military price certain down standard.,PKT,919,602.62,553807.78,103,11.2,False,,REVISED,VO-025,True,,2019-06-03
CTR-2021-000372-BOQ-0917,CTR-2021-000372,1.3.5,Electrical Works,5,MAT-00000298,Teach instead crime customer training size game.,NOS,156,3054.05,476431.8,20,12.8,False,,ACTIVE,,False,,2020-07-30
CTR-2021-000372-BOQ-0918,CTR-2021-000372,1.3.6,Electrical Works,6,MAT-00000788,Reason word outside former official white pattern.,JOINT,987,2186.49,2158065.63,746,75.6,False,,ACTIVE,,True,,2022-04-06
CTR-2021-000372-BOQ-0919,CTR-2021-000372,1.10.7,Electrical Works,7,MAT-00000369,Forget bit then treat many turn.,PKT,877,187.26,164227.02,40,4.6,False,,REVISED,,True,,2019-11-04
CTR-2021-000372-BOQ-0920,CTR-2021-000372,1.3.8,Electrical Works,8,MAT-00000982,Southern heavy hundred step according act.,KG,581,325.23,188958.63,509,87.6,True,Really level defense lose.,ACTIVE,,True,,2019-12-24
CTR-2021-000372-BOQ-0921,CTR-2021-000372,1.2.9,Electrical Works,9,MAT-00000511,Air boy fact create one she.,HR,466,1189.6,554353.6,151,32.4,False,,ACTIVE,,True,,2024-03-02
CTR-2021-000372-BOQ-0922,CTR-2021-000372,1.8.10,Electrical Works,10,MAT-00000265,Wish current exist.,BAG,263,313.94,82566.22,226,85.9,False,,ACTIVE,,True,Those responsibility fund never condition.,2022-03-20
CTR-2021-000411-BOQ-0923,CTR-2021-000411,11.8.1,Insulation,1,MAT-00000133,Compare energy big.,KG,376,1927.32,724672.32,319,84.8,False,,ACTIVE,,True,,2019-06-24
CTR-2021-000411-BOQ-0924,CTR-2021-000411,11.1.2,Insulation,2,MAT-00000636,Her skin book very.,MT,759,3448.09,2617100.31,716,94.3,False,,ACTIVE,,True,,2023-06-24
CTR-2021-000411-BOQ-0925,CTR-2021-000411,11.2.3,Insulation,3,MAT-00000875,Lay hard head commercial money.,MONTH,229,3586.98,821418.42,118,51.5,False,,ACTIVE,,True,,2020-03-22
CTR-2021-000411-BOQ-0926,CTR-2021-000411,11.3.4,Insulation,4,MAT-00000088,Think there assume certain under some court her.,NOS,750,355221.5,266416125.0,406,54.1,False,,ACTIVE,,True,,2024-06-14
CTR-2021-000411-BOQ-0927,CTR-2021-000411,11.8.5,Insulation,5,MAT-00000218,Fish involve player TV several onto.,JOINT,118,827.16,97604.88,4,3.4,False,,ON_HOLD,,True,,2023-04-07
CTR-2021-000411-BOQ-0928,CTR-2021-000411,11.6.6,Insulation,6,MAT-00000064,Family chance easy picture evidence call meet.,BBL,809,13.02,10533.18,484,59.8,False,,ACTIVE,VO-049,True,,2020-12-22
CTR-2021-000411-BOQ-0929,CTR-2021-000411,11.3.7,Insulation,7,MAT-00000086,Though decide bank likely professional ask meet seem.,RM,71,77360.9,5492623.9,10,14.1,False,,ACTIVE,,True,,2021-11-28
CTR-2024-000189-BOQ-0930,CTR-2024-000189,2.7.1,General Requirements,1,MAT-00000917,Hear million condition Republican moment low what.,JOINT,351,565.15,198367.65,152,43.3,False,,ACTIVE,,True,,2020-10-20
CTR-2024-000189-BOQ-0931,CTR-2024-000189,2.7.2,General Requirements,2,MAT-00000989,Environmental husband TV once already detail data.,SET,364,56400.17,20529661.88,292,80.2,False,,ACTIVE,,True,How fill thousand number very.,2020-08-15
CTR-2024-000189-BOQ-0932,CTR-2024-000189,2.6.3,General Requirements,3,MAT-00000332,Effort be seem far million discover.,KG,15,2659.46,39891.9,14,93.3,False,,ACTIVE,,False,,2021-12-12
CTR-2024-000189-BOQ-0933,CTR-2024-000189,2.1.4,General Requirements,4,MAT-00000534,It happen marriage event agent kid enter.,KG,462,834.96,385751.52,438,94.8,True,Let perform international.,ACTIVE,,True,,2021-02-07
CTR-2024-000189-BOQ-0934,CTR-2024-000189,2.9.5,General Requirements,5,MAT-00000431,Grow bar successful mention.,SET,793,46562.89,36924371.77,386,48.7,False,,ACTIVE,,True,,2023-02-25
CTR-2024-000189-BOQ-0935,CTR-2024-000189,2.6.6,General Requirements,6,MAT-00000834,Skill unit better author.,SET,17,47574.37,808764.29,9,52.9,False,,DELETED,,True,,2023-08-08
CTR-2024-000189-BOQ-0936,CTR-2024-000189,2.6.7,General Requirements,7,MAT-00000361,National free push.,CUM,849,86.8,73693.2,535,63.0,False,,ACTIVE,,True,,2020-10-28
CTR-2024-000189-BOQ-0937,CTR-2024-000189,2.7.8,General Requirements,8,MAT-00000556,Few spring raise ever relationship.,SET,391,73396.77,28698137.07,337,86.2,False,,ACTIVE,,True,,2020-02-11
CTR-2024-000189-BOQ-0938,CTR-2024-000189,2.2.9,General Requirements,9,MAT-00000090,Your sell science treatment.,CUM,92,531.34,48883.28,78,84.8,False,,ACTIVE,,True,,2023-12-25
CTR-2024-000189-BOQ-0939,CTR-2024-000189,2.10.10,General Requirements,10,MAT-00000516,Show example get.,RM,826,1044.83,863029.58,296,35.8,False,,ACTIVE,,True,,2024-04-07
CTR-2024-000189-BOQ-0940,CTR-2024-000189,2.2.11,General Requirements,11,MAT-00000974,Watch state serious activity pressure writer.,MT,360,3310.51,1191783.6,237,65.8,False,,REVISED,,False,Tend dinner rich decide.,2023-03-15
CTR-2024-000189-BOQ-0941,CTR-2024-000189,2.4.12,General Requirements,12,MAT-00000801,Middle skill serious reveal left.,SET,520,3634.44,1889908.8,270,51.9,False,,ON_HOLD,,True,Fine could show recently.,2023-08-26
CTR-2024-000189-BOQ-0942,CTR-2024-000189,2.1.13,General Requirements,13,MAT-00000034,Just table air catch them.,CUM,27,100.58,2715.66,11,40.7,False,,ACTIVE,,True,,2023-10-28
CTR-2024-000189-BOQ-0943,CTR-2024-000189,2.9.14,General Requirements,14,MAT-00000248,Wall act special strong fund.,RM,997,14199.68,14157080.96,631,63.3,False,,REVISED,,True,,2023-05-19
CTR-2022-000746-BOQ-0944,CTR-2022-000746,6.3.1,Instrumentation,1,MAT-00000530,International sell several real federal only.,GAL,448,156.04,69905.92,363,81.0,False,,ACTIVE,,False,,2021-12-01
CTR-2022-000746-BOQ-0945,CTR-2022-000746,6.9.2,Instrumentation,2,MAT-00000858,Trial off hospital high we as hit little.,NOS,163,300.46,48974.98,52,31.9,True,Size two child well form picture.,ACTIVE,VO-050,True,Notice later thus behavior bit need.,2019-11-19
CTR-2022-000746-BOQ-0946,CTR-2022-000746,6.7.3,Instrumentation,3,MAT-00000586,Step owner agree.,RM,26,62762.13,1631815.38,4,15.4,False,,ACTIVE,,True,,2021-06-27
CTR-2024-000305-BOQ-0947,CTR-2024-000305,4.7.1,Painting & Coatings,1,MAT-00000744,Attorney white exist do process.,KG,789,677.39,534460.71,52,6.6,False,,ON_HOLD,,True,,2020-02-28
CTR-2024-000305-BOQ-0948,CTR-2024-000305,4.8.2,Painting & Coatings,2,MAT-00000114,Teacher improve church book movie long.,JOINT,950,1556.26,1478447.0,109,11.5,True,Lawyer happy action.,ACTIVE,,True,,2021-05-01
CTR-2024-000305-BOQ-0949,CTR-2024-000305,4.2.3,Painting & Coatings,3,MAT-00000401,Finally stand professor city offer.,MT,503,2847.45,1432267.35,211,41.9,True,Home tough deal.,ON_HOLD,VO-044,True,,2024-01-21
CTR-2024-000305-BOQ-0950,CTR-2024-000305,4.3.4,Painting & Coatings,4,MAT-00000828,Onto maybe range every account.,RM,185,54367.38,10057965.3,45,24.3,False,,ACTIVE,,True,,2022-11-21
CTR-2022-000496-BOQ-0951,CTR-2022-000496,9.3.1,Insulation,1,MAT-00000006,Knowledge station painting east.,NOS,535,16673.84,8920504.4,124,23.2,False,,ACTIVE,VO-033,False,,2023-02-03
CTR-2022-000496-BOQ-0952,CTR-2022-000496,9.4.2,Insulation,2,MAT-00000118,Position try get successful society.,CUM,31,177.54,5503.74,14,45.2,True,Travel these least office say.,ACTIVE,,True,,2020-01-12
CTR-2022-000496-BOQ-0953,CTR-2022-000496,9.9.3,Insulation,3,MAT-00000357,Party special compare eat tonight run.,HR,668,2092.93,1398077.24,507,75.9,False,,ON_HOLD,,True,,2022-02-25
CTR-2022-000496-BOQ-0954,CTR-2022-000496,9.7.4,Insulation,4,MAT-00000985,His probably recognize believe recognize analysis those.,NOS,106,15328.05,1624773.3,98,92.5,False,,ACTIVE,,False,,2024-01-02
CTR-2022-000496-BOQ-0955,CTR-2022-000496,9.10.5,Insulation,5,MAT-00000434,Event physical factor trouble.,BAG,766,417.75,319996.5,326,42.6,False,,ACTIVE,,True,,2019-09-21
CTR-2022-000496-BOQ-0956,CTR-2022-000496,9.3.6,Insulation,6,MAT-00000461,Training in seven building hard.,SET,911,22372.53,20381374.83,523,57.4,False,,ACTIVE,,False,,2024-12-12
CTR-2022-000496-BOQ-0957,CTR-2022-000496,9.7.7,Insulation,7,MAT-00000361,Mean single improve close.,CUM,31,68.62,2127.22,20,64.5,False,,ACTIVE,,True,,2020-08-17
CTR-2022-000496-BOQ-0958,CTR-2022-000496,9.6.8,Insulation,8,MAT-00000799,High second talk however action boy true.,SET,126,29627.26,3733034.76,88,69.8,True,Media left available reason.,ACTIVE,,False,,2019-09-29
CTR-2022-000496-BOQ-0959,CTR-2022-000496,9.5.9,Insulation,9,MAT-00000395,Cell star success color adult beyond.,SQM,617,139.25,85917.25,222,36.0,True,Prove less leave bar prevent.,ACTIVE,,False,,2019-11-03
CTR-2022-000496-BOQ-0960,CTR-2022-000496,9.7.10,Insulation,10,MAT-00000588,Buy scientist collection provide action.,JOINT,699,1475.65,1031479.35,325,46.5,False,,ACTIVE,VO-032,True,,2023-09-22
CTR-2023-000123-BOQ-0961,CTR-2023-000123,3.6.1,Piping,1,MAT-00000616,Democratic recent student specific political respond to.,KG,606,2083.57,1262643.42,590,97.4,True,Child group describe alone.,ACTIVE,,True,Real know our any help cut.,2024-03-06
CTR-2023-000123-BOQ-0962,CTR-2023-000123,3.3.2,Piping,2,MAT-00000292,Hear draw before instead writer.,DAY,862,4664.17,4020514.54,37,4.3,False,,ON_HOLD,VO-042,True,,2023-08-28
CTR-2023-000741-BOQ-0963,CTR-2023-000741,6.6.1,Mechanical Works,1,MAT-00000772,Star quite as when benefit structure.,CUM,410,122.49,50220.9,396,96.6,False,,ACTIVE,,True,,2020-05-12
CTR-2023-000741-BOQ-0964,CTR-2023-000741,6.6.2,Mechanical Works,2,MAT-00000864,Right analysis mention spring.,NOS,961,405525.59,389710091.99,29,3.0,False,,REVISED,,False,,2023-11-20
CTR-2023-000741-BOQ-0965,CTR-2023-000741,6.3.3,Mechanical Works,3,MAT-00000232,No couple debate must voice building.,MT,91,56.08,5103.28,47,51.6,False,,ACTIVE,VO-045,False,,2019-06-26
CTR-2023-000741-BOQ-0966,CTR-2023-000741,6.1.4,Mechanical Works,4,MAT-00000114,Black follow address pressure activity.,JOINT,970,1339.74,1299547.8,270,27.8,False,,ACTIVE,,True,,2020-07-18
CTR-2023-000741-BOQ-0967,CTR-2023-000741,6.8.5,Mechanical Works,5,MAT-00000598,Analysis those in should matter wrong.,CUM,123,456.95,56204.85,110,89.4,True,Learn at spring practice.,ACTIVE,,False,,2020-05-16
CTR-2023-000535-BOQ-0968,CTR-2023-000535,10.8.1,Steel Structures,1,MAT-00000490,Social two notice edge behind food piece.,BAG,1000,138.76,138760.0,791,79.1,False,,ACTIVE,,True,Question win really forward play this.,2021-09-19
CTR-2023-000535-BOQ-0969,CTR-2023-000535,10.4.2,Steel Structures,2,MAT-00000676,Him political discussion onto write discussion pattern.,NOS,712,3743.81,2665592.72,506,71.1,True,Within project attack adult treatment.,ACTIVE,,False,,2020-03-04
CTR-2023-000535-BOQ-0970,CTR-2023-000535,10.4.3,Steel Structures,3,MAT-00000349,Final scene serious people.,MT,834,118.91,99170.94,540,64.7,False,,ACTIVE,,False,,2024-08-28
CTR-2023-000535-BOQ-0971,CTR-2023-000535,10.3.4,Steel Structures,4,MAT-00000109,Case material dark heart.,BBL,225,265.8,59805.0,98,43.6,False,,DELETED,,False,,2022-02-12
CTR-2023-000535-BOQ-0972,CTR-2023-000535,10.3.5,Steel Structures,5,MAT-00000434,Draw rise write.,BAG,703,426.11,299555.33,591,84.1,False,,ACTIVE,,False,,2024-03-02
CTR-2023-000535-BOQ-0973,CTR-2023-000535,10.5.6,Steel Structures,6,MAT-00000192,School forget everything poor set minute.,NOS,30,1459.52,43785.6,16,53.3,False,,ACTIVE,,True,,2020-09-08
CTR-2023-000535-BOQ-0974,CTR-2023-000535,10.9.7,Steel Structures,7,MAT-00000407,Possible eye agency suggest former drug.,SET,442,205001.22,90610539.24,27,6.1,False,,ACTIVE,VO-025,False,,2022-04-19
CTR-2023-000535-BOQ-0975,CTR-2023-000535,10.7.8,Steel Structures,8,MAT-00000194,Approach truth write soon recent develop their.,NOS,181,143980.45,26060461.45,135,74.6,False,,ACTIVE,,True,,2020-03-30
CTR-2023-000535-BOQ-0976,CTR-2023-000535,10.2.9,Steel Structures,9,MAT-00000225,Focus kind accept thank attorney court plant.,BAG,55,398.43,21913.65,36,65.5,False,,ACTIVE,,True,,2023-07-16
CTR-2022-000402-BOQ-0977,CTR-2022-000402,4.5.1,Earthworks,1,MAT-00000752,Voice by community nature.,MT,508,146.79,74569.32,402,79.1,False,,ACTIVE,,True,Door back right find return.,2021-01-28
CTR-2022-000402-BOQ-0978,CTR-2022-000402,4.10.2,Earthworks,2,MAT-00000516,Interest paper field office whose.,RM,489,1526.43,746424.27,436,89.2,False,,ACTIVE,,True,,2024-02-08
CTR-2022-000402-BOQ-0979,CTR-2022-000402,4.1.3,Earthworks,3,MAT-00000146,Help likely institution participant item choose.,MT,683,2650.02,1809963.66,342,50.1,True,Even sit bag win.,ON_HOLD,,True,,2019-02-09
CTR-2022-000402-BOQ-0980,CTR-2022-000402,4.6.4,Earthworks,4,MAT-00000609,After high take serve TV organization check.,MT,993,104.1,103371.3,1,0.1,False,,ACTIVE,,False,,2022-04-05
CTR-2022-000402-BOQ-0981,CTR-2022-000402,4.4.5,Earthworks,5,MAT-00000856,Either less law heart.,SQM,538,195.39,105119.82,150,27.9,False,,ACTIVE,,True,,2022-12-07
CTR-2022-000402-BOQ-0982,CTR-2022-000402,4.5.6,Earthworks,6,MAT-00000559,Lose four resource cultural trouble above technology room.,RM,680,149.37,101571.6,373,54.9,False,,REVISED,,True,,2024-06-06
CTR-2022-000402-BOQ-0983,CTR-2022-000402,4.5.7,Earthworks,7,MAT-00000116,Film would author those yeah buy usually.,MONTH,703,259141.98,182176811.94,655,93.2,True,Man understand wait wife health.,ON_HOLD,,True,,2024-08-01
CTR-2022-000032-BOQ-0984,CTR-2022-000032,12.7.1,Insulation,1,MAT-00000713,Create job effort tree.,NOS,369,371357.53,137030928.57,45,12.2,False,,ON_HOLD,,False,,2024-01-15
CTR-2022-000032-BOQ-0985,CTR-2022-000032,12.9.2,Insulation,2,MAT-00000982,Meeting major read recent prepare unit.,KG,180,269.83,48569.4,173,96.1,False,,ACTIVE,,False,,2021-02-19
CTR-2022-000032-BOQ-0986,CTR-2022-000032,12.10.3,Insulation,3,MAT-00000043,Drug alone spend piece put.,PKT,533,221.05,117819.65,125,23.5,False,,ACTIVE,,False,,2019-02-04
CTR-2022-000032-BOQ-0987,CTR-2022-000032,12.3.4,Insulation,4,MAT-00000511,End lay race effect.,HR,478,1430.45,683755.1,267,55.9,False,,ACTIVE,,True,,2022-04-22
CTR-2020-000016-BOQ-0988,CTR-2020-000016,4.10.1,General Requirements,1,MAT-00000290,Huge only too million country institution.,SET,127,337795.23,42899994.21,78,61.4,True,Official production claim bring begin represent.,ACTIVE,,True,,2022-03-06
CTR-2020-000016-BOQ-0989,CTR-2020-000016,4.9.2,General Requirements,2,MAT-00000805,Education few whose probably him final.,MONTH,682,667102.89,454964170.98,574,84.2,False,,ACTIVE,,False,,2019-11-27
CTR-2020-000016-BOQ-0990,CTR-2020-000016,4.4.3,General Requirements,3,MAT-00000298,Sell under thank body of something.,NOS,33,2761.3,91122.9,22,66.7,False,,ACTIVE,,True,,2021-12-06
CTR-2020-000016-BOQ-0991,CTR-2020-000016,4.5.4,General Requirements,4,MAT-00000943,Especially decide security recognize.,JOINT,612,1559.28,954279.36,577,94.3,False,,DELETED,,True,,2021-10-21
CTR-2020-000016-BOQ-0992,CTR-2020-000016,4.7.5,General Requirements,5,MAT-00000139,Similar individual indicate explain.,DAY,568,3064.25,1740494.0,312,54.9,True,Would staff ability.,ACTIVE,,True,,2023-11-25
CTR-2020-000016-BOQ-0993,CTR-2020-000016,4.3.6,General Requirements,6,MAT-00000099,Color hear region cup consider way.,SET,540,27727.02,14972590.8,320,59.3,False,,ACTIVE,,True,,2023-08-08
CTR-2020-000016-BOQ-0994,CTR-2020-000016,4.1.7,General Requirements,7,MAT-00000473,Note defense cut seek speak court work.,NOS,935,220430.52,206102536.2,785,84.0,False,,REVISED,,True,,2024-09-28
CTR-2020-000016-BOQ-0995,CTR-2020-000016,4.3.8,General Requirements,8,MAT-00000383,Key tree body player bag beat.,SET,636,678.57,431570.52,579,91.0,False,,ACTIVE,,True,,2024-03-10
CTR-2021-000827-BOQ-0996,CTR-2021-000827,1.1.1,Piping,1,MAT-00000087,Everybody garden one long.,RM,277,108834.6,30147184.2,54,19.5,False,,ACTIVE,,True,,2019-09-07
CTR-2021-000827-BOQ-0997,CTR-2021-000827,1.10.2,Piping,2,MAT-00000125,Act entire western program.,MONTH,691,5897.07,4074875.37,54,7.8,False,,ACTIVE,,False,,2020-09-25
CTR-2021-000827-BOQ-0998,CTR-2021-000827,1.5.3,Piping,3,MAT-00000309,Best mission account.,BAG,737,277.58,204576.46,6,0.8,False,,ACTIVE,,True,,2020-05-10
CTR-2021-000827-BOQ-0999,CTR-2021-000827,1.2.4,Piping,4,MAT-00000533,He three yourself stage wait professor.,NOS,254,223925.87,56877170.98,121,47.6,True,Mind while entire magazine series page.,ACTIVE,,False,,2024-06-04
CTR-2021-000827-BOQ-1000,CTR-2021-000827,1.4.5,Piping,5,MAT-00000189,Particularly wish their south able that.,CUM,862,551.04,474996.48,266,30.9,False,,ACTIVE,,True,,2019-03-30
