transaction_id,project_id,vendor_id,po_id,contract_id,invoice_id,wbs_code,cost_type,cost_status,budget_amount,actual_amount,variance,currency,transaction_date,posting_date,fiscal_period,change_order_flag,change_order_ref,description,created_date
TXN-2025-00000874,PRJ-2020-00465,VND-000976,PO-2020-0000394,,INV-2022-0000308,1.03,MATERIAL,POSTED,12132.04,14723.32,2591.28,SAR,2025-02-13,2025-02-13,2025-07,True,CO-0157,Science drug per.,2025-02-13
TXN-2025-00000875,PRJ-2021-00392,VND-000394,,CTR-2020-000546,,7.02,MATERIAL,ACCRUED,34555.07,28546.97,-6008.1,EUR,2025-06-06,,2025-06,True,CO-0196,Than star add.,2025-06-06
TXN-2023-00000876,PRJ-2021-00773,VND-000915,PO-2023-0000029,,INV-2020-0000350,5.05,OVERHEAD,POSTED,535971.78,623277.91,87306.13,USD,2023-11-15,2023-11-15,2023-07,False,,Figure likely forward.,2023-11-15
TXN-2024-00000877,PRJ-2019-00771,VND-000059,PO-2019-0000587,,,5.05,EQUIPMENT,COMMITTED,16707.0,19373.61,2666.61,SAR,2024-09-22,,2024-07,False,,Deep national seek nature performance yeah.,2024-09-22
TXN-2020-00000878,PRJ-2023-00136,VND-000930,,CTR-2023-000790,INV-2025-0000556,5.01,SUBCONTRACT,POSTED,50801.54,48155.41,-2646.13,SAR,2020-10-19,2020-10-19,2020-10,False,,Heavy town money.,2020-10-19
TXN-2021-00000879,PRJ-2019-00676,VND-000257,PO-2023-0000677,,,1.01,OVERHEAD,COMMITTED,35431.82,34032.08,-1399.74,SAR,2021-05-16,,2021-08,False,,Color exist smile peace.,2021-05-16
TXN-2022-00000880,PRJ-2020-00010,VND-000478,PO-2023-0000962,,INV-2023-0000082,4.04,MATERIAL,POSTED,215904.17,202566.22,-13337.95,SAR,2022-11-09,2022-11-09,2022-02,False,,Let war at.,2022-11-09
TXN-2021-00000881,PRJ-2024-00785,VND-000806,,CTR-2019-000151,INV-2022-0000893,3.02,OVERHEAD,POSTED,1607834.24,1783047.42,175213.18,SAR,2021-01-26,2021-01-26,2021-11,False,,Production tree growth blue.,2021-01-26
TXN-2024-00000882,PRJ-2021-00519,VND-000882,,CTR-2022-000266,,4.01,MATERIAL,ACCRUED,16378.04,21089.04,4711.0,SAR,2024-01-09,,2024-06,False,,Test power discuss herself.,2024-01-09
TXN-2019-00000883,PRJ-2023-00615,VND-000241,,CTR-2022-000243,INV-2020-0000209,8.01,LABOUR,POSTED,17428.13,16781.45,-646.68,SAR,2019-07-10,2019-07-10,2019-11,False,,Tough machine others.,2019-07-10
TXN-2024-00000884,PRJ-2020-00437,VND-000897,,CTR-2020-000919,INV-2023-0000668,6.03,LABOUR,POSTED,173900.98,171702.49,-2198.49,SAR,2024-05-30,2024-05-30,2024-03,False,,Cost may leader.,2024-05-30
TXN-2021-00000885,PRJ-2024-00953,VND-000154,,CTR-2022-000800,,4.03,LABOUR,FORECAST,100996.11,118268.64,17272.53,SAR,2021-10-25,,2021-04,False,,Always two figure.,2021-10-25
TXN-2023-00000886,PRJ-2024-00034,VND-000673,,CTR-2019-000230,,2.01,MATERIAL,COMMITTED,579581.16,627513.21,47932.05,SAR,2023-10-22,,2023-12,False,,Hotel church get goal personal door.,2023-10-22
TXN-2024-00000887,PRJ-2019-00125,VND-000868,,CTR-2019-000325,,8.05,SUBCONTRACT,FORECAST,87194.13,81490.88,-5703.25,SAR,2024-10-21,,2024-04,False,,Every artist election hit yourself wrong.,2024-10-21
TXN-2025-00000888,PRJ-2020-00787,VND-000371,PO-2020-0000981,,INV-2020-0000902,2.02,MATERIAL,POSTED,21185.28,21290.42,105.14,SAR,2025-02-10,2025-02-10,2025-09,False,,We difficult game hotel case role.,2025-02-10
TXN-2021-00000889,PRJ-2023-00670,VND-000496,,CTR-2024-000847,,7.02,MATERIAL,ACCRUED,88078.37,113918.14,25839.77,USD,2021-10-03,,2021-07,False,,Whether partner personal dinner drive check.,2021-10-03
TXN-2024-00000890,PRJ-2020-00142,VND-000621,PO-2024-0000432,,INV-2024-0000518,6.01,MATERIAL,POSTED,191578.97,247447.97,55869.0,USD,2024-10-21,2024-10-21,2024-04,False,,Travel forget my deal.,2024-10-21
TXN-2022-00000891,PRJ-2019-00016,VND-000171,PO-2019-0000035,,INV-2022-0000854,8.01,MATERIAL,POSTED,124333.56,126286.83,1953.27,SAR,2022-12-20,2022-12-20,2022-02,False,,Ok range dark.,2022-12-20
TXN-2025-00000892,PRJ-2024-00543,VND-000941,,CTR-2024-000248,INV-2023-0000730,3.04,MATERIAL,POSTED,77723.35,73580.38,-4142.97,SAR,2025-06-22,2025-06-22,2025-06,False,,Finally relate model.,2025-06-22
TXN-2023-00000893,PRJ-2022-00111,VND-000740,,CTR-2019-000646,INV-2020-0000461,6.04,SUBCONTRACT,POSTED,179874.03,210515.34,30641.31,USD,2023-08-12,2023-08-12,2023-08,False,,Involve training show.,2023-08-12
TXN-2024-00000894,PRJ-2024-00188,VND-000742,,CTR-2021-000608,,2.02,FREIGHT,COMMITTED,209807.01,230058.45,20251.44,SAR,2024-12-11,,2024-07,False,,True fish newspaper we brother fish.,2024-12-11
TXN-2020-00000895,PRJ-2024-00521,VND-000740,PO-2022-0000350,,,2.02,FREIGHT,ACCRUED,288727.46,237953.0,-50774.46,SAR,2020-09-22,,2020-10,False,,Risk she they.,2020-09-22
TXN-2022-00000896,PRJ-2020-00293,VND-000331,,CTR-2020-000753,INV-2025-0000904,3.01,SUBCONTRACT,POSTED,96092.34,124401.4,28309.06,SAR,2022-04-18,2022-04-18,2022-05,False,,Which field seat start PM.,2022-04-18
TXN-2023-00000897,PRJ-2024-00322,VND-000102,PO-2020-0000230,,INV-2022-0000907,5.03,LABOUR,POSTED,28263.4,25003.51,-3259.89,EUR,2023-05-13,2023-05-13,2023-02,False,,Charge could capital ago.,2023-05-13
TXN-2024-00000898,PRJ-2024-00286,VND-000145,,CTR-2021-000041,INV-2024-0000983,3.01,EQUIPMENT,POSTED,45255.09,56357.17,11102.08,SAR,2024-10-02,2024-10-02,2024-01,False,,Pay paper partner others discuss ago.,2024-10-02
TXN-2025-00000899,PRJ-2022-00027,VND-000379,,CTR-2022-000851,INV-2021-0000465,7.04,FREIGHT,POSTED,221851.48,210197.8,-11653.68,SAR,2025-02-26,2025-02-26,2025-02,False,,Read live maybe.,2025-02-26
TXN-2022-00000900,PRJ-2023-00506,VND-000270,,CTR-2024-000823,INV-2025-0000081,5.01,LABOUR,POSTED,10663.65,12499.28,1835.63,SAR,2022-04-24,2022-04-24,2022-06,False,,Light power contain hold listen clearly.,2022-04-24
TXN-2021-00000901,PRJ-2022-00283,VND-000465,,CTR-2022-000040,,2.03,EQUIPMENT,ACCRUED,63133.7,64187.33,1053.63,SAR,2021-12-28,,2021-06,False,,Allow share address establish.,2021-12-28
TXN-2023-00000902,PRJ-2019-00677,VND-000858,PO-2024-0000386,,,1.02,LABOUR,FORECAST,20130.51,24882.47,4751.96,SAR,2023-04-23,,2023-05,False,,Development provide dark daughter computer.,2023-04-23
TXN-2022-00000903,PRJ-2020-00834,VND-000192,,CTR-2020-000878,,4.01,MATERIAL,COMMITTED,37915.57,44044.31,6128.74,SAR,2022-04-20,,2022-08,True,CO-0018,Term majority foot leader east.,2022-04-20
TXN-2020-00000904,PRJ-2021-00728,VND-000183,PO-2020-0000358,,INV-2023-0000496,7.05,SUBCONTRACT,POSTED,247131.98,263252.54,16120.56,USD,2020-04-02,2020-04-02,2020-04,False,,Simply part station result hour.,2020-04-02
TXN-2024-00000905,PRJ-2023-00497,VND-000502,PO-2019-0000099,,,6.05,MATERIAL,COMMITTED,48370.65,43991.43,-4379.22,SAR,2024-05-27,,2024-08,False,,Order modern then skin minute later.,2024-05-27
TXN-2024-00000906,PRJ-2024-00436,VND-000119,,CTR-2021-000722,INV-2020-0000132,2.03,INSURANCE,POSTED,38935.23,46209.92,7274.69,USD,2024-09-04,2024-09-04,2024-08,False,,There early Mrs.,2024-09-04
TXN-2024-00000907,PRJ-2020-00241,VND-000030,,CTR-2019-000331,INV-2019-0000268,7.01,EQUIPMENT,POSTED,4723.08,5372.48,649.4,SAR,2024-07-29,2024-07-29,2024-08,False,,Newspaper might piece.,2024-07-29
TXN-2021-00000908,PRJ-2023-00935,VND-000056,PO-2021-0000420,,INV-2022-0000227,6.01,SUBCONTRACT,POSTED,111232.77,120826.91,9594.14,SAR,2021-03-27,2021-03-27,2021-11,False,,Couple keep this.,2021-03-27
TXN-2023-00000909,PRJ-2022-00626,VND-000338,PO-2024-0000722,,INV-2024-0000342,1.04,EQUIPMENT,POSTED,95628.51,120120.34,24491.83,SAR,2023-10-11,2023-10-11,2023-09,True,CO-0013,Leave institution party approach.,2023-10-11
TXN-2023-00000910,PRJ-2020-00204,VND-000161,,CTR-2023-000933,,4.03,MATERIAL,COMMITTED,931808.02,919638.58,-12169.44,SAR,2023-07-31,,2023-12,False,,Tough less position bed may conference.,2023-07-31
TXN-2019-00000911,PRJ-2019-00037,VND-000866,PO-2020-0000497,,INV-2022-0000044,2.05,FREIGHT,POSTED,22887.19,20105.77,-2781.42,SAR,2019-06-04,2019-06-04,2019-12,True,CO-0162,Visit receive career including late condition.,2019-06-04
TXN-2021-00000912,PRJ-2022-00768,VND-000127,,CTR-2024-000898,,7.02,MATERIAL,COMMITTED,50449.37,47170.13,-3279.24,USD,2021-02-13,,2021-12,True,CO-0130,To time think bed food possible.,2021-02-13
TXN-2024-00000913,PRJ-2024-00426,VND-000021,,CTR-2024-000812,INV-2022-0000401,3.01,OVERHEAD,POSTED,52789.92,47360.06,-5429.86,SAR,2024-11-06,2024-11-06,2024-06,False,,Responsibility but box last.,2024-11-06
TXN-2024-00000914,PRJ-2024-00024,VND-000310,PO-2021-0000299,,INV-2024-0000440,5.05,MATERIAL,POSTED,386999.98,327607.56,-59392.42,SAR,2024-07-27,2024-07-27,2024-08,False,,Be religious risk window partner.,2024-07-27
TXN-2024-00000915,PRJ-2019-00547,VND-000519,,CTR-2019-000782,INV-2025-0000560,8.04,LABOUR,POSTED,31478.39,36429.61,4951.22,SAR,2024-08-19,2024-08-19,2024-01,False,,Her herself should treatment.,2024-08-19
TXN-2020-00000916,PRJ-2019-00458,VND-000379,PO-2024-0000646,,,5.03,LABOUR,ACCRUED,55189.74,71079.35,15889.61,USD,2020-02-18,,2020-04,False,,The television class certain shoulder anything.,2020-02-18
TXN-2022-00000917,PRJ-2020-00608,VND-000256,,CTR-2019-000581,INV-2024-0000779,8.05,MATERIAL,POSTED,90386.01,82813.01,-7573.0,USD,2022-09-10,2022-09-10,2022-05,False,,Finally shoulder land phone.,2022-09-10
TXN-2025-00000918,PRJ-2019-00155,VND-000038,PO-2023-0000215,,INV-2024-0000774,7.01,EQUIPMENT,POSTED,48045.98,51947.54,3901.56,EUR,2025-09-08,2025-09-08,2025-06,False,,Together whether about.,2025-09-08
TXN-2020-00000919,PRJ-2021-00330,VND-000473,PO-2019-0000080,,,2.01,EQUIPMENT,COMMITTED,18589.45,18363.46,-225.99,SAR,2020-01-07,,2020-12,False,,Activity marriage material space.,2020-01-07
TXN-2020-00000920,PRJ-2020-00449,VND-000891,PO-2022-0000823,,,7.04,LABOUR,FORECAST,48588.15,51614.93,3026.78,SAR,2020-03-12,,2020-09,False,,Third down open little improve bag.,2020-03-12
TXN-2019-00000921,PRJ-2020-00304,VND-000121,PO-2022-0000911,,,5.05,MATERIAL,ACCRUED,181760.95,179182.84,-2578.11,SAR,2019-11-29,,2019-05,False,,According think everything pick star debate.,2019-11-29
TXN-2020-00000922,PRJ-2023-00823,VND-000629,PO-2024-0000959,,,5.04,MATERIAL,FORECAST,7787.13,7515.27,-271.86,USD,2020-03-10,,2020-12,False,,Challenge president already take.,2020-03-10
TXN-2019-00000923,PRJ-2020-00326,VND-000427,,CTR-2019-000205,INV-2024-0000711,1.03,MATERIAL,POSTED,44331.67,37545.55,-6786.12,USD,2019-08-23,2019-08-23,2019-01,False,,Study fear turn any indicate condition.,2019-08-23
TXN-2023-00000924,PRJ-2020-00161,VND-000069,,CTR-2024-000951,INV-2020-0000198,4.03,EQUIPMENT,POSTED,12705.86,11909.08,-796.78,SAR,2023-08-07,2023-08-07,2023-05,False,,Particularly reality organization skin.,2023-08-07
TXN-2025-00000925,PRJ-2022-00413,VND-000957,,CTR-2022-000106,INV-2022-0000749,4.01,EQUIPMENT,POSTED,218069.68,198055.4,-20014.28,SAR,2025-04-02,2025-04-02,2025-02,False,,Whom see growth along.,2025-04-02
TXN-2023-00000926,PRJ-2022-00602,VND-000661,,CTR-2023-000485,,5.05,MATERIAL,COMMITTED,3696.79,3344.31,-352.48,SAR,2023-01-02,,2023-04,False,,Follow today star serve.,2023-01-02
TXN-2025-00000927,PRJ-2020-00630,VND-000151,PO-2020-0000994,,INV-2019-0000054,1.03,MATERIAL,POSTED,15703.16,13638.0,-2065.16,SAR,2025-08-14,2025-08-14,2025-08,False,,Assume likely business teacher forget including.,2025-08-14
TXN-2023-00000928,PRJ-2024-00779,VND-000121,PO-2023-0000859,,INV-2023-0000535,7.04,MATERIAL,POSTED,63947.51,61292.79,-2654.72,EUR,2023-02-10,2023-02-10,2023-04,False,,Receive partner body role.,2023-02-10
TXN-2024-00000929,PRJ-2023-00854,VND-000285,,CTR-2024-000257,,8.04,OVERHEAD,COMMITTED,380136.64,434375.98,54239.34,SAR,2024-10-12,,2024-11,False,,More because right painting small religious interview.,2024-10-12
TXN-2019-00000930,PRJ-2022-00887,VND-000375,PO-2023-0000574,,,6.04,SUBCONTRACT,FORECAST,32904.83,40741.03,7836.2,EUR,2019-04-08,,2019-03,False,,Employee offer perhaps until pass.,2019-04-08
TXN-2019-00000931,PRJ-2024-00201,VND-000453,PO-2020-0000378,,INV-2021-0000938,5.03,LABOUR,POSTED,15791.08,14636.44,-1154.64,USD,2019-01-07,2019-01-07,2019-01,False,,Mind place manage conference participant remember.,2019-01-07
TXN-2024-00000932,PRJ-2020-00491,VND-000408,,CTR-2023-000995,INV-2025-0000586,5.03,SUBCONTRACT,POSTED,610318.12,739499.8,129181.68,SAR,2024-08-29,2024-08-29,2024-11,False,,Ability agency personal brother.,2024-08-29
TXN-2020-00000933,PRJ-2021-00485,VND-000768,PO-2019-0000628,,,2.01,SUBCONTRACT,FORECAST,4138.05,5160.7,1022.65,USD,2020-03-19,,2020-03,False,,Son yourself increase free.,2020-03-19
TXN-2020-00000934,PRJ-2024-00085,VND-000430,PO-2021-0000879,,,8.01,LABOUR,COMMITTED,1341.83,1438.5,96.67,SAR,2020-04-09,,2020-12,False,,South defense political real effort attack.,2020-04-09
TXN-2025-00000935,PRJ-2022-00689,VND-000869,,CTR-2023-000376,,3.05,FREIGHT,FORECAST,70264.48,74351.78,4087.3,USD,2025-12-07,,2025-11,False,,Media food accept rate.,2025-12-07
TXN-2019-00000936,PRJ-2019-00198,VND-000845,PO-2023-0000046,,,5.01,LABOUR,COMMITTED,17101.45,16037.1,-1064.35,SAR,2019-04-12,,2019-07,False,,How notice whether story create.,2019-04-12
TXN-2024-00000937,PRJ-2022-00863,VND-000858,PO-2020-0000582,,,6.01,MATERIAL,FORECAST,7849.07,9560.58,1711.51,SAR,2024-02-14,,2024-08,False,,Two look listen along career.,2024-02-14
TXN-2019-00000938,PRJ-2024-00187,VND-000748,,CTR-2022-000223,INV-2022-0000654,1.02,MATERIAL,POSTED,105086.03,103747.74,-1338.29,SAR,2019-02-11,2019-02-11,2019-04,False,,Physical throughout Mr.,2019-02-11
TXN-2024-00000939,PRJ-2020-00658,VND-000966,PO-2023-0000723,,,3.03,LABOUR,FORECAST,52349.68,49393.93,-2955.75,SAR,2024-05-22,,2024-06,False,,Leg sport until argue minute.,2024-05-22
TXN-2025-00000940,PRJ-2022-00193,VND-000280,,CTR-2022-000271,,5.03,LABOUR,FORECAST,15582.16,13185.72,-2396.44,USD,2025-07-01,,2025-06,False,,Right firm movie decade rate son.,2025-07-01
TXN-2023-00000941,PRJ-2021-00461,VND-000850,PO-2023-0000551,,,1.05,OVERHEAD,ACCRUED,5321.68,5770.59,448.91,USD,2023-12-26,,2023-11,False,,At chance subject fund heart.,2023-12-26
TXN-2025-00000942,PRJ-2020-00296,VND-000213,,CTR-2020-000216,INV-2025-0000265,5.01,INSURANCE,POSTED,134414.82,122200.2,-12214.62,USD,2025-05-14,2025-05-14,2025-09,True,CO-0030,Success number hope organization ten seem.,2025-05-14
TXN-2020-00000943,PRJ-2023-00487,VND-000144,,CTR-2019-000331,,7.05,MATERIAL,ACCRUED,96307.53,110815.7,14508.17,SAR,2020-11-18,,2020-01,False,,Report even beautiful theory he.,2020-11-18
TXN-2022-00000944,PRJ-2023-00343,VND-000345,PO-2023-0000560,,,6.03,LABOUR,ACCRUED,31295.71,27949.58,-3346.13,SAR,2022-01-12,,2022-10,False,,Democratic few born size.,2022-01-12
TXN-2023-00000945,PRJ-2024-00712,VND-000446,,CTR-2022-000616,,4.03,MATERIAL,COMMITTED,579520.02,561519.62,-18000.4,EUR,2023-12-14,,2023-01,False,,Tree kitchen agent lot.,2023-12-14
TXN-2020-00000946,PRJ-2019-00782,VND-000958,,CTR-2022-000977,,7.04,EQUIPMENT,FORECAST,7294.48,7941.82,647.34,EUR,2020-10-30,,2020-03,True,CO-0132,Child future low them financial force.,2020-10-30
TXN-2023-00000947,PRJ-2020-00989,VND-000715,,CTR-2021-000808,,3.02,LABOUR,FORECAST,3683.84,4715.16,1031.32,USD,2023-02-16,,2023-03,False,,State visit quality.,2023-02-16
TXN-2022-00000948,PRJ-2021-00406,VND-000170,PO-2020-0000083,,,4.02,SUBCONTRACT,ACCRUED,12863.36,11477.94,-1385.42,SAR,2022-04-15,,2022-12,False,,Day already hold.,2022-04-15
TXN-2024-00000949,PRJ-2023-00569,VND-000866,PO-2022-0000564,,,3.03,LABOUR,COMMITTED,33915.28,38778.5,4863.22,USD,2024-12-23,,2024-08,False,,Break financial analysis summer the four.,2024-12-23
TXN-2025-00000950,PRJ-2021-00475,VND-000724,PO-2024-0000958,,INV-2023-0000137,7.02,FREIGHT,POSTED,52313.47,52310.42,-3.05,USD,2025-06-17,2025-06-17,2025-11,False,,Billion she seat.,2025-06-17
TXN-2022-00000951,PRJ-2024-00612,VND-000404,,CTR-2021-000183,,1.02,MATERIAL,ACCRUED,25289.53,29940.83,4651.3,USD,2022-07-08,,2022-09,False,,Officer fine throughout.,2022-07-08
TXN-2023-00000952,PRJ-2019-00614,VND-000770,PO-2023-0000046,,INV-2019-0000217,4.02,LABOUR,POSTED,61579.43,58560.13,-3019.3,SAR,2023-02-17,2023-02-17,2023-11,False,,Customer expert mother significant provide.,2023-02-17
TXN-2020-00000953,PRJ-2020-00292,VND-000319,,CTR-2022-000432,INV-2025-0000184,1.03,OVERHEAD,POSTED,5556.32,4899.4,-656.92,SAR,2020-12-15,2020-12-15,2020-02,False,,Chance event address performance.,2020-12-15
TXN-2019-00000954,PRJ-2021-00355,VND-000703,PO-2020-0000132,,,7.01,SUBCONTRACT,COMMITTED,316679.95,344339.13,27659.18,SAR,2019-07-16,,2019-01,False,,Bill my near even wall sound.,2019-07-16
TXN-2024-00000955,PRJ-2024-00412,VND-000433,,CTR-2021-000822,,5.01,MATERIAL,COMMITTED,32105.2,40263.31,8158.11,USD,2024-09-14,,2024-08,False,,Each author party full kitchen candidate.,2024-09-14
TXN-2025-00000956,PRJ-2020-00548,VND-000996,,CTR-2022-000892,INV-2023-0000691,7.05,SUBCONTRACT,POSTED,194064.09,163014.72,-31049.37,SAR,2025-01-04,2025-01-04,2025-12,False,,Tough anyone himself beat hot relate.,2025-01-04
TXN-2020-00000957,PRJ-2020-00528,VND-000833,PO-2022-0000041,,,7.01,OVERHEAD,ACCRUED,60723.62,52269.42,-8454.2,USD,2020-09-07,,2020-01,False,,Picture real knowledge green forward cup.,2020-09-07
TXN-2024-00000958,PRJ-2020-00379,VND-000259,PO-2023-0000301,,,1.05,SUBCONTRACT,ACCRUED,72051.03,70497.8,-1553.23,USD,2024-01-09,,2024-05,False,,Bad type share nothing behavior sort.,2024-01-09
TXN-2023-00000959,PRJ-2024-00115,VND-000366,PO-2019-0000548,,,7.02,EQUIPMENT,COMMITTED,85361.54,72325.66,-13035.88,USD,2023-03-16,,2023-07,False,,Best financial popular short like.,2023-03-16
TXN-2021-00000960,PRJ-2020-00996,VND-000470,PO-2023-0000382,,,8.01,MATERIAL,COMMITTED,71080.11,58224.82,-12855.29,USD,2021-11-08,,2021-11,False,,Century time election guy.,2021-11-08
TXN-2019-00000961,PRJ-2021-00392,VND-000525,PO-2019-0000189,,,5.04,LABOUR,FORECAST,95233.22,121439.44,26206.22,USD,2019-05-12,,2019-12,False,,Record professor small think.,2019-05-12
TXN-2025-00000962,PRJ-2023-00935,VND-000444,,CTR-2020-000553,,5.03,SUBCONTRACT,FORECAST,266659.75,327224.0,60564.25,SAR,2025-05-05,,2025-01,False,,Maintain assume both long suffer.,2025-05-05
TXN-2022-00000963,PRJ-2020-00221,VND-000779,,CTR-2024-000047,,3.03,MATERIAL,FORECAST,48765.66,53754.94,4989.28,SAR,2022-04-03,,2022-05,False,,Should page camera bill.,2022-04-03
TXN-2020-00000964,PRJ-2024-00020,VND-000801,,CTR-2023-001000,,5.04,LABOUR,ACCRUED,105188.12,117540.19,12352.07,USD,2020-02-19,,2020-01,False,,For power society.,2020-02-19
TXN-2020-00000965,PRJ-2024-00066,VND-000627,PO-2019-0000610,,INV-2020-0000337,8.05,SUBCONTRACT,POSTED,31742.01,33987.09,2245.08,SAR,2020-08-31,2020-08-31,2020-01,False,,Leave opportunity draw during city lot.,2020-08-31
TXN-2021-00000966,PRJ-2021-00355,VND-000843,,CTR-2019-000175,,8.02,MATERIAL,ACCRUED,314952.09,357940.84,42988.75,USD,2021-05-11,,2021-11,False,,Future sport opportunity.,2021-05-11
TXN-2019-00000967,PRJ-2023-00647,VND-000499,PO-2021-0000299,,,4.05,MATERIAL,ACCRUED,13166.24,15475.98,2309.74,SAR,2019-08-20,,2019-01,False,,Note garden reason community prove.,2019-08-20
TXN-2023-00000968,PRJ-2022-00171,VND-000640,,CTR-2022-000503,INV-2024-0000241,1.03,MATERIAL,POSTED,541127.74,534440.57,-6687.17,EUR,2023-10-03,2023-10-03,2023-10,False,,Student boy other foot best knowledge.,2023-10-03
TXN-2019-00000969,PRJ-2023-00100,VND-000406,,CTR-2024-000786,INV-2022-0000797,5.02,INSURANCE,POSTED,34192.55,44183.32,9990.77,USD,2019-07-25,2019-07-25,2019-06,False,,What attorney board sport.,2019-07-25
TXN-2022-00000970,PRJ-2019-00923,VND-000614,,CTR-2020-000546,INV-2021-0000402,2.03,SUBCONTRACT,POSTED,4246.44,3875.09,-371.35,SAR,2022-07-26,2022-07-26,2022-08,False,,Force population article design catch.,2022-07-26
TXN-2022-00000971,PRJ-2020-00161,VND-000947,,CTR-2019-000782,,1.05,MATERIAL,FORECAST,44009.32,45418.09,1408.77,SAR,2022-03-30,,2022-02,False,,Tough player a chair chance most.,2022-03-30
TXN-2024-00000972,PRJ-2020-00429,VND-000998,PO-2022-0000625,,,1.05,LABOUR,ACCRUED,13074.55,14512.23,1437.68,SAR,2024-02-11,,2024-12,False,,Past language day theory feel.,2024-02-11
TXN-2019-00000973,PRJ-2021-00333,VND-000625,,CTR-2021-000024,INV-2025-0000761,8.01,EQUIPMENT,POSTED,128151.1,141052.24,12901.14,USD,2019-12-01,2019-12-01,2019-09,False,,Truth view response trip.,2019-12-01
TXN-2025-00000974,PRJ-2020-00936,VND-000166,PO-2022-0000730,,,4.02,SUBCONTRACT,ACCRUED,13644.12,17201.04,3556.92,USD,2025-06-15,,2025-02,False,,Old particularly member.,2025-06-15
TXN-2020-00000975,PRJ-2022-00592,VND-000473,,CTR-2021-000997,,8.02,SUBCONTRACT,ACCRUED,18596.43,19167.4,570.97,USD,2020-11-24,,2020-10,False,,System artist too.,2020-11-24
TXN-2025-00000976,PRJ-2019-00943,VND-000931,,CTR-2024-000699,INV-2019-0000694,2.01,MATERIAL,POSTED,2133.86,2140.63,6.77,SAR,2025-09-24,2025-09-24,2025-07,False,,A nice without.,2025-09-24
TXN-2022-00000977,PRJ-2023-00981,VND-000267,PO-2019-0000744,,,1.04,EQUIPMENT,FORECAST,18426.42,15291.96,-3134.46,USD,2022-07-23,,2022-12,False,,Technology tend dog.,2022-07-23
TXN-2021-00000978,PRJ-2019-00410,VND-000734,,CTR-2022-000107,,8.04,SUBCONTRACT,FORECAST,1000.0,872.99,-127.01,USD,2021-05-15,,2021-10,False,,Hour fish him high nation production.,2021-05-15
TXN-2019-00000979,PRJ-2024-00740,VND-000174,,CTR-2020-000216,INV-2019-0000271,3.02,SUBCONTRACT,POSTED,3374.98,2863.88,-511.1,USD,2019-11-25,2019-11-25,2019-08,False,,Cause new successful growth individual eye.,2019-11-25
TXN-2022-00000980,PRJ-2019-00771,VND-000251,,CTR-2019-000717,,8.03,MATERIAL,COMMITTED,113620.81,105549.29,-8071.52,SAR,2022-05-21,,2022-03,False,,Care author administration.,2022-05-21
TXN-2021-00000981,PRJ-2022-00027,VND-000227,,CTR-2022-000163,,5.03,EQUIPMENT,FORECAST,118030.72,127924.05,9893.33,USD,2021-06-06,,2021-08,False,,Price window career case south team.,2021-06-06
TXN-2020-00000982,PRJ-2023-00762,VND-000825,PO-2020-0000234,,,5.04,LABOUR,COMMITTED,68746.86,55960.11,-12786.75,SAR,2020-04-18,,2020-03,False,,Us perhaps lawyer interest star his.,2020-04-18
TXN-2021-00000983,PRJ-2020-00373,VND-000739,,CTR-2019-000175,,7.04,OVERHEAD,ACCRUED,8514.58,10951.47,2436.89,SAR,2021-11-26,,2021-09,False,,Control painting official suggest.,2021-11-26
TXN-2021-00000984,PRJ-2019-00388,VND-000887,PO-2021-0000389,,,8.02,SUBCONTRACT,FORECAST,33807.33,27286.45,-6520.88,SAR,2021-02-03,,2021-05,False,,Republican especially unit office.,2021-02-03
TXN-2020-00000985,PRJ-2019-00285,VND-000624,PO-2024-0000584,,,4.03,SUBCONTRACT,COMMITTED,36119.79,45379.14,9259.35,USD,2020-01-07,,2020-09,False,,Within nothing relate.,2020-01-07
TXN-2024-00000986,PRJ-2023-00208,VND-000373,,CTR-2022-000278,,2.03,MATERIAL,COMMITTED,6389.77,6879.5,489.73,USD,2024-09-30,,2024-09,False,,Oil which bag.,2024-09-30
